Chapter Number,ChapterName,SubChapterName,Classification,QuestionNumber,QuestionText,Option1,Option2,Option3,Option4,Image?,Answer,AnswerDescription,QuestionType
1,Kinematics,Concept Application-Level-1,MCQ,20,"A stone dropped from the top of a tower travels 4.9 m in the last second, then the velocity of the stone on reaching the ground is",19.6 m s^-1&,9.8 m s^-1&,4.9 m s^-1&,29.4 m s^-1&,,b,,MCQ
1,Kinematics,Concept Application-Level-1,MCQ,21,The graph of velocity versus displacement of a body which is thrown vertically up and falling back to the point of projection is __________.,a,b,c,d,CH-1-21-ROW-22,d,,MCQ
1,Kinematics,Concept Application-Level-1,MCQ,22,A body is projected vertically up from the ground with certain velocity. Its velocity is reduced to 1/4th of its intial velocity at 75 m height. Then the maximum height reached by the body is,75 m,80 m,100 m,40 m,,b,,MCQ
1,Kinematics,Concept Application-Level-1,MCQ,23,"If a body is projected with certain velocity making an angle 30^0& with the horizontal, then",its horizontal velocity remains constant.,its vertical velocity changes.,"on falling to the ground, its vertical displacement is zero.",All of these,,d,,MCQ
1,Kinematics,Concept Application-Level-1,MCQ,24,"A freely falling body from rest acquires velocity V in falling through a distance h. If here after the body falls through a further distance h, velocity acquired by it is",2V,V,Ö2V,4V,,c,,MCQ
1,Kinematics,Concept Application-Level-1,MCQ,25,"Two cars A and B move such that car A moving with a uniform velocity of 15 m s^–1& over takes car B moving from rest with an acceleration of 3 m s^–2&. The time, after which, they meet again, is",5 s,15 s,Ö3 s,10 s,,d,,MCQ
1,Kinematics,Concept Application-Level-1,MCQ,26,"A stone dropped from the top of a tower travels 15 m in the last second of its motion. If g = 10 m s^–2&, then the time of fall is",2 s,2.5 s,5 s,3 s,,A,,MCQ
1,Kinematics,Concept Application-Level-1,MCQ,27,A body is projected vertically upward with certain velocity. The magnitude of its displacement in the last second of its upward motion is _________.,2g,g/3,g/2,3g/2,,c,,MCQ
1,Kinematics,Concept Application-Level-1,MCQ,28,"In the following v^–t& graphs, identify the graph that represents a body moving initialy with uniform velocity and then with uniform retardation until it stops.",a,b,c,d,CH-1-28-ROW-29,A,,MCQ
1,Kinematics,Concept Application-Level-1,MCQ,29,"Three bodies A, B and C are thrown simultaneously with the same speed from the top of a building. A is thrown vertically upward, B horizontally and C, vertically downward. All the three, on reaching the
ground,",I) have equal velocities.,II) have equal vertical displacements.,III) take equal time to reach the ground.,IV) Both (I) and (II),,b,,MCQ
1,Kinematics,Concept Application-Level-1,MCQ,30,"An ant moves along the sides of a square room ABCD of length 4 m starting from A, it reaches the opposite corner C by travelling from A to B and from B to C. If the time taken is 2 s, the average velocity of the ant is",4 m s^-1&,2Ö2 m s^-1&,2 m s^-1&,4Ö2 m s^-1&,,b,,MCQ
1,Kinematics,Concept Application-Level-1,MCQ,31,A body started with a velocity of 20 m s^–1& and moving with an acceleration of 2 m s^–2&. The distance travelled by the body in the 8th second is ________ m.,35,20,120,10,,A,,MCQ
1,Kinematics,Concept Application-Level-1,MCQ,32,A body starts from rest and moving with an acceleration 2 m s^–2& and covering a distance of 10 m. The final velocity of the body is ________ m s^–1&.,Ö98,Ö40,Ö20,Ö12,,b,,MCQ
1,Kinematics,Concept Application-Level-1,MCQ,33,"A body initially moving with a velocity of 5 m s^–1&, attains a velocity of 25 m s^–1&. The acceleration of the body in 5s is ______________ m s^–2&.",8,7,4,3,,c,,MCQ
1,Kinematics,Concept Application-Level-1,MCQ,34,"A body starts from rest, and moving with an acceleration of 1 m s^–2&. The displacement of the body in 5 seconds is __________ m.",12.5,25,7.5,15,,a,,MCQ
1,Kinematics,Concept Application-Level-1,MCQ,35,"Two bodies of different masses are dropped from heights of 2 m and 8 m, respectively, then the ratio of the time taken by them is _____ m.",1 : 4,1 : 1,1 : 2,1 : 3,,c,,MCQ
1,Kinematics,Concept Application-Level-1,MCQ,36,An object is thrown vertically upward with a velocity of 10 m s^–1&. It strikes the ground after __________ seconds. (Take g = 10 m s^–2&),10,2,5,1,,b,,MCQ
1,Kinematics,Concept Application-Level-1,MCQ,37,An object is released from a balloon rising up with a constant speed of 2 m s^–1&. Its magnitude of velocity after 1 s is __________ m s^–1&.,5.3,7.8,2.8,6.4,,b,,MCQ
1,Kinematics,Concept Application-Level-1,MCQ,38,A ball is projected vertically up with a velocity of 20 m s^–1&. Its velocity when it reaches 15 m height is __________ m s^–1&. (Take g = 10 m s^–2&),I) 10,II)15,III) -10,IV) Both (I) and (III) ,,d,,MCQ
1,Kinematics,Concept Application-Level-1,MCQ,39,"Two balls are projected horizontally from the top of a building simultaneously with velocities 15 m s^–1& and 20 m s^–1&, respectively.The ratio of times taken by them to reach the ground __________ is.",2 : 3,3 : 4,1 : 1,4 : 9,,c,,MCQ
1,Kinematics,Concept Application-Level-1,MCQ,40,"A body ‘A’ is dropped from a height h and the other body B is thrown horizontally with a velocity of 10 m s^–1& from the same height simultaneously. If the time taken by the body A to reach the ground is 3 s, arrange the following steps in a proper sequence to find the velocity of the body ‘B’, in vertical direction when it is at a vertical
height of 20 m above the ground.
(a) Find the displacement covered by the body B when it is at a height of 20 m.
(b) Calculate of the vertical height from the ground through which both the bodies are falling.
(c) Write the required equation of motion and calculate the velocity at the given point.
(d) Analyse the relation between the motions of two bodies.",d c a b,d b a c,a b c d,d b c a,,b,,MCQ
2,Dynamics,Concept Application-Level-1,True - False,1,The work done by the earth on a satellite revolving around it is zero.,,,,,,1,,TF
2,Dynamics,Concept Application-Level-1,True - False,2,The escape velocity of a body on a planet is always greater than the orbital velocity of the body around the planet in an orbit closer to it.,,,,,,1,,TF
2,Dynamics,Concept Application-Level-1,True - False,3,The gravitational potential energy of a body is directly proportional to its height above the surface of the earth.,,,,,,0,,TF
2,Dynamics,Concept Application-Level-1,True - False,4,The mechanical advantage of an inclined plane is always greater than unity.,,,,,,1,,TF
2,Dynamics,Concept Application-Level-1,True - False,5,The resultant of all internal forces acting on a body at rest is zero.,,,,,,0,,TF
2,Dynamics,Concept Application-Level-1,True - False,6,Centrifugal force is a reaction to centripetal force.,,,,,,0,,TF
2,Dynamics,Concept Application-Level-1,True - False,7,A 10 N force is applied at a distance of 1 m from the hinge of door such that the line of action of force is parallel to the plane of the door. The moment of force produced on the door is 10 N m.,,,,,,0,,TF
2,Dynamics,Concept Application-Level-1,Fill in the blanks,8,"Two forces act on either side of a uniform rod AB of negligible mass suspended by string as ß shown in the figure. If R is the resultant force, the tension of the string T = _______ g~wt*.",a,b,c,d,CH-2-8-ROW-49,82,,FIB
2,Dynamics,Concept Application-Level-1,Fill in the blanks,9,"A metre scale is suspended at 50 cm mark to a rigid support with a weight of 150 g attached at 5 cm mark. To balance the scale, a weight of 450 g should be attached at ________ cm mark.",,,,,,65,,FIB
2,Dynamics,Concept Application-Level-1,Fill in the blanks,10,"Two planets have average radii of their orbits of revolution in the ratio 64 : 9. Then, the ratio of their periods of revolution is 512:27.",,,,,,1,,TF
2,Dynamics,Concept Application-Level-1,Fill in the blanks,11,A particle moves in a circle whose radius is 20 cm with a linear speed of 10 m s^–1&. Then its angular velocity is _______ rad s^–1&.,,,,,,50,,FIB
2,Dynamics,Concept Application-Level-1,Fill in the blanks,12,"A particle moving along a circular path with the uniform angular velocity ‘ω’ is under the action of a force ‘F’ directed towards the centre of the circular path. If the radius of the circular path is doubled
without changing the linear velocity, the centripetal force acting on the body would be _________.",,,,,,F/2,,FIB
2,Dynamics,Concept Application-Level-1,Fill in the blanks,13,The ratio of escape velocity of a tennis ball to that of a basket ball on the surface of the earth is 1:1.,,,,,,1,,TF
2,Dynamics,Concept Application-Level-1,Fill in the blanks,14,"If IMA and V.R. are the ideal mechanical advantage and velocity ratio of a pulley, then its efficiency is I.M.A./V.R..",,,,,,1,,TF
2,Dynamics,Concept Application-Level-1,Match the following,15,Match the entries in Column A with appropriate one from Column B,"A:d, B:c, C:g, D:h, E:j, F:b, G:a, H:f, I:i, J:e","A:d, B:c, C:h, D:g, E:j, F:b, G:a, H:f, I:e, J:i","A:c, B:d, C:g, D:h, E:j, F:b, G:a, H:f, I:e, J:i","A:d, B:c, C:g, D:h, E:j, F:b, G:a, H:f, I:e, J:i",CH-2-15-ROW-56,D,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,16,The escape velocity of a body on a planet depends on,acceleration due to gravity on the planet,the radius of the planet.,the mass of the planet.,All of these,,d,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,17,The stability of a flexible body depends on,height of the centre of gravity from the ground.,base area of the body,shape of the body.,All of these,,d,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,18,"The relation between momentum (P), mass (m), kinetic energy (KE) and velocity (V) of two bodies is",P~1*V~1* = P~2*V~2* where KE is constant,KE~1*m~1* = KE~2*m~2* where P is constant.,KE~1*P^2&~2* = KE~2* P~1*^2& when m is constant,All of these,,d,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,19,"In the adjacent diagram, the shaded regions A and B are the areas covered by a planet around the sun d~A* and d~B*, t~A* and t~B* are the distances traveled by the planet and the time taken by it to cover the paths PQ and RS, respectively. Choose the correct statement.",d~A* = d~B* if t~A* = t~B*,d~A* < d~B* if t~A* > t~B*,d~A* = d~B* if t~A* < t~B*,d~A* > d~B* if t~A* = t~B*,,d,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,20,"The gravitational force of attraction between two bodies at a certain distance is 10 N. If the distance between them is doubled, the force of attraction _____.",decreases by 50%,decreases by 75%,increases by 50%,increases by 75%,,b,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,21,Action and reaction,always act on two different bodies.,are equal in magnitude.,act in opposite directions.,All of these,,d,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,22,Two particles of equal mass are revolving with the same linear speed on circular paths of radii r~1* and r~2*. The ratio of the centripetal force acting on them will be ______.,A,B,C,D,CH-2-22-ROW-63,a,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,23,Choose the correct statement.,"In a simple machine, the input energy is always equal to output energy.",Actual mechanical advantage > Ideal mechanical advantage.,Velocity ratio = displacement of the efforts/ displacement of the load,The mechanical advantage of a single fixed pulley is greater than one.,,c,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,24,"While opening a tap with two fingers, the forces applied are",equal in magnitude.,parallel to each other,opposite in direction.,All of these,,d,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,25,A rubber ball of mass 250 g hits a wall normally with a velocity of 10 m s^−1& and bounces back with a velocity of 8 m s^−1&. The impulse is _____ N s.,-0.5,+0.5,-4.5,+4.5,,c,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,26,The false statement about universal gravitational constant (G) among the following is _____.,Its dimensional formula is [M^–1& L^–3& T^–2&],It is a vector quantity,Its value in SI system is 6.67 × 10^–11&,Its unit is N m^2& kg^–2&,,b,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,27,The weight of an object is zero at _____.,I) a height equal to half of the radius of earth,II) the centre of the earth,III) the equator,both (I) and (II),,b,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,28,"A force acts on an object while in the state of motion. If the force acting on it is equal to the sum of all the resistance forces, then the object ______.",stops after covering some distance,moves with uniform acceleration,moves with uniform velocity,moves with uniform retardation,,c,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,29,"In the case of an oscillating simple pendulum, if the air resistance is taken into consideration, then _____.",amplitude of oscillation remains the same,frequency remains the same,the resultant acceleration remains the same,All of these,,b,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,30,The magnitude of acceleration due to gravity decreases,as the height from the surface of the earth increases,as the depth from the surface of the earth increases,as one moves from the pole of the earth to its equator,All of these,,d,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,31,A body of mass 1 kg moves with a velocity 5 m s^−1&.A force is applied on it for 1 ms such that its velocity is increased to 7 m s^−1&. The force applied on the body is______N.,2000,200,20,2,,a,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,32,The linear momentum of a body can be changed by______,I) any force,II) a net external force,III) an internal force,Both (II) and (III) ,,b,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,33,Force required to produce an acceleration of 1 m s^−2& on a body of mass 1 kg is______N.,1,2,3,4,,a,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,34,1 dyne force can produce an acceleration of ______ cm s^–2& on an object of mass 100 g.,1,0.1,10,0.01,,d,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,35,"An object A of mass of 0.1 kg exerts a force of 1N on a body B. Then, the acceleration of the body A is______m s^−2&.",Zero,10,-10,-5,,c,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,36,Which of the following laws of motion is (are) involved in the motion of the rocket?,Newton’s first law of motion.,Newton’s second law of motion.,Newton’s third law of motion.,All of these,,c,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,37,"The momentum of a body of mass 0.5 kg dropped from a certain height (h), when it reaches the ground is 10 N s.The value h is______m. (take g = 10 m s^−2&)",20,40,10,80,,a,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,38,"The momentum of a body is increased by 50%. If v~1* is the initial velocity of the body, the change in kinetic energy is",a,b,c,d,CH-2-38-ROW-79,c,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,39,Work done on a body depends,only on the magnitude of external force applied on the body.,only on the displacement of the body.,on both the displacement of the body and the component of the external force acting in the direction of its displacement.,None of these,,c,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,40,The mechanical advantage of an inclined plane of angle of inclination 60° is equal to______.,2/Ö3,cosec 30^0&,Both A and B,None of these,,c,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,41,"A metre scale is suspended at 50 cm mark to a rigid support with a weight of 150 g attached at 5 cm mark.To balance the scale, a weight of 450 g should be attached at______cm mark.",65,90,95,100,,a,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,42,A pulley system has a single fixed pulley and a single movable pulley. Its mechanical advantage is______.,1,2,3,4,,b,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,43,A particle moves in a circle whose radius is 40 cm with a linear speed of 5 m s^–1&. Then its angular velocity is______rad s^–1&.,100,12.5,25,125,,b,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,44,"A particle, moving in a circle of radius 10 cm with a uniform speed, completes a revolution in 4 seconds. The magnitude of the centripetal acceleration it experiences is______cm s^–2&.",2.5 π^2&,5 π^2&,3 π^2&,6 π^2&,,a,,MCQ
2,Dynamics,Concept Application-Level-1,MCQ,45,Gravity meters measure in units of mGal where 1 Gal (or 1 galileo) is the C.G.S. unit of acceleration due to gravity. A gravity meter shows a reading of +300 mGal at a place where the normal ‘g’ is 9.78 m s^–2&. The correct ‘g’ at that place where the reading was taken is______m s^–2&.,9.777,9.783,9.750,9.810,,b,,MCQ
3,Heat,Concept Application-Level-1,True - False,1,"Due to anomalous behaviour of water, volume of ice is more than that of the same mass of water.",,,,,,1,,TF
3,Heat,Concept Application-Level-1,True - False,2,"When common salt is added to water, the boiling point of water increases.",,,,,,1,,TF
3,Heat,Concept Application-Level-1,True - False,3,Heat required to change the state of substance at constant temperature is called latent heat.,,,,,,1,,TF
3,Heat,Concept Application-Level-1,True - False,4,Refrigerator is a device which works on the principle that evaporation of a liquid gives cooling effect.,,,,,,1,,TF
3,Heat,Concept Application-Level-1,True - False,5,The specific heat capacity of water is 4200 J kg^−1& K^−1&.,,,,,,1,,TF
3,Heat,Concept Application-Level-1,True - False,6,The rate of evaporation of a given liquid depends only on the surface area of the liquid exposed to air.,,,,,,0,,TF
3,Heat,Concept Application-Level-1,True - False,7,The SI units of heat and work are the same.,,,,,,1,,TF
3,Heat,Concept Application-Level-1,Fill in the blanks,8,"_____ is used as a coolant in car radiators, nuclear plants and in industries.",,,,,,Water,,FIB
3,Heat,Concept Application-Level-1,Fill in the blanks,9,The process that is involved when a substance changes to gas directly from solid state without changing to liquid state is called _____.,,,,,,Sublimation,,FIB
3,Heat,Concept Application-Level-1,Fill in the blanks,10,The dimensional formula of heat is _____.,[ML^2*T^2&],[ML^-2*T^-2&],[ML^2*T^-2&],None of these,,C,,MCQ
3,Heat,Concept Application-Level-1,Fill in the blanks,11,Heat absorbed or lost by a substance is proportional to _____ and Change in temperature.,,,,,,Mass,,FIB
3,Heat,Concept Application-Level-1,Fill in the blanks,12,Boiling is a quick process where as evaporation is a _____ process in respect with the speed of the process.,,,,,,slow,,FIB
3,Heat,Concept Application-Level-1,Fill in the blanks,13,The device which is used to measure specific heat capacity of solids and liquids is ______.,,,,,,calorimeter,,FIB
3,Heat,Concept Application-Level-1,Fill in the blanks,14,Calorimeter is highly polished from inside and outside to prevent heat loss by _____.,,,,,,Radiation,,FIB
3,Heat,Concept Application-Level-1,Match the following,15,Match the entries in Column A with appropriate one from Column B,"A:j, B:h, C:I, D:b, E:d, F:e, G:a, H:c, I:g, J:f","A:h, B:j, C:I, D:b, E:d, F:e, G:a, H:c, I:f, J:g","A:j, B:h, C:I, D:b, E:d, F:e, G:a, H:c, I:f, J:g","A:j, B:h, C:I, D:b, E:d, F:a, G:e, H:c, I:f, J:g",CH-3-15-ROW-101,C,,MCQ
3,Heat,Concept Application-Level-1,MCQ,16,"In a device, the complete conversion of heat energy into mechanical work _____.",is not possible at any cost,depends on type of device in use,"depends on the atmospheric temperature, pressure, etc",depends on the type of fuel used,,a,,MCQ
3,Heat,Concept Application-Level-1,MCQ,17,"If water is converted into ice and maintained at 0^0&C, which of the following statements is true for the molecules of the substance?",Only kinetic energy decreases,Only potential energy decreases,Both the energies increase,Potential energy increases and kinetic energy decreases,,b,,MCQ
3,Heat,Concept Application-Level-1,MCQ,18,Steam engine is not extensively used because,it is bulky.,it takes long time to generate the steam,high pressure of steam may burst the boiler which is dangerous.,All of these,,d,,MCQ
3,Heat,Concept Application-Level-1,MCQ,19,The specific heat capacity of a substance depends on its,nature,mass,rise in temperature,Both (b) and (c) ,,a,,MCQ
3,Heat,Concept Application-Level-1,MCQ,20,Study the adjacent graph drawn between the amount of heat energy supplied to 500 g of a substance and its rise in temperature. Identify the correct option.,The melting point of the given substance is 10^0&C.,The latent heat of fusion of the given substance is 2300 J.,The boiling point of the substance 130^0&C.,All of these,,d,,MCQ
3,Heat,Concept Application-Level-1,MCQ,21,Sea water and river water are heated to their boiling points. Then,river water boils at lower temperature,sea water boils at lower temperature,both boil at the same temperature,Cannot be said.,,a,,MCQ
3,Heat,Concept Application-Level-1,MCQ,22,The food cooks faster in pressure cooker since,the pressure exerted by water vapour enclosed in the cooker increases the boiling point of water.,the pressure exerted by the water vapour enclosed in the cooker decreases the boiling point of water.,the water vapour pressure does not influence the boiling point of the water.,there is no loss of heat to the surrounding as the pressure cooker is airtight.,,a,,MCQ
3,Heat,Concept Application-Level-1,MCQ,23,"During change of state, which of the following is true for molecules of a substance?",Kinetic energy increases,Potential energy increases,Both increase,Both remain constant,,b,,MCQ
3,Heat,Concept Application-Level-1,MCQ,24,"At 40^0&C, the actual amount of water vapour present in 1 m3 of air is 45 g. If the temperature decreases to 30^0&C, then amount of water vpaour that condenses is _____ g.
[Take the mass of water vapour present in 1 m3 of saturated air at 30^0&C as 30 g].",75,10,25,15,,d,,MCQ
3,Heat,Concept Application-Level-1,MCQ,25,"In thermal power stations, steam is preferred to convert heat to electric energy because",steam is good conductor of heat.,steam is good conductor of electricity.,steam can flow quickly,every gram of steam can give 2260 J of heat.,,d,,MCQ
3,Heat,Concept Application-Level-1,MCQ,26,"A hot body at temperature θ~1* is mixed with a cold body at temprature θ~2* both having the same heat capacity, such that the rise in temperature of the cold body is equal to the fall in temperature of the hot body. The resultant temperature θ is",a,b,c,d,CH-3-26-ROW-112,a,,MCQ
3,Heat,Concept Application-Level-1,MCQ,27,Snow balls are formed due to,melting of ice,freezing of atmospheric moisture,regelation,sublimation,,c,,MCQ
3,Heat,Concept Application-Level-1,MCQ,28,"A substance of mass m~1* with specific heat capacity s~1* and initial temperature θ~1* is mixed with another substance of mass m~2*, specific heat capacity s~2* and initial temperature θ~2*, respectively. Then, their equilibrium temperature is ______ (take θ~1* > θ~2*)",A,B,C,D,CH-3-28-ROW-114,d,,MCQ
3,Heat,Concept Application-Level-1,MCQ,29,"Heat gained by 1 g of water when heated from 0^0&C to 100^0&C is
(Specific heat capacity of water = 1 cal g^-1&C ^0&C^-1&)",4200 cal,4.2 cal,100 cal,1 cal,,c,,MCQ
3,Heat,Concept Application-Level-1,MCQ,30,"Two bodies of masses 50 g and 100 g, have their water equivalents as 10 g and 20 g, respectively. The values of their specific heat capacities are _____ cal g^−1& ^0&C^−1& and _______cal g^−1& ^0&C^−1&.",a,b,c,d,CH-3-30-ROW-116,a,,MCQ
3,Heat,Concept Application-Level-1,MCQ,31,"Arrange the following steps in the proper order to explain how a sea breeze occurs, near coastal regions.
(a) The temperature of land rises rapidly as compared to sea, because the specific heat capacity of land is five times less than that of water.
(b) Due to the low pressure over the land mass, the cool air over the sea starts blowing towards the land.
(c) The sun shines equally on the land mass and sea, giving equal amount of heat energy to both.
(d) The air above the land becomes hot and light, rises up, and hence creates the low pressure over the land.",a d c b,c d a b,c a b d,c a d b,,d,,MCQ
3,Heat,Concept Application-Level-1,MCQ,32,Linear expansion of a substance depends upon its,initial length.,Change in temperature,nature of the material,All of these.,,d,,MCQ
3,Heat,Concept Application-Level-1,MCQ,33,"The area of cross-sections of three metal rods of the equal length and made of the same materials are A~1*, A~2* and A~3*, respectively. When heated through the same change in temperature, their linear expansions are found to be l~1*, l~2* and l~3*, respectively Which among the following is the correct relation between l~1*, l~2* and l~3*?",l~1* = l~2* = l~3*,l~1* > l~2* > l~3*,l~1* < l~2* < l~3*,l~1* = l~2* < l~3*,,a,,MCQ
3,Heat,Concept Application-Level-1,MCQ,34,The coefficient of linear expansion α of steel is 11 × 10^–6& ^0&C^–1& = Then α_____ × 10^–6& ^0&F^–1&,6.11,19.8,11,43,,a,,MCQ
3,Heat,Concept Application-Level-1,MCQ,35,"A copper wire is bent as shown in the figure. When its temperature is increased, the distance between A and B _____.",decreases,increases,remains same,increases or decreases depending up on its initial temperature,CH-3-35-ROW-121,b,,MCQ
3,Heat,Concept Application-Level-1,MCQ,36,The coefficient of linear expansion α is ______ that of the coefficient of areal expansion.,double of,triple of,half of,equal to,,c,,MCQ
3,Heat,Concept Application-Level-1,MCQ,37,"The coefficient of linear and areal expansion cannot be defined for liquids, as liquids do not have a definite ______.",volume,shape,density,specific heat capacity,,b,,MCQ
3,Heat,Concept Application-Level-1,MCQ,38,"Anomalous behaviour of water can be demonstrated with the help of Hope’s apparatus. Arrange the following steps of changes taking place in Hopes apparatus in the proper sequence.
(a) The temperature shown by the lower thermometer reaches to 4 ^0&C and remains constant at 4 ^0&C.
(b) Water freezes into ice at 0 ^0&C, and the layer of ice is formed at the top surface because the density of ice is less than that of water.
(c) The initial temperature of water is maintained at 10 ^0&C. The temperature of water begins to fall due to the freezing mixture at the centre and it contracts.
(d) As temperature of water falls below 4 ^0&C, water expands instead of contracting and its density decreases. So, water goes up from the centre portion.
(e) As density increases, the cold water goes to the bottom. The temperature shown by the lower thermometer falls.
(f) The temperature of water at the top of the vessel begins to fall till 0 ^0&C as shown by the upper thermometer.
(g) Being a bad conductor of heat, ice prevents the loss of heat from water below it into the surroundings.",c e b f a g d,c e a d f b g,c e a f d g b,c b e g d a f,,b,,MCQ
3,Heat,Concept Application-Level-1,MCQ,39,"A pendulum clock takes exactly 2 s to perform one oscillation at 20^0&C. If the pendulum clock is made of copper, then the pendulum ________ at 40^0&C.",gains the time,losses the time,does not oscillate,brakes,,b,,MCQ
3,Heat,Concept Application-Level-1,MCQ,40,Steam is used in external combustion engine as working medium because of its,high specific heat capacity.,high thermal capacity.,high latent heat of vaporization.,low liquefaction point (B.P).,,c,,MCQ
4,Light,Concept Application-Level-1,True - False,1,Interference takes place whenever two or more wave motions combine in space.,,,,,,0,,TF
4,Light,Concept Application-Level-1,True - False,2,"In the minimum deviation position of a prism, the refracted ray is always parallel to its base.",,,,,,0,,TF
4,Light,Concept Application-Level-1,True - False,3,A person suffering from myopia cannot see distant objects clearly.,,,,,,1,,TF
4,Light,Concept Application-Level-1,True - False,4,The focal length of a given lens depends on the surrounding medium.,,,,,,1,,TF
4,Light,Concept Application-Level-1,True - False,5,Prismatic periscopes use the principle of total internal reflection.,,,,,,1,,TF
4,Light,Concept Application-Level-1,True - False,6,A dentist uses a convex mirror to view the inner parts of a patient’s mouth.,,,,,,0,,TF
4,Light,Concept Application-Level-1,True - False,7,The solar spectrum in general is an absorption spectrum.,,,,,,1,,TF
