Chapter Number,ChapterName,SubChapterName,Classification,QuestionNumber,QuestionText,Option1,Option2,Option3,Option4,Image?,Answer,AnswerDescription,QuestionType
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - I,11,"Assertion (A) : 80 g of SO~3* occupies 22.4 L STP
Reason (R) : 80 g of SO~3* corresponds to 1 mole.",Both A and R are true and R is the correct explanation of A.,"Both A and R are true, but R is not the correct explanation of A.",A is true and R is false.,A is false and R is true.,,a,,AR
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - I,12,"Assertion (A) : Real gases behave ideally at low pressure and high
temperature.
Reason (R) : At low pressure and high temperature, intermolecular forces of attraction among the gas molecules are negligible.",Both A and R are true and R is the correct explanation of A.,"Both A and R are true, but R is not the correct explanation of A.",A is true and R is false.,A is false and R is true.,,a,,AR
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - I,13,Match the entries of Column A with those of Column B.,(i) → (C); (ii) → (D); (iii) → (B); (iv) → (A),(i) → (D); (ii) → (C); (iii) → (A); (iv) → (B),(i) → (B); (ii) → (A); (iii) → (D); (iv) → (C),(i) → (B); (ii) → (C); (iii) → (D); (iv) → (A),CH-1-13-ROW-14,a,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - I,14,"3 moles of ammonia undergo decomposition to give two gases. One of the gases, on treatment with excess oxygen, gives a brown-coloured gas, ‘X’. To calculate the volume occupied by X at STP, arrange the following steps in correct sequence.
(A) Identifying the number of moles of X formed.
(B) Identifying the relation between the number of moles and volume occupied at STP.
(C) Writing a balanced chemical equation for decomposition of NH3.
(D) Identifying the number of moles of the gas that is used for the preparation of X.
(E) Writing a balanced chemical equation for the formation of X.",C D A E B,C D E A B,E C D B A,E D B A C,,b,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - I,15,"Arrange the following reactions as combination, decomposition, displacement and double displacement reactions.
(A) Reaction between an acid and a base to from salt and water
(B) Reaction between zinc and dil. H~2*SO~4*
(C) Preparation of oxygen from potassium nitrate
(D) Preparation of CO~2* from its constituents",C D A B,C D B A,D C B A,D C A B,,c,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - II,1,A cylinder can hold 7.2 g of ozone at 1 atm and 27^0&C. Calculate the weight of oxygen that can be filled in the same cylinder at 3 atm and -73^0&C.,10.8 g,28.8 g,14.8 g,21.6 g,,d,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - II,2,A gaseous mixture contains 16 g of O~2* and 20 g of Ne at 3 atm pressure and 27^0&C. Calculate the partial pressure of O~2* gas.,0.5 atm,1.5 atm,1 atm,2 atm,,c,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - II,3,Which among the following gases possesses maximum density at a given temperature and pressure?,Oxygen,Carbon dioxide,Sulphur dioxide,Nitrogen,,c,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - II,4,"If the Avogadro number is 9 × 10^23*, calculate the weight of 1 mole of CO~2* gas.",44 g,66 g,22 g,33 g,,b,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - II,5,"At constant temperature and at 4 atm pressure, the given amount of gas occupies 6 L. If the pressure is increased by 6 atm, calculate the percentage change in the volume of the gas.",-60%,+60%,-100%,+100%,,a,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - II,6,A gaseous mixture contains 48 g of SO~2* and 33 g of CO~2* at constant temperature and pressure. Calculate the average molecular mass of the gaseous mixture.,108,81,54,27,,c,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - II,7,"Calculate the ratio of rates of diffusion of three isotopes of hydrogen protium, deuterium and trititum, respectively, at the same temperature and pressure.",a,b,c,d,CH-1-7-ROW-23,a,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - II,8,"3 × 10^23& molecules of nitrogen are taken in a 1-L vessel at 27^0&C and exert 3 atm pressure. If 9 × 10^23& molecules are added to the vessel, calculate the pressure exerted by the gas at the same temperature.",15 atm,6 atm,12 atm,9 atm,,c,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - II,9,W hich among the following compounds possesses the same empirical formula mass and molecular mass?,CH~3*COOH,C~2*H~5*OH,C~4*H~10*,C~6*H~8*N~2*,,b,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - II,10,1.6 g of sulphur on treatment with limited amount of oxygen forms a gas X which is dissolved in water and made up to 1500 mL. Calculate the molarity of the solution.,0.01 M,0.02 M,0.04 M,0.03 M,,d,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - II,11,"Assertion (A): 84 g each of nitrogen gas and carbon monoxide gas possess equal number of molecules.
Reason (R): Equal volumes of all gases possess equal number of moles at constant temperature and pressure.",Both A and R are true and R is the correct explanation of A.,"Both A and R are true, but R is not the correct explanation of A.",A is true and R is false.,A is false and R is true.,,b,,AR
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - II,12,"Assertion (A): Gas laws are not applicable to the gases at all conditions of temperature and pressure.
Reason (R): Gas laws are derived based on kinetic molecular theory of
gases.",Both A and R are true and R is the correct explanation of A.,"Both A and R are true, but R is not the correct explanation of A.",A is true and R is false.,A is false and R is true.,,a,,AR
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - II,13,Match the entries of Column A with those of Column B.,(i) → (C); (ii) → (D); (iii) → (B); (iv) → (A),(i) → (B); (ii) → (C); (iii) → (D); (iv) → (A),(i) → (D); (ii) → (C); (iii) → (A); (iv) → (B),(i) → (C); (ii) → (A); (iii) → (D); (iv) → (B),CH-1-13-ROW-29,c,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - II,14,"Arrange the following reactions in the correct sequence for the formation of white precipitate.
(A) H~2* + Cl~2* → HCl
(B) NaCl → Na + Cl~2*
(C) HCl + AgNO~3* → AgCl + HNO~3*
(D) HCl + H~2*O → HCl",B A D C,A B D C,D A B C,B D A C,,a,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - II,15,"Arrange the following reactions in the order of double displacement, combination, displacement and decomposition reaction.
(A) Electrolysis of concentrated NaCl solution to form A and B (gas)
(B) Reaction between dil. H~2*SO~4* and Mg to form C and D (gas)
(C) Reaction between B and D to form E
(D) Reaction between E and NaOH",D C A B,C D B A,C D A B,D C B A,,d,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - III,1,Match the entries of Column A with those of Column B.,(i) → (C); (ii) → (E); (iii) → (D); (iv) → (B); (v) → (A),(i) → (B); (ii) → (E); (iii) → (D); (iv) → (A); (v) → (C),(i) → (C); (ii) → (D); (iii) → (E); (iv) → (B); (v) → (A),(i) → (B); (ii) → (D); (iii) → (E); (iv) → (A); (v) → (C),CH-1-1-ROW-32,d,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - III,2,"Arrange the following salts in the increasing order of the total number of constituent atoms.
(A) Ammonium sulphite
(B) Ammonium bicarbonate
(C) Ammonium sulphate
(D) Ammonium sulphide
(E) Ammonium dichromate",E C A D B,B C A D E,B D A C E,E D A C B,,c,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - III,3,"Arrange the following metals in the increasing order of reactivity.
(A) Fe          (B) Hg           (C) Ni           (D) Pb   (E) Cu",B E C D A,A E D C B,A C D E B,B E D C A,,d,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - III,4,"Assertion (A): In the thermal decomposition of sodium bicarbonate carried out an open vessel, the mass of the product is not the same as the mass of the reactant.
Reason (R): Law of conservation of mass is not applicable for the decomposition reactions.",Both A and R are true and R is the correct explanation of A.,"Both A and R are true, but R is not the correct explanation of A.",A is true and R is false.,A is false and R is true.,,c,,AR
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - III,5,"Assertion (A): The rate of diffusion of hydrogen gas is double that of helium under similar condition.
Reason (R): The rate of diffusion of a gas is inversely proportional to the square root of its density. at constant temperature and pressure.",Both A and R are true and R is the correct explanation of A.,"Both A and R are true, but R is not the correct explanation of A.",A is true and R is false.,A is false and R is true.,,d,,AR
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - III,6,What is the ratio of the percentage weights of nitrogen and sulphur in their dioxides?,2 : 3,3 : 5,1 : 3,4 : 5,,b,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - III,7,Identify the volume of CO~2* produced at STP when 90 g of glucose is subjected to combustion.,67.2 L,44.8 L,22.4 L,33.6 L,,a,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - III,8,Which among the following has the maximum molarity?,15 g of NaOH in 150 mL solution,24.5 g of NaOH in 250 mL solution,14.6 g of HCl in 200 mL solution,18.5 g of Ca(OH)~2* in 500 mL solution,,a,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - III,9,Radicals and their valencies are given below. Identify the wrongly matched pair.,Biphospate → 2,Bicarbonate → 2,Ammonium → 1,Silicate → 2,,b,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - III,10,"Empirical formula of a compound is X~2*Y. If its empirical formula weight is 2/3 times that of the vapour density of the compound, identify the probable molecular formula.",X~2* Y,X~4* Y~2*,X~6* Y~3*,X~2* Y~4*,,c,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - III,11,Find out the temperature at which the volume of a given mass of a gas is reduced to 2/5 of its original volume at 30^0&C without any change in pressure.,121.2^0&C,151.8^0&C,-121.2^0&C,-151.8^0&C,,d,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - III,12,Calculate the total number of atoms present in 8 g of sulphur trioxide.,6 x 10^23&,2.4 x 10^23&,6 x 10^22&,2.4 x 10^22&,,b,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - III,13,Weight percentage of chlorine in an alkali metal chloride is 48%. What could be the probable atomic mass of the metal?,56,39,19,7,,b,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - III,14,A mixture of 35.5 g chlorine and 11.5 g of NO~2* is taken in a 5-L container at 27^0&C. What would be the partial pressure of chlorine in the mixture?,2.4 atm,1.2 atm,1.8 atm,4.8 atm,,a,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - III,15,"The molecular masses of four gases A, B, C, D are given below.
A → 80, B → 28, C → 64, D → 39. The experimental values of the masses of 1l of each gas are 3.65 g, 1.261 g, 2.9 g and 1.742 g, respectively at STP. Identify the gas which is closest to ideal behaviour.",A,B,C,D,,d,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - IV,1,Match the entries of Column A with those of Column B.,(i) → (D); (ii) → (C); (iii) → (A); (iv) → (E); (v) → (B),(i) → (E); (ii) → (C); (iii) → (B); (iv) → (A); (v) → (D),(i) → (B); (ii) → (C); (iii) → (D); (iv) → (E); (v) → (A),(i) → (D); (ii) → (C); (iii) → (E); (iv) → (A); (v) → (B),CH-1-1-ROW-47,a,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - IV,2,"Arrange the following compounds in the order of ratios of metal to oxygen atoms given below.
(i) 2:3         (ii) 1:2          (iii) 1:8         (iv) 1:6         (v) 1:4
(A) Aluminium phosphate
(B) Magnesium dihydrogen phosphate
(C) Sodium silicate
(D) Ferric sulphate
(E) Disodium hydrogen phosphate",A E B D C,C E B D A,C D B E A,A D B E C,,b,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - IV,3,"Arrange the following metals in the descending order of the rate at which they replace hydrogen from sulphuric acid.
(A) Ca          (B) Al         (C) K          (D) Sn         (E) Mg",C A E B D,D B E A C,C B E A D,D A E B C,,a,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - IV,4,"Assertion (A): 106 g of sodium carbonate shows a loss in weight of 44 g on heating.
Reason (R): Loss in weight is always equal to the amount of gaseous
product formed in that reaction.",Both A and R are true and R is the correct explanation of A.,"Both A and R are true, but R is not the correct explanation of A.",A is true and R is false.,A is false and R is true.,,d,,AR
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - IV,5,"Assertion (A): Rate of diffusion of carbon monoxide is equal to that of
nitrogen under similar conditions.
Reason (R): Dalton’s law is not applicable to reactive gases.",Both A and R are true and R is the correct explanation of A.,"Both A and R are true, but R is not the correct explanation of A.",A is true and R is false.,A is false and R is true.,,b,,AR
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - IV,6,Which of the following compounds has almost the same percentage of oxygen as in calcium carbonate?,Sulphuric acid,Magnesium sulphate,Potassium nitrate,Sodium bicarbonate,,c,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - IV,7,What is the amount of methane that can be subjected to combustion with 112 L of oxygen at STP?,16 g ,30 g,20 g,40 g,,d,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - IV,8,A 500 mL solution is made with 10 g of NaOH. Which of the following solutions has the same molarity as the above solution?,4.9 g H~2*SO~4* in 100 mL solution,10.6 g Na~2*CO~3* in 100 mL solution,42 g NaHCO~3* in 500 mL solution,12.6 g HNO~3* in 250 mL solution,,a,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - IV,9,Some ions are given along with their respective charges. Identify the wrong one.,Cupric → +2,Ferric → +3,Plumbic → +2,Cuprous → +1,,c,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - IV,10,A compound ‘X’ has empirical formula CH~2*O. Vapour density of the compound is 30. Which of the following compounds corresponds to X?,C~6&H~12*O~6*,CH~3*COOH,CH~3*CH~2*OH,CH~3*COOCH~3*,,b,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - IV,11,A certain mass of a gas occupies certain volume at 27^0&C. What is the percentage decrease in volume at −73^0&C?,33.30%,51.20%,66.60%,48.80%,,a,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - IV,12,A sample of nitrogen pentoxide contains 4.2 × 10^22& atoms. Calculate the number of moles of N~2*O~5* in the above sample.,0.7,0.1,0.07,0.01,,d,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - IV,13,Weight percentage of oxygen in a trivalent metal oxide is 30%. Find out the atomic mass of the metal.,112,224,56,28,,c,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - IV,14,4 g of oxygen and 3.5 g of nitrogen are taken in a 3-L container at 127^0&C. Calculate the partial pressure of nitrogen in the mixture.,1.8 atm,0.32 atm,1.3 atm,2.6 atm,,c,,MCQ
1,"Mole Concept, Stoichiometry and Behaviour of Gases",,Assessement Test - IV,15,"Three gases ‘X’, ‘Y’ and ‘Z’ possess the molecular mass 28. The experimental values of masses of 1 L of each are given as 1.256 g, 1.258 g and 1.251 g, respectively, at STP. Arrange the three gases in the decreasing order of deviation from ideal behaviour.","Y, X, Z","Z, Y, X","Y, Z, X","Z, X, Y",,a,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - I,1,"Fine structure of spectral lines of atomic spectrum of hydrogen can be
explained based on ________.",Bohr’s atomic model,Sommerfeld’s extension of Bohr’s theory,Rutherford’s atomic model,Heisenberg’s uncertainty principle,,b,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - I,2,Which of the following is the valence electronic confi guration of carbon?,A,B,C,D,CH-2-2-ROW-63,d,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - I,3,An element has 18 electrons more than the number of electrons present in xenon. Which block does the element belong to?,s,p,d,f,,c,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - I,4,An element has two electrons in the 3p shell. Which group does it belong to?,III A or 13,III B or 3,IV A or 14,IV B or 4,,c,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - I,5,An element has a total of 4 electrons with l = 2. The element is a/an ________.,alkali metal,noble gas,halogen,transition metal,,d,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - I,6,The valence electronic confi guration of the best reducing agent along a period is ________.,ns^2&np^1&,ns^2&np^5&,ns^2&,ns^1&,,d,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - I,7,T he energy of an electron in the 2nd orbit of a single electron species is -54.4 eV. The neutral atom of that species belongs to ________.,"1st period, I A (1st) group",2nd period I A (1st) group,"1st period, Zero (18th) group","2nd period, II A (2nd) group",,d,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - I,8,"The radius of the third orbit of a single electron species ‘A’ is 1.587 A^0&. The radius of the third orbit of another single electron species ‘B’ is 3/4 th of A. Which of the following could be the electron affinity values of A and B, respectively, in their atomic states?","-x kJ/mole, y kJ /mole","x kJ/mole, -y kJ/mole","-x kJ/mole, -y kJ/mole","x kJ/mole, y kJ/mole",,b,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - I,9,"Assertion (A) : The energy of 5d orbital is more than 6s orbital.
Reason (R) : The energy of an orbital depends only on the size of the orbit associated with it.",Both A and R are true and R is the correct explanation of A.,"Both A and R are true, but R is not the correct explanation of A.",A is true and R is false.,A is false and R is true.,,c,,AR
2,Atomic Structure; Periodic Table,,Assessement Test - I,10,The valence electronic configuration of four elements is given below. Which element has the highest ionization energy among the following?,2s^2&2p^3&,2s^2&,2s^2&2p^4&,2s^2&2p^1&,,a,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - I,11,"Calculate the velocity of the electron, if the wavelength associated with it is 3.3125 A^0&.",0.22 × 10^9& cm/s,0.22 × 10^-9& cm/s,3.4 × 10^9& cm/s,3.4 × 10^-9& cm/s,,a,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - I,12,"Assertion (A) : Ionization energy of boron is less than beryllium.
Reason (R) : Boron has one unpaired electron in p orbital.",Both A and R are true and R is the correct explanation of A.,"Both A and R are true, but R is not the correct explanation of A.",A is true and R is false.,A is false and R is true.,,a,,AR
2,Atomic Structure; Periodic Table,,Assessement Test - I,13,"Arrange the following in the chronological order.
A) Electrons revolve around the nucleus in order to overcome the nuclear force of attraction
B) Orbitals are three-dimensional regions where the probability of finding an electron is maximum.
C) Electrons move in elliptical orbits in addition to circular orbits.
D) Electrons revolve around the nucleus in stationary orbits.",A C B D,A D C B,B D C A,D B A C,,b,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - I,14,"Arrange the following elements in the increasing order of total number of paired electrons.
(A) Beryllium       (B) Neon            (C) Scandium          (D) Zinc",D C B A,B A C D,A B C D,C A B D,,c,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - I,15,Match the entries of Column A with those of Column B.,(i) → (E); (ii) → (A); (iii) → (C); (iv) → (B); (v) → (D),(i) → (E); (ii) → (C); (iii) → (A); (iv) → (B); (v) → (D),(i) → (E); (ii) → (C); (iii) → (D); (iv) → (B); (v) → (A),(i) → (E); (ii) → (C); (iii) → (D); (iv) → (A); (v) → (B),CH-2-15-ROW-76,d,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - II,1,The concept of stationary orbits is based on ________.,Heisenberg’s uncertainty principle,Planck’s quantum theory,Dual nature of electron that is de Broglie’s theory,Sommerfeld’s extension of Bohr’s theory,,b,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - II,2,Which of the following is the valence electronic configuration of nitrogen?,A,B,C,D,CH-2-2-ROW-78,d,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - II,3,The number of electrons in an element is four times the number of electrons in helium. Which block does the element belong to?,s,p,d,f,,b,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - II,4,An element has 3 electrons in the 3d subshell. Which group and period does it belong to?,"III B or 3rd group, 3rd period","III A or 13th group, 3rd period","V B or 5th group, 4th period","V A or 15th group, 4th period",,c,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - II,5,"An element has 11 electrons with l = 1, the element is a/an ________.",alkali meta,noble gas,halogen,transition metal,,c,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - II,6,The valence electronic configuration of the best oxidising agent along a period is ________.,ns^2&np^1&,ns^2&np^5&,ns^2&,ns^1&,,b,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - II,7,The radius of the 3rd orbit of a single electron species is 4.761 A^0&. This element has the similarities in properties with ________.,halogens,alkali metal,alkaline earth metals,Both (a) and (b),,d,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - II,8,Which of the following valence electronic configurations indicates maximum electron affinity?,ns^2&np^5&,3s^2&3p^5&,2s^2&2p^3&,3s^2&3p^4&,,b,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - II,9,"If the wavelength of a wave associated with an electron is x cm, then calculate the kinetic energy of the electron considering Planck’s constant as ‘h’ erg-s and the mass of the electron as ‘m’ grams.",a,b,c,d,CH-2-9-ROW-85,b,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - II,10,Which of the following statements is incorrect?,Electron affinities of the elements of group II A or 2 are negative.,Electron affinities of noble gases are maximum.,Electronegativity of fluorine is the maximum among the halogens.,Electron affinity decreases along a group,,b,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - II,11,"Assertion (A) : The energy of 3d orbital is more than 4s orbital.
Reason (R) : Nitrogen is stable because of its completely filled s orbitals.",Both A and R are true and R is the correct explanation of A.,"Both A and R are true, but R is not the correct explanation of A.",A is true and R is false.,A is false and R is true.,,c,,AR
2,Atomic Structure; Periodic Table,,Assessement Test - II,12,"Assertion (A) : Ionization energy of nitrogen is more than that of carbon as well as oxygen.
Reason (R) : Nitrogen is stable because of its completely filled s orbitals.",Both A and R are true and R is the correct explanation of A.,"Both A and R are true, but R is not the correct explanation of A.",A is true and R is false.,A is false and R is true.,,c,,AR
2,Atomic Structure; Periodic Table,,Assessement Test - II,13,"Arrange the following in chronological order.
(A) Energy emitted or absorbed by an atom is quantised.
(B) Electrons are embedded in a thinly spread positively charged mass.
(C) An electron has particle properties as well as wave properties.
(D) An atom is indivisible.",D B A C,B D A C,D C A B,B C A D,,a,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - II,14,"Arrange the following elements in the increasing order of total number of unpaired electrons.
(A) Nitrogen          (B) Sodium        (C) Manganese        (D) Chromium",C A B D,B A C D,A B C D,B D C A,,b,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - II,15,Match the entries of Column A with those of Column B.,(i) → (D); (ii) → (E); (iii) → (A); (iv) → (C); (v) → (B),(i) → (D); (ii) → (C); (iii) → (B); (iv) → (A); (v) → (E),(i) → (E); (ii) → (A); (iii) → (B); (iv) → (D); (v) → (C),(i) → (D); (ii) → (E); (iii) → (A); (iv) → (B); (v) → (C),,d,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - III,1,"Arrange the following statements in the chronological order, which ultimately led to the development of modern structure of atom.
(A) Electrons have wave properties as well as particle properties
(B) Quantum mechanical model of the atom.
(C) The energy associated with the subshells is quantised.
(D) Principle of quantization of angular momentum.",C D B A,D C B A,D C A B,C D A B,,c,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - III,2,"Arrange the stable isoelectronic ions A^-2&, B^-1&, C^+1&, and D^+2& in the increasing
order of ionic sizes:",C^+1& < D^+2& < B^-1& < A^-2&,D^+2& < C^+1& < B^-1& < A^-2&,C^+1& < D^+2& < A^-2& < B^-1&,D^+2& < C^+1& < A^-2& < B^-1&,,b,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - III,3,Which among the following electronic configurations corresponds to the element with maximum metallic character?,[Kr] 5s^1&,[Ne] 3s^1&,[Xe] 6s^1&,[Ar] 4s^1&,,c,,MCQ
2,Atomic Structure; Periodic Table,,Assessement Test - III,4,"Assertion (A) : Chemical properties of the elements belonging to the same group are the same.
Reason (R) : Elements belonging to the same group possess the same number of valence electrons.",Both A and R are true and R is the correct explanation of A.,"Both A and R are true, but R is not the correct explanation of A.",A is true and R is false.,A is false and R is true.,,a,,AR
2,Atomic Structure; Periodic Table,,Assessement Test - III,5,Which among the following groups results in an endothermic process on addition of an electron?,IA,IIIA,IIA,IVA,,c,,MCQ
