Chapter Number,ChapterName,SubChapterName,Classification,QuestionNumber,QuestionText,Option1,Option2,Option3,Option4,Image?,Answer,AnswerDescription,QuestionType
1,Motion,,level-1,50,"A car going at 22 metres per second passes a motorcycle at rest. As it passes, the motorcycle starts up, accelerating at 3.2 metres per second squared. If the motorcycle can keep up that acceleration, how long will it take for it to catch the car",12 s,14 s,20 s,18 s,,b,,MCQ
1,Motion,,level-1,1,Match the situation given in List I with the possible curves in List II.,"P - 1, Q - 2, R - 3, S - 4","P - 3, Q - 1, R - 4, S - 2","P - 2, Q - 3, R - 4, S - 1","P - 2, Q - 3, R - 1, S - 4",CH-1-1-ROW-52,d,,MCQ
1,Motion,,level-1,2,"For the velocity-time graph shown in figure, in a time interval from t = 0 to t = 6 s, match the following","P - 1, Q - 2, R - 3, S - 4","P - 3, Q - 1, R - 2, S - 4","P - 2, Q - 3, R - 4, S - 1","P - 3, Q - 4, R - 2, S - 1",CH-1-2-ROW-53,b,,MCQ
1,Motion,,level-1,3,Match the following,"P - 1, Q - 2, R - 3, S - 4","P - 3, Q - 1, R - 4, S - 2","P - 2, Q - 3, R - 4, S - 1","P - 4, Q - 2, R - 3, S - 1",CH-1-3-ROW-54,d,,MCQ
1,Motion,,level-1,4,An insect trapped in a circular groove of radius 12 cm moves along the groove steadily and completes 7 revolutions in 100 s. Then,"P - 1, Q - 2, R - 3, S - 4","P - 3, Q - 1, R - 4, S - 2","P - 2, Q - 3, R - 4, S - 1","P - 4, Q - 2, R - 3, S - 1",CH-1-4-ROW-55,a,,MCQ
1,Motion,,level-1,1,"Assertion : The displacement time graph of a body moving with uniform acceleration is a straight line.
Reason : This follows from s = ut + (1/2)at^2&, where symbols have their usual meaning.",If both assertion and reason are true and reason is the correct explanation of assertion,fboth assertion and reason are true but reason is not the correct explanation of assertion,Ifassertion is true but reason is false,If assertion is false but reason is true,,d,,AR
1,Motion,,level-1,2,"Assertion : A body can have acceleration even if its velocity is zero at a given instant of time.
Reason : A body is momentarily at rest when it reverses its direction of motion.",If both assertion and reason are true and reason is the correct explanation of assertion,fboth assertion and reason are true but reason is not the correct explanation of assertion,Ifassertion is true but reason is false,If assertion is false but reason is true,,a,,AR
1,Motion,,level-1,3,"Assertion : Displacement of a body may be zero when distance travelled by it is not zero.
Reason : The displacement is the longest distance between initial and final position.",If both assertion and reason are true and reason is the correct explanation of assertion,fboth assertion and reason are true but reason is not the correct explanation of assertion,Ifassertion is true but reason is false,If assertion is false but reason is true,,c,,AR
1,Motion,,level-1,4,"Assertion : Velocity-time graph for an object in uniform motion along a straight path is a straight line parallel to the time axis.
Reason : In uniform motion of an object velocity increases as the square of time elapsed",If both assertion and reason are true and reason is the correct explanation of assertion,fboth assertion and reason are true but reason is not the correct explanation of assertion,Ifassertion is true but reason is false,If assertion is false but reason is true,,c,,AR
1,Motion,,level-1,5,"Assertion : The motion of a body moving in a circular path with constant speed is an example of variable acceleration.
Reason : Acceleration varies due to change in direction.",If both assertion and reason are true and reason is the correct explanation of assertion,fboth assertion and reason are true but reason is not the correct explanation of assertion,Ifassertion is true but reason is false,If assertion is false but reason is true,,a,,AR
1,Motion,,level-1,6,"Assertion : The average speed of an object may be equal to arithmetic mean of individual speed.
Reason : Average speed is equal to total distance travelled divided by total time taken.",If both assertion and reason are true and reason is the correct explanation of assertion,fboth assertion and reason are true but reason is not the correct explanation of assertion,Ifassertion is true but reason is false,If assertion is false but reason is true,,b,,AR
1,Motion,,level-1,7,"Assertion : The speedometer of an automobile measure the average speed of the  automobile.
Reason : Average velocity is equal to total displacement divided by total time taken.",If both assertion and reason are true and reason is the correct explanation of assertion,fboth assertion and reason are true but reason is not the correct explanation of assertion,Ifassertion is true but reason is false,If assertion is false but reason is true,,d,,AR
1,Motion,,level-1,8,"Assertion : A negative acceleration of a body is associated with a slowing down of a body
Reason : Acceleration is vector quantity",If both assertion and reason are true and reason is the correct explanation of assertion,fboth assertion and reason are true but reason is not the correct explanation of assertion,Ifassertion is true but reason is false,If assertion is false but reason is true,,b,,AR
1,Motion,,level-1,9,"Assertion : Motion with uniform velocity is always along a straight line path.
Reason : In such a motion speed is the magnitude of the velocity and is equal to the instantaneous velocity.",If both assertion and reason are true and reason is the correct explanation of assertion,fboth assertion and reason are true but reason is not the correct explanation of assertion,Ifassertion is true but reason is false,If assertion is false but reason is true,,a,,AR
1,Motion,,level-1,10,"Assertion : The accelerated motion of an object may be due to change in magnitude of velocity or direction of velocity or both.
Reason : Acceleration can be produced only by change in the magnitude of the velocity.",If both assertion and reason are true and reason is the correct explanation of assertion,fboth assertion and reason are true but reason is not the correct explanation of assertion,Ifassertion is true but reason is false,If assertion is false but reason is true,,c,,AR
1,Motion,,Olympiad / HOTS Corner,1,"A driver takes 0,20s to apply brakes soon after he sees a need for it. If he is driving a car at a speed of 54 km h^-1& and the brakes cause a deceleration of 6.0 m s^-2&, then the distance travelled by the car, after he sees the need to apply the brakes is ________",21.75 m,42.50 m,10.55 m,16.25 m,,a,,MCQ
1,Motion,,Olympiad / HOTS Corner,2,The speed-time graph for the motion of a motorcycle is shown here. What is the average speed over 12 s interval?,4.38 m s^-1&,5.58 m s^-1&,1.75 m s^-1&,3.17 m s^-1&,CH-1-2-ROW-67,d,,MCQ
1,Motion,,Olympiad / HOTS Corner,3,"A small ball is dropped from a balloon moving vertically up at a speed 10 m/s when the balloon is at a height 15 m from the ground. Neglect
air friction and take g = 10 m/s^2&. Which of the following is not suitable to the present situation?",The ball reaches the ground,The ball covers a distance of 25 m.,The magnitude of average velocity of the ball is 8.33 m/s.,The ball moves up at a speed 10 m/s at an instant when it is dropped from the balloon,,c,,MCQ
1,Motion,,Olympiad / HOTS Corner,4,"A body falling from rest describes distances S~1*, S~2* and S~3* in the first, second and third seconds of its fall. Then the ratio of S~1* : S~2* : S~3* is",1 : 1 : 1,1 : 3 : 5,1 : 2 : 3,1 : 4 : 9,,b,,MCQ
1,Motion,,Olympiad / HOTS Corner,5,"A body starts from rest at time t = 0, the acceleration time graph is shown in figure. The maximum velocity attained by the body will be",110 m/s,55 m/s,650 m/s,550 m/s,CH-1-5-ROW-70,b,,MCQ
1,Motion,,Olympiad / HOTS Corner,6,A body is dropped from a 100 m high cliff and at the same time another body is thrown from the ground with 25 m/s velocity in upward direction. Where the two will meet?,50 m,40 m,20 m,10 m,,c,,MCQ
1,Motion,,Olympiad / HOTS Corner,7,"In a car race, car A takes 2 s less than car B and passes the finishing point with a velocity v more than the velocity with which car B passes the point. Both the cars start from rest and travel with constant accelerations of a~A* = 3 m s^-2& and a~B*2 m s^-2&, The value of v is",2.45 m s^-1&,4.90 m s^-1&,7.35 m s^-1&,9.80 m s^-1&,,b,,MCQ
1,Motion,,Olympiad / HOTS Corner,8,A balloon is moving up from the ground in such a way that its acceleration is linearly decreasing with its height above the ground. It starts from the ground with acceleration 4 m/s^2& and with zero initial velocity. Its acceleration becomes zero at a height 3 m. The speed of the balloon at a height 1.5 m is,4 m/s,8 m/s,6 m/s,3 m/s,,d,,MCQ
1,Motion,,Olympiad / HOTS Corner,9,"A ball thrown vertically upward returns to the thrower after 6 s. The ball is 5 m below the highest point at t - 2 s. The time at which the
body will be at same position, (take g = 10 m/s^2&) ",2.5 s,3 s,4 s,5 s,,c,,MCQ
1,Motion,,Olympiad / HOTS Corner,10,"A body starts from rest at t 0, the acceleration-time graph is shown. The distance travelled by the body from t 4 s to t = 8 s will be",0 m,16 m,32 m,64 m,CH-1-10-ROW-75,d,,MCQ
1,Motion,,Olympiad / HOTS Corner,11,A car moving with a speed of 50 km/h can be stopped safely by brakes over a minimum distance of 6 m. If it moves at a speed of 100 km/h what will be the minimum distance of stopping safely?,12 m,18 m,6 m/s,24 m,,d,,MCQ
1,Motion,,Olympiad / HOTS Corner,12,"From an elevated point A, a stone is projected vertically upwards. When the stone reaches a distance h below A, its velocity is double of
what it was at a height h above A. The greatest height attained by the stone is",a,b,c,d,CH-1-12-ROW-77,d,,MCQ
1,Motion,,Olympiad / HOTS Corner,13,"Two flies A and B revolve around a light in concentric circular path. The radius of circular path of A is twice of B. A travels with a uniform
linear speed of 4 m/s while B travels with a uniform linear speed of 3 m/s. When A completes three full rounds then B would have completed",4 rounds,3 rounds,2 rounds,1 round,,a,,MCQ
1,Motion,,Olympiad / HOTS Corner,14,"A balloon which is ascending at the rate of 12 m/s is 30.4 metre above the ground, when a stone is dropped. After what time the stone will reach the ground?",3 second,3.5 second,4 second,6 second,,c,,MCQ
1,Motion,,Olympiad / HOTS Corner,15,Which of the following situation is not possible?,An object moving in certain direction with an acceleration in perpendicular direction,An object moving with constant acceleration but zero velocity,An object moving with variable speed and uniform velocity,None of these,,c,,MCQ
1,Motion,,Olympiad / HOTS Corner,16,Refer to the given graph and fill in the blanks by choosing an appropriate option.,A,B,C,D,CH-1-16-ROW-81,a,,MCQ
1,Motion,,Olympiad / HOTS Corner,17,"Read the givern statements and select the correct option.
Statement 1 : When the displacement of a body is directly proportional to the square of the time, then the body is moving with uniform
acceleration.
Statement 2 : The slope of velocity-time graph with time axis gives acceleration.",Both statements 1 and 2 are true and statement 2 is the correct explanation of statement 1,Both statements 1 and 2 are true but statement 2 is not the correct explanation of statement 1.,Statement 1 is true but statement 2 is false.,Statement 1 is false but statement 2 is true,,b,,MCQ
1,Motion,,Olympiad / HOTS Corner,18,"A car starts moving along a line, first with an acceleration a 5 m s^-2& starting from rest, then uniformly and finally decelerating at the same rate, comes to rest in the total time of 25 seconds (t), then average velocity during the time is equal to v = 72 kmph. How long does the particle move uniformly?",25 seconds,2.5 hours,1.5 hours,15 seconds,,d,,MCQ
1,Motion,,Olympiad / HOTS Corner,19,"Two objects moving along the same straight line are leaving point A with acceleration a, 2a and initial velocity 2u, u at time t = 0. The distance moved by objects with respect to point A when one object initially behind other, overtakes the other is",a,b,c,d,CH-1-19-ROW-84,a,,MCQ
1,Motion,,Olympiad / HOTS Corner,20,A car travels with a constant speed of 30 km/hr for 15 min and then quickly speed up to 50 km/hr to be maintained for 30 min. Then its average speed in km/hr would be,43.33 km/hr,40 km/hr,45 km/hr,50 km/hr,,a,,MCQ
1,Motion,,Olympiad / HOTS Corner,21,"A car travels from rest with a constant acceleration a for t seconds. What is the average speed of the car for its journey, if the car moves along a straight road?",A,B,C,D,CH-1-21-ROW-86,c,,MCQ
2,Force and Laws of Motion,,level-1,1,A field gun of mass 1.5 tonne fires a shell of mass 15 kg with a velocity of 150 ms^-1&.  Calculate the velocity of the recoil of the gun.,1 m s^-1&,1.5 m s^-1&,3 m s^-1&,5 m s^-1&,,b,,MCQ
2,Force and Laws of Motion,,level-1,2,"A rocket-driven sledge speeds up from 40 meters per second to 55 meters per second in 5.0 seconds, using an engine that produces 3500 newtons of thrust. How much thrust would be needed to get the same increase in speed in 2.0 seconds",8550,8750,8700,8500,,b,,MCQ
2,Force and Laws of Motion,,level-1,3,Choose the wrong statement.,Unit of force is newton,Force changes shape of body,Force is always conserved.,Force is vector quantity.,,c,,MCQ
2,Force and Laws of Motion,,level-1,4,Balanced forces may ___________ a body.,move,accelerated,retard,deform,,d,,MCQ
2,Force and Laws of Motion,,level-1,5,A number of forces acting on a body changes velocity of the body. The forces are,parallel,unbalanced,balanced,inclined,,b,,MCQ
2,Force and Laws of Motion,,level-1,6,External forces are,always balanced,never balanced,may or may not be balanced,none of these,,c,,MCQ
2,Force and Laws of Motion,,level-1,7,A man is standing on a boat in still water. If he walks towards the shore the boat will,move away from the shore,remain stationary,move towards the shore,sink,,a,,MCQ
2,Force and Laws of Motion,,level-1,8,A bullet is fired horizontally and gets embedded in a block kept on a table. If table is frictionless then,kinetic energy is conserved,momentum is conserved,both (a) and (b),none of these,,c,,MCQ
2,Force and Laws of Motion,,level-1,9,How much force acts on a body whose momentum is constant?,zero,p/2t,2p/t,none.,,a,,MCQ
2,Force and Laws of Motion,,level-1,10,The principle of conservation of linear momentum states that the linear momentum of a system,cannot be changed,cannot remain constant,can be changed if only internal forces act ,can be changed only if external forces act,,d,,MCQ
2,Force and Laws of Motion,,level-1,11,"A person is standing in an elevator. In which situation he finds his weight less than actual, when",the elevator moves upward with constant acceleration,the elevator moves downward with constant acceleration,the elevator moves upward with uniform velocity,the elevator moves downward with uniform velocity,,b,,MCQ
2,Force and Laws of Motion,,level-1,12,"A body, whose momentum is constant, must whose momentum is constant, must have constant",force,velocity,acceleration,all of these,,b,,MCQ
2,Force and Laws of Motion,,level-1,13,A body of mass mkg starts from rest and travels a distance of s m in t seconds. The force acting on it is,a,b,c,d,CH-2-13-ROW-99,a,,MCQ
2,Force and Laws of Motion,,level-1,14,"A mass of 100 g strikes the wall with speed 5 ms^-1& at an angle as
shown in figure and it rebounds with the same speed. If the contact
time is 2 x 10^-3& sec, what is the force applied by the wall ?",250Ö3 N to right,250 N to right,250Ö3 N to left,250 N to left,,c,,MCQ
2,Force and Laws of Motion,,level-1,15,A rocket of mass 1000 kg exhausts gases at a rate of 4 kg s^-1& with a velocity 3000 m s^-1& The thrust developed on the rocket is,12000 N,120 N,800 N,200 N,,a,,MCQ
2,Force and Laws of Motion,,level-1,16,A gun of mass 1 kg fires 4 bullets per second each of mass 20 g with a velocity 300 m s^-1&. The force required to hold the gun is,24 N,28 N,32 N,10 N,,a,,MCQ
2,Force and Laws of Motion,,level-1,17,"The 35 kilogram girl is standing on a 20 kilogram wagon and jumps off, giving the wagon a kick that sends it off at 3.8 meters per second.
How fast is the girl moving just after the jump off?",1.2 m s^-1&,3 m s^-1&,4 m s^-1&,2.2 m s^-1&,,d,,MCQ
2,Force and Laws of Motion,,level-1,18,9.8 N is equal to,1 kg f,1 kg wt,both (a) and (b),neither (a) nor (b),,c,,MCQ
2,Force and Laws of Motion,,level-1,19,Displacement-time graph of an object of mass 2 kg is shown in figure. The force required to move the object for first four seconds is ,0,4 N,2 N,8 N,CH-2-19-ROW-105,a,,MCQ
2,Force and Laws of Motion,,level-1,20,Velocity-time graph of an object of mass 2 kg is shown in figure. The force required to move the object for first four seconds is,0,4 N,2 N,8 N,CH-2-20-ROW-106,b,,MCQ
2,Force and Laws of Motion,,level-1,21,"A car and a motorcycle are moving with the same momentum. When equal retarding forces are applied, the car comes to halt in t~1* seconds and the motorcycle in t~2* seconds. If the mass of the car is five times more than the mass of the motorcycle, then",a,b,c,d,CH-2-21-ROW-107,a,,MCQ
2,Force and Laws of Motion,,level-1,22,"If a constant force acts on a body initially at rest, the distance moved by the body in timet is proportional to",t,t^2&,t^3&,t^4&,,b,,MCQ
2,Force and Laws of Motion,,level-1,23,One newton is equal to,10^5& dyne,10 kg m s^-2&,10^3& dyne,100 kg m s^-2&,,a,,MCQ
2,Force and Laws of Motion,,level-1,24,Which is velocity-time graph of a moving particle on which net external force is zero?,a,b,c,d,CH-2-24-ROW-110,a,,MCQ
2,Force and Laws of Motion,,level-1,25,A force of 100 N acts on a ball moving on a surface. The force of friction that must act between the surface of the ball and the surface so that the ball keeps on moving with constant velocity over the surface must be,Zero,100 N,200 N,300 N,,b,,MCQ
2,Force and Laws of Motion,,level-1,26,A particle of mass 0.3 kg is subjected to a force F = kx with k = 15 N/m and x being its distance from the origin. What will be its initial acceleration if it is released from a point 20 cm away from the origin ?,5 m s^-2&,10 m s^-2&,3 m s^-2&,15 m s^-2&,,b,,MCQ
2,Force and Laws of Motion,,level-1,27,"A ship of mass 3 x 10^7& kg initially at rest is pulled by a force of 5 x 10^4& N through a distance of 3 m. Assume that the resistance due to water is negligible, the speed of the ship is",1.5 m s^-1&,60 m s^-1&,0.1 m s^-1&,5 m s^-1&,,c,,MCQ
2,Force and Laws of Motion,,level-1,28,"A body of mass m is at rest. Another body of same mass moving with velocity v makes head on elastic collision with the first body. After
collision the first body starts to move with velocity",v,2v,remain at rest,not predictable,,a,,MCQ
2,Force and Laws of Motion,,level-1,29,"In arocket, fuel burns at the rate of 1 kg s^-1&. This fuel is ejected from the rocket with a velocity of 60 km s^-1&. This exerts a force on the rocket equal to",6000 N,60000 N,60 N,600 N,,b,,MCQ
2,Force and Laws of Motion,,level-1,30,"During a football match, the ball shot towards the goal struck the defender's foot at the speed of 10 m s^-1& and it bounces back at 20 m s^-1&. If the time of impact was 0.2 s and mass of the ball is 1/2 kg, then average force exerted by defender on the ball is",75 N,35 N,50 N,40 N,,a,,MCQ
2,Force and Laws of Motion,,level-2,31,"The breaking strength of a steel cable is 20 kN. If one pulls horizontally with this cable, what is the maximum horizontal acceleration which can be given to an 8 ton (metric) body resting
on a rough horizontal surface if the coefficient of kinetic friction is 0.15?",1.03 m s^-2&,4.02 m s^-2&,2.98 m s^-2&,3.90 m s^-2&,,a,,MCQ
2,Force and Laws of Motion,,level-2,32,"A moving truck crashes into a stationary car. The truck's mass is ten times that of the car. How does the magnitude of the force exerted by
the truck on the car compare with that exerted by the car on the truck?",The force the truck exerts on the car is ten times bigger.,The force that the truck exerts on the car is ten times smaller.,The ratio depends on the speed of the truck.,They are the same.,,d,,MCQ
2,Force and Laws of Motion,,level-2,33,"A football of mass 0.42 kg is passed with a velocity of 25 ms^-1& due south. A defendingg player lunges at the ball and deflects it so that the new velocity is 20 m s^-1&, 36.9^0& west of south (figure). If the player is in contact with the ball for 0.05 s, what is the magnitude of the average force he exerts?",63 N,126 N,75 N,105 N,,b,,MCQ
