Chapter Number,ChapterName,SubChapterName,Classification,QuestionNumber,QuestionText,Option1,Option2,Option3,Option4,Image?,Answer,AnswerDescription,QuestionType
2,Kinematics,Assessment - I,,1,"Assertion (A) : The fi nal velocity of a freely falling body is given by, v = u + at (where ‘u’ is the initial velocity, ‘a’ is the acceleration and ‘t’ is the time taken)
Reason (R) : The body is moving with a non-uniform acceleration.",A and R are true and R is the correct explanation of A.,"A and R are true, but R is not the correct explanation of A.",A is true but R is false.,Both A and R are false.,,c,,AR
2,Kinematics,Assessment - I,,2,"Assertion (A) : A body is thrown vertically upwards from the top of a building. The displacement of the body is less than the distance travelled by the body when it reaches the surface of the earth.
Reason (R) : The displacement of the body is equal to the height of the building.",A and R are true and R is the correct explanation of A.,"A and R are true, but R is not the correct explanation of A.",A is true but R is false.,Both A and R are false.,,b,,AR
2,Kinematics,Assessment - I,,3,Match the statements of Column A with those of Column B.,A - Q; B - P; C - S; D - R,A - R; B - S; C - P; D - R,A - Q; B - S; C - P; D - R,A - R; B - Q; C - S; D - P,CH-2-3-ROW-34,a,,MCQ
2,Kinematics,Assessment - I,,4,"An object is dropped from a certain height ‘h’. When it reaches to h/2, the acceleration due to gravity ‘g’ becomes zero. Write the steps in a sequential order to determine the total time taken by the object to cover the total distance ‘h’.
(i) Determine the final velocity ‘v’ at h/2level by using the formula v^2& - u^2& = 2as. Here, u = 0; a = +g; s = h/2.
(ii) Find the values of h, g, u, h/2 and acceleration of the body after crossing h/2 level from the given information.
(iii) Now, the rest of the distance (h/2) it covers with the same maximum velocity.
(iv) Use the formula, v = u + at to find the time taken (t~1*) by the object to cover the distance h/2.
(v) Use the formula, time = distance (h/2)/velocity(v) to find the rest of the time (t~2*) taken by the object.
(vi) The total time taken, t = t~1* + t~2*","ii, I, iv, iii, v, vi","vi, v, I, ii, iv, iii","vi, iv, I, ii, v, iii","iii, iv, vi, v, I, ii",,a,,MCQ
2,Kinematics,Assessment - I,,5,"A body is projected upwards from the ground with a velocity ‘u’. At the
moment the body is projected, its angle of projection is determined and the total time taken by the body to reach the ground is calculated with the help of a stopwatch. The different steps to determine the maximum height of the body from the ground is given below. Arrange the steps in a proper sequence to obtain the maximum height.
(i) Note down the initial velocity form the given data
(ii) Use the formula, H~max* = u^2& sin^2&q/2g
(iii) Find the vertical component of velocity using the formula, v~y* = u sin θ
(iv) Substitute the values ‘u’, sin θ, ‘g’ and calculate the value of H~max*.","iv, iii, I, ii","ii, iv, iii, i","I, ii, iii, iv","I, iii, ii, iv",,d,,MCQ
2,Kinematics,Assessment - I,,6,"If a shell projected with a velocity ‘u’, then at what angle (θ) with the horizontal will it have the maximum range?",90^0&,60^0&,45^0&,30^0&,,c,,MCQ
2,Kinematics,Assessment - I,,7,"A stone P is dropped from the top of a building of height 100 m. At the same time, another stone Q is projected vertically upwards with a velocity 100 m s^-1& from the ground. When both the stones collide with each other in air, what will be the velocities of P and Q, respectively. (Given, g = 10 m s^-2&)","10 m s^-1&, 90 m s^-1&","90 m s^-1&, 10 m s^-1&","50 m s^-1&, 50 m s^-1&","90 m s^-1&, 30 m s^-1&",,a,,MCQ
2,Kinematics,Assessment - I,,8,A bag is dropped from a helicopter moving with a speed of 100 m s^-1& from 2 km above the ground. What will be the distance at which the luggage falls from the point it is dropped? (Neglect the air resistance and take g = 10 m s^-2&).,1.5 km,2 km,3 km,Ö8 km,,b,,MCQ
2,Kinematics,Assessment - I,,9,"A ball is thrown with a velocity 60 m s^-1& making 60^0& with the horizontal and at the same instant another ball is thrown up with a velocity ‘u’ making an angle 30^0& with the horizontal. If the time of flights for both the balls are equal, then what will be the value of u in m s^-1&?",60Ö2,12Ö3,120Ö2,60Ö3,,d,,MCQ
2,Kinematics,Assessment - I,,10,"A ball is thrown vertically upwards with velocity 90 m s^-1&. What will be the ratio of displacement of the ball at the end of 1 s, 2 s and 3 s, respectively? (Given, g = 10 m s^-2&).",17 : 32 : 45,45 : 32 : 17,17 : 160 : 225,5 : 16 : 45,,a,,MCQ
2,Kinematics,Assessment - I,,11,"A ball is thrown with velocity 60 m s^-1& making an angle 60^0& with the horizontal. Determine the ratio of horizontal displacement in the 1st, 2nd and 3rd seconds.",4 : 3 : 1,3 : 2 : 1,1 : 1 : 1,1 : 2 : 3,,c,,MCQ
2,Kinematics,Assessment - I,,12,A ball is thrown with a velocity ‘u’ making an θ with the horizontal such that its maximum height is equal to Ö3/2 times the maximum horizontal range. Calculate the value of tanθ.,Ö3,1Ö2,2Ö3,2Ö3,,d,,MCQ
2,Kinematics,Assessment - I,,13,"The motion of a train is depicted as shown below.
Based on the graph, determine the average speed of the train (in m s^-1&).",45,4.5,14.5,40.5,CH-2-13-ROW-44,a,,MCQ
2,Kinematics,Assessment - I,,14,An a-particle starts from rest and accelerates uniformly with 0.01 m s^-2& towards a positive plate in a straight path in an electric field for 10 s. What will be the average speed of the α-particle?,0.5 cm s^-&,0.5 cm s^-1&,0.5 m s^-1&,0.05 m s^-1&,,d,,MCQ
2,Kinematics,Assessment - I,,15,"A bullet is fired horizontally from a height of 180 m. The bullet undergoes horizontal and vertical displacements of 500 m and 45 m, respectively, in nth second. What will be the maximum horizontal distance travelled by the bullet? (Take g = 10 m s^–2&).",4500 m,6100 m,1600 m,3000 m,,d,,MCQ
2,Kinematics,Assessment - II,,1,"Assertion (A) :
Reason (R): The body is moving with a non-uniform acceleration.",A and R are true and R is the correct explanation of A.,"A and R are true, but R is not the correct explanation of A.",A is true but R is false.,Both A and R are false.,CH-2-1-ROW-47,c,,AR
2,Kinematics,Assessment - II,,2,"Assertion (A): A bus started from rest and accelerated uniformly and gains a speed of 80 km h^-1& in one hour, and then, it decelerates uniformly and attains a speed of 60 km h^-1& in the next hour. Then the average speed of the bus is 70 km h^-1&.
Reason (R): The average speed of the bus is given by u+v/2.",A and R are true and R is the correct explanation of A.,"A and R are true, but R is not the correct explanation of A.",A is true but R is false.,Both A and R are false.,,d,,AR
2,Kinematics,Assessment - II,,3,Match the statements of Column A with those of Column B.,A - iii; B - i; C - iv; D - ii,A - ii; B - i; C - iv; D - iii,A - iii; B - iv; C - i; D - ii,A - ii; B - iv; C - i; D - iii,CH-2-3-ROW-49,d,,MCQ
2,Kinematics,Assessment - II,,4,"A body is projected upwards from the ground with velocity ‘u’ making an angle θ with the horizontal. The different steps to determine the range of the body are given below. Arrange the steps in a proper sequence to obtain the range of the body.
(i) Use the formula, R = u^2& sin2θ/g
(ii) Note the values of θ and ‘u’ from the given data.
(iii) Find the value of sin 2θ.
(iv) Substitute the values of u, g, sin 2θ in above formula and calculate the value of R.","ii, iii, i, iv","iv, ii, i, iii","iv, ii, iii, i","i, iv, ii, iii",,a,,MCQ
2,Kinematics,Assessment - II,,5,"An object is projected vertically upwards with a velocity of 19.6 m s^–1&. Arrange the following physical quantities measured in the SI unit in the increasing order of their magnitudes at the end of 4 s.
(i) distance travelled (ii) displacement
(iii) acceleration (iv) velocity","ii, iv, iii, i","i, iv, iii, ii","iv, iii, ii, i","ii, iii, iv, i",,d,,MCQ
2,Kinematics,Assessment - II,,6,A body is projected with a velocity ‘u’. What will be the angle (θ) which its velocity will make with the vertical so that it reaches the maximum height?,0^0&,45^0&,60^0&,90^0&,,d,,MCQ
2,Kinematics,Assessment - II,,7,"A ball is dropped from the top of a cliff of height ‘h’. At the same instant, another ball is thrown up vertically with a velocity 50 m s^-1& from the ground and if both the balls collide with each other in air, at the end of 2 s, then what will be the value of ‘h’? (Given, g = 10 m s^-2&)",100 m,50 m,150 m,80 m,,a,,MCQ
2,Kinematics,Assessment - II,,8,"A gas balloon parachute is moving upwards with velocity 50 m s^-1& making an angle 45^0& with the horizontal. Suddenly a heavy bag is dropped from the parachute, then what will be the total time taken by the bag to cross the horizontal level from where it is dropped? (g = 10 m s^-2&)",10Ö2,5Ö2,2Ö2,3Ö3,,b,,MCQ
2,Kinematics,Assessment - II,,9,"A body is thrown with a velocity ‘u’ making an angle 30^0& with the horizontal. Determine the ratio of the horizontal displacement in ‘n’ seconds to vertical displacement in the nth second. (Given, g = 10 m s^-2&)",1 : n^2&,n^2& : 1,n : 1,1 : n,,c,,MCQ
2,Kinematics,Assessment - II,,10,"A shell is fired from a canon gun with velocity 160 m s^-1& making an angle 60^0& with the vertical. Determine the ratio of vertical displacement of the shell in the 2nd, 4th and 5th second. (Given, g = 10 m s^-2&)",15 : 11 : 9,13 : 9 : 7,9 : 7 : 5,7 : 5 : 3,,b,,MCQ
2,Kinematics,Assessment - II,,11,"An object is projected vertically upwards with a velocity 100 m s^-1&. What will be the ratio of distance to displacement of the object at the end of 15 s? (Given, g = 10 m s^-2&)",3 : 5,5 : 3,13 : 15,15 : 13,,a,,MCQ
2,Kinematics,Assessment - II,,12,"A stone is projected upwards with a velocity ‘u’ making an angle of 60^0& with the vertical such that the magnitude of its maximum height is equal to 25/2 times the total time of flight. Calculate the value of ‘u’ in m s-1. (Given, g = 10 m s^-2&)",100Ö3,150Ö3,100Ö3,200Ö3,,c,,MCQ
2,Kinematics,Assessment - II,,13,Consider the velocity–time graph of a body moving in a rectilinear path. Determine the average velocity (in m s^-1&) of the body at the end of 35 s.,67/7,7/67,335/37,37/335,CH-2-13-ROW-59,a,,MCQ
2,Kinematics,Assessment - II,,14,"Two elementary particles start from the state of rest and travel in the same direction along the same path, in an electric field for 10 s. If the first particle accelerates at 0.2 m s^-2& and the second particle at 0.1 m s^-2&, then what will be the distance between them at the end of 10 s?",15 cm,15 m,5 cm,5 m s^-1&,,d,,MCQ
2,Kinematics,Assessment - II,,15,"A football is kicked horizontally with a velocity ‘u’ from the top of a building of height 50 m. If the maximum horizontal distance travelled by the ball is 100 m, then calculate the value of ‘u’. (Given, g = 10 m s^-2&)",100Ö10 m s^-2&,10Ö10 m s^-2&,100Ö5 m s^-2&,5Ö10 m s^-2&,,b,,MCQ
3,Electricity,Assessment - I,,1,What is the SI unit of electric current?,volt,watt,ampere,joule,,c,,MCQ
3,Electricity,Assessment - I,,2,"Effective resistance of two resistors A and B, when they are connected
in parallel combination, is 12W. What would be the colour bands on
B, if colour bands on resistor A are brown, yellow and black? (neglect
tolerance)","Grey, Yellow, black","Grey, Red, black","Grey, Orange, black","Grey, Red, Orange",,a,,MCQ
3,Electricity,Assessment - I,,3,"(A) Assertion: Horse power = 746 watts
(R) Reason: Horse power is unit of electric potential.",A and R are true and R is the correct explanation of A.,"A and R are true, but R is not the correct explanation of A.",A is true but R is false.,Both A and R are false.,,c,,AR
3,Electricity,Assessment - I,,4,Which of the following is correct?,Resistance of a conductor depends on its mass.,Resistance of a conductor is directly proportional to its length.,Resistance of a conductor depends on temperature.,Both (b) and (c).,,d,,MCQ
3,Electricity,Assessment - I,,5,"It takes 20 minutes to boil water in an electric kettle. By change in the length of the coil in the kettle, using the same power supply, water is to be boiled in 14 minutes. Then the change in the length of the coil is ______ original length.",7/10th ,10/7th,3/10th,10/3rd,,c,,MCQ
3,Electricity,Assessment - I,,6,The reading of ammeter shown in the circuit given below is 5 A. What will be the mass of copper deposited at the cathode in a voltameter connected across the terminals P and Q after 30 min? [Electrochemical equivalent (e.c.e.) of copper = 0.000332 g C^–1&],1.494 kg,0.5976 g,1494 kg,0.5976 kg,CH-3-6-ROW-67,b,,MCQ
3,Electricity,Assessment - I,,7,200 J of work is done in moving a 10 C charged particle between two points in a uniform electric field of 64 V m^–1& along the direction of the electric field. Find the distance between the two points.,7/17 m,9/17 m,7/15 m,5/16 m,,d,,MCQ
3,Electricity,Assessment - I,,8,Match the statements of Column A with those of Column B.,"A → R, B → Q, C → P","→ P, B → R, C → Q","A → Q, B → R, C → P","A → R, B → P, C → Q",CH-3-8-ROW-69,a,,MCQ
3,Electricity,Assessment - I,,9,"Calculate the strength of the electric field at a point, if a 20 Mc charge is placed at the point experiences a force of 20 N.",10^3& N m^-1&,10^6& N m^-1&,10^9& N m^-1&,10^12& N m^-1&,,b,,MCQ
3,Electricity,Assessment - I,,10,A total of 10^19& electrons flow through a conductor of resistance 20 W in one second. Find the potential difference between the terminals of the conductor.,32 V,64 V,16 V,20 V,,a,,MCQ
3,Electricity,Assessment - I,,11,"A bulb is connected to a battery through a resistor. If another resistor is connected parallel to the first resistor, then what will happen to the brightness of the bulb?",increases,remains the same,decreases,increases or decreases depending upon the resistance of the filament,,a,,MCQ
3,Electricity,Assessment - I,,12,The ratio of the length of the two wires made of the same material is 1 : 3 and their volumes are in the ratio of 2 : 3. What is the ratio of their resistances?,1 : 3,3 : 2,1 : 4,1 : 6,,d,,MCQ
3,Electricity,Assessment - I,,13,Study the circuit given below and determine the effective resistance (in W) between A and B.,5,10,15,20,CH-3-13-ROW-74,a,,MCQ
3,Electricity,Assessment - I,,14,What will be the resistance of a bulb rated 100 W – 230 V?,838 W,434 W,529 W,683 W,,c,,MCQ
3,Electricity,Assessment - I,,15,"A copper voltameter is arranged as shown below. If the heat developed in the resistor after one hour is 3,60,000 J, then what will be the mass (in g) of copper deposited in the cathode after 1 h?
[The e.c.e. of copper is 0.0003294 g C^–1&]",4.6,0.85,1.32,2.37,CH-3-15-ROW-76,d,,MCQ
3,Electricity,Assessment - II,,1,What is the SI unit of potential difference?,volt,watt,ampere,joule,,a,,MCQ
3,Electricity,Assessment - II,,2,"Effective resistance of two resistors A and B connected in parallel combination is x. Find the value of x if colour bands on A are blue, yellow, black and colour bands on B are red, yellow, black.",13.5 W,17.5 W,20.5 W,15.7 W,,b,,MCQ
3,Electricity,Assessment - II,,3,"Assertion (A): 1 kilowatt = 1000 J s^–1&
Reason (R): watt and J s^–1& both are SI units of power.",A and R are true and R is the correct explanation of A.,"A and R are true, but R is not the correct explanation of A.",A is true but R is false.,Both A and R are false.,,a,,AR
3,Electricity,Assessment - II,,4,Which of the following is correct?,The emf of a new dry cell is greater than old identical cell which is used for 3 months.,Internal resistance of a new cell must be greater than old one.,emf of new cell is less than that of old cell and internal resistance is greater than that of old.,The emf is a characteristic of a cell and is different for different cells.,,d,,MCQ
3,Electricity,Assessment - II,,5,"It takes 5 minute to boil water in an electric kettle. If the length of the
coil in the kettle is changed to half of its original length, then what will be the time taken to boil the same amount of water, with the same power supply?",2.5 min,5 min,10 min,20 min,,a,,MCQ
3,Electricity,Assessment - II,,6,The reading of ammeter shown in the circuit given below is 10 A. Calculate time taken by the voltameter in which 10 g of mass is deposited at the cathode. [e.c.e of copper = 0.000332 g C^–1&],1.4 min,2 h,1.4 h,1.4 s,CH-3-6-ROW-82,c,,MCQ
3,Electricity,Assessment - II,,7,Calculate the amount of work done in moving a 20 C charge between two points separated by 20 cm in a uniform electric field of strength 200 V m^–1&.,400 j,800 j,160 j,320 j,,b,,MCQ
3,Electricity,Assessment - II,,8,Match the statements of Column A with those of Column B.,A → R; B → Q; C → P,A → G; B → P; C → R,A → R; B → P; C → Q,A → P; B → G; C → R,CH-3-8-ROW-84,c,,MCQ
3,Electricity,Assessment - II,,9,The electric field at a point is 200 N C^–1&. Determine the acceleration of a charged particle of mass 100 g and charge 30 mC placed at that point.,11 X 10^-2& m s^-2&,8 X 10^-2& m s^-2&,6 X 10^-2& m s^-2&,4 X 10^-2& m s^-2&,,c,,MCQ
3,Electricity,Assessment - II,,10,32 V is connected across the terminals of a conductor of resistance 40 W. Determine the number of electrons flowing through the conductor in 2 s.,10^36&,10^38&,10^18&,10^19&,,d,,MCQ
3,Electricity,Assessment - II,,11,"A bulb is connected to a battery through a resistor. If another resistor is connected in series to the first, then what happens to the brightness of the bulb?",increases,remains same,decreases,increases or decreases depending upon the resistance of the filament,,c,,MCQ
3,Electricity,Assessment - II,,12,The area of cross sections of two coils made of the same material is 1 : 2 and the ratio of their volumes is 2 : 3. Determine the ratio of their resistance.,5 : 4,8 : 7,8 : 3,3 : 5,,c,,MCQ
3,Electricity,Assessment - II,,13,Study the circuit given below and determine the effective resistance (in W) between A and B.,3R/5,5R/3,3R/7,7R/3,CH-3-13-ROW-89,a,,MCQ
3,Electricity,Assessment - II,,14,"A bulb is rated 60 W – 230 V. How much will be the current (in A) flowing through it, when connected to 115 V?",0.5,0.23,0.023,0.13,,d,,MCQ
3,Electricity,Assessment - II,,15,A resistor is connected in series to a copper voltameter as shown in the circuit below. Determine the heat generated in the resistor in one hour if the mass of the ions deposited on the cathode is 3.294 g in 1000 s. [e.c.e. of copper is 0.0003294 g C^–1&],36 X 10^6& J,16 X 10^18& J,6 X 10^9& J,6 X 10^12& J,CH-3-15-ROW-91,a,,MCQ
4,Dynamics,Assessment - I,,1,An object of mass 1 kg moves with an intitial velocity of 20 m s^-1&. How much is the force (in N) required to change the velocity to 30 m s^-1& in 1 ms?,10^3&,10^4&,10^2&,10^5&,,b,,MCQ
4,Dynamics,Assessment - I,,2,"A force of 10 N is applied on a body of mass 1 kg. If the friction acting on it is 2 N, determine the acceleration of the body.",8 m s^-2&,4 m s^-2&,16 m s^-2&,12 m s^-2&,,a,,MCQ
4,Dynamics,Assessment - I,,3,"A car of mass 2000 kg is moving uniformly at a velocity of 20 m s^-1&. If the engine gathers an extra momentum of 1000 kg m s^-1&, calculate the new velocity of the car.",25 m s^-1&,20.5 m s^-1&,14.5 m s^-1&,17.5 m s^-1&,,b,,MCQ
4,Dynamics,Assessment - I,,4,"A body of mass 2 kg is dropped from 10 m height. Calculate the kinetic
energy (in J) of the body on reaching the ground. (take g = 10ms^–2&)",400,300,200,100,,c,,MCQ
4,Dynamics,Assessment - I,,5,The momentum of a body of mass 3 kg is 25 kg m s^–1&. Calculate the kinetic energy (in J) of the body.,180.2,104.16,275.8,325.6,,b,,MCQ
4,Dynamics,Assessment - I,,6,"A force of 100 N acts on a body such that it makes an angle of 30^0& with the direction of displacement. If the displacement of the body is 2 m, find the work done.",100Ö3 J,50 J,150 J,150Ö2 J,,a,,MCQ
4,Dynamics,Assessment - I,,7,Find the power developed by an engine in filling water of 2000 L from a well of depth 20 m in 20 s.,6 kW,20 kW,4 kW,2 kW,,b,,MCQ
4,Dynamics,Assessment - I,,8,Calculate the work done by the gravity when an object of mass 50 kg is lifted upwards through a distance 20 m.,10^4& J,-10^4& J,10^2& J,-10^2& J,,b,,MCQ
4,Dynamics,Assessment - I,,9,Match the statements of Column A with those of Column B.,A → S; B → Q; C → R; D → P,A → S; B → R; C → Q; D → P,A→ R; B → Q; C→ S; D → P,A → P; B → S; C → Q; D → R,CH-4-9-ROW-100,a,,MCQ
4,Dynamics,Assessment - I,,10,A particle moves in a circular path of radius 20 cm with an angular velocity of 2p rad s^-1&. Find the speed of the particle.,0.4π m s^-1&,0.4π m s^-1&,2 m s^-1&,4 m s^-1&,,a,,MCQ
4,Dynamics,Assessment - I,,11,An object of mass m is hanging from the ceiling of a cabin which is moving down with an acceleration ‘a’. Calculate the tension in the string.,m(g – a),m(g + a),m(g),ma,,a,,MCQ
4,Dynamics,Assessment - I,,12,"A bullet of mass 100 g moving with a velocity of 100 m s^-1& is stopped by a plank. If the bullet travels a distance of 10 cm in the plank before it comes to rest, find the average force exerted by the plank.",100 N,1000 N,2500 N,5000 N,,d,,MCQ
4,Dynamics,Assessment - I,,13,"A car of mass 1,500 kg takes a turn along a curved road of radius of curvature 20 m, with a speed of 36 km h^-1&. Determine the static friction acting on it if the road is not banked.",3200 N,4840 N,7500 N,8500 N,,c,,MCQ
4,Dynamics,Assessment - I,,14,"A body starts to slide on a hemisphere of radius R from the topmost point as shown in the figure. If the surface is frictionless, determine the speed of the body at point B.",a,b,c,d,CH-4-14-ROW-105,c,,MCQ
4,Dynamics,Assessment - I,,15,"A body of mass ‘m’ revolves around another body of mass ‘M’ in a circular path of radius ‘R’ due to the gravitational force of attraction. Arrange the following steps in sequential order to find the speed of the body:
(P) Determine the speed of the body.
(Q) Determine the gravitational force on the body.
(R) Determine the centripetal force.
(S) Equate the gravitational force with the centripetal force.",P R Q S,P R S Q,P S Q R,Q R S P,,d,,MCQ
4,Dynamics,Assessment - II,,1,A car of mass 2000 kg is initially moving at 18 km h^–1&. How much is the force required to change the speed to 36 km h^-1& in 2 s?,2800 N,1500 N,2500 N,5000 N,,d,,MCQ
4,Dynamics,Assessment - II,,2,"Two forces 20 N and 5 N act simultaneously on a body of mass 2 kg. Find its acceleration, if they act in opposite direction.",12.5 m s^-2&,2 m s^-2&,7.5 m s^-2&,5 m s^-2&,,c,,MCQ
4,Dynamics,Assessment - II,,3,"An object of mass 20 kg is moving with a velocity 200 m s^-1&. If a force is applied so that the momentum is decreased by 100 kg m s^-1&, determine the new velocity of the object.",75 m s^-1&,205 m s^-1&,100 m s^-1&,195 m s^-1&,,d,,MCQ
