Chapter Number,ChapterName,SubChapterName,Classification,QuestionNumber,QuestionText,Option1,Option2,Option3,Option4,Image?,Answer,AnswerDescription,QuestionType
2,Kinematics,Assessment Test - I,,4,"A body starts moving with an initial velocity of u m s^–1& and an acceleration of 4 m s^–2&. If the distance travelled by it is 20 m in the 2 second, then the value of u is ___________.",41 m s^-1&,14 m s^-1&,5 m s^-1&,10 m s^-1&,,b,,MCQ
2,Kinematics,Assessment Test - I,,5,"A person is running along a circular track of area 64π m^2&. If he is in uniform circular motion, then the average speed of the person in 4 s of time interval will be __________.",π m s^-1&,400π cm s^-1&,4π cm s^-1&,40π m s^-1&,,b,,MCQ
2,Kinematics,Assessment Test - I,,6,"For a body that is dropped from a height, the ratio of the distances covered by the body at the end of 1 s, 2 s and 3 s, respectively, is ___________.",1 : 4 : 9,1 : 2 : 3,1 : 3 : 5,2 : 6 : 5,,a,,MCQ
2,Kinematics,Assessment Test - I,,7,"A body travels in a semi–circular path of radius 6 m. What is the ratio of speed and velocity, if the time taken to travel this path is 11 s?",π : 1,7 : 22,1 : π ,22 : 7,,a,,MCQ
2,Kinematics,Assessment Test - I,,8,The above figure represents a displacement-time graph of a body moving in a straight line. The instantaneous velocity of the body at 4 s is __________ m s^–1&.,4 m s^–1&,3 m s^–1&,0,1 m s^–1&,CH-2-8-ROW-39,c,,MCQ
2,Kinematics,Assessment Test - I,,9,A ball is thrown vertically upwards with a velocity of 30 m s^–1&. What will be the height reached by the body at the end of 4 s (consider g as 10 m s^–2&)?,7.5 m,3 m,120 m,40 m,,d,,MCQ
2,Kinematics,Assessment Test - I,,10,A football kicked from the ground moves with a velocity of 10 m s^–1& making a 60^0& angle with the horizontal. What is the ratio of its vertical displacement to horizontal displacement after time of flight [take g = 10 m s^–2&]?,1 : 2,0,2 : 1,1 : 1,,b,,MCQ
2,Kinematics,Assessment Test - I,,11,A body is projected horizontally with a velocity of 20 m s^–1& from a height of 10 m. What is the distance at which it hits the ground [take g = 10 m s^–2&]?,20Ö2 m,28.28 m,Both (a) and (b),20 m,,c,,MCQ
2,Kinematics,Assessment Test - I,,12,"Two bodies of equal masses are thrown upwards, along the same vertical direction in an interval of 2 s, with the same initial velocity of 20 m s^–1&. Then, both the bodies collide at a height of (take g = 10 m s^–2&) __________.",15 m,10 m,20 m,40 m,,a,,MCQ
2,Kinematics,Assessment Test - I,,13,A body starts from rest and is uniformly accelerated for 20 s. The ratio of distance travelled in first 5 s to the next 15 s is ___________.,1 : 1,1 : 3,15 : 1,1 : 15,,d,,MCQ
2,Kinematics,Assessment Test - I,,14,Match the statements of Column A with those of Column B.,a,b,c,d,CH-2-14-ROW-45,a,,MCQ
2,Kinematics,Assessment Test - I,,15,"A stone is dropped from the top of a tower of height h m. Arrange the following steps in a proper sequence to find the time of descent.
(A) Substitute the value of H and g in formula given in step (B).
(B) Write the formula td = Ö2H/g.
(C) Note down the values of H and g.",CBA,CAB,BCA,BAC,,a,,MCQ
2,Kinematics,Assessment - Test- II,,1,What is the value of the vertical component of the velocity of a body at maximum height when it is projected with an initial velocity 60 m s^–1& and angle of projection 30^0&?,0,30 m s^-1&,30 km h^-1&,15Ö3,,a,,MCQ
2,Kinematics,Assessment - Test- II,,2,"Two particles of masses m and m/3 are moving along circular paths of radii r given in and x, respectively, with equal speed. If the ratio of their accelerations is 5/3, then the value of x is __________.",3r/5,5r/3,7r/3,3r/7,,b,,MCQ
2,Kinematics,Assessment - Test- II,,3,A bus travels the first-half of a distance with a speed of 10 m s^–1& and the next half of the distance with a speed of 20 m s^–1&. What is the average speed of the bus?,13.3 km h^-1&,13.3 m s^-1&,0,13.3 m s,,b,,MCQ
2,Kinematics,Assessment - Test- II,,4,"A body starts moving with an initial velocity of 4 m s^–1& and an acceleration of x m s^–2&. If the distance travelled by it is 30 m in 2^nd& s, then the value of x is _________.",4,30,10.3,17.33,,d,,MCQ
2,Kinematics,Assessment - Test- II,,5,"A person is running along a circular path enclosing an area of 8/π m^2&. If he is performing uniform circular motion, then the average value of velocity after the completion of 4 circular paths is _________ m s^–1&",0,2.5,3.5,4.5,,a,,MCQ
2,Kinematics,Assessment - Test- II,,6,"For a body that is dropped from a height, the ratio of the distances covered by the body at the end of 3 s, 4 s, and 5 s, respectively is _________.",9 : 16 : 25,1 : 2 : Ö5,1 : 1 : 1,9 : 25 : 16,,a,,MCQ
2,Kinematics,Assessment - Test- II,,7,A body travels in a semi-circular path of radius 16 m. The time taken to travel this path if the speed of the body is 16 m s^–1& is ___________ s.,π ,2π ,3π ,4π ,,a,,MCQ
2,Kinematics,Assessment - Test- II,,8,The above figure represents a velocity time graph of a body moving in a straight line. What is the acceleration of the body in part CD?,Zero,Negative,Postive,None of these,CH-2-8-ROW-54,a,,MCQ
2,Kinematics,Assessment - Test- II,,9,"A ball is thrown vertically upwards with a velocity of x m s^–1&. If the maximum height reached by the ball is 20 m, then the value of x = __________ m s^–1&.",10,15,20,25,,c,,MCQ
2,Kinematics,Assessment - Test- II,,10,"If a football kicked from the ground moves with a velocity of 10 m s^–1& making an angle of 60^0& with the horizontal, then the difference between its vertical displacement and horizontal displacement after 1 s would be __________ m.",A,B,C,D,CH-2-10-ROW-56,b,,MCQ
2,Kinematics,Assessment - Test- II,,11,"A missile launched from the ground, making an angle of 30^0& with horizontal, reaches the target at a distance of 500 m. What is the initial velocity of missile?",A,B,C,D,CH-2-11-ROW-57,b,,MCQ
2,Kinematics,Assessment - Test- II,,12,A ball which is thrown vertically up from the top of a tower reaches the ground in 20 s. Another ball thrown vertically downwards from the same position with the same velocity takes 10 s to reach the ground. What was its initial velocity? (take g = 10 m s^–2&),2 m s^–1&,30 m s^–1&,50 m s^–1&,20 m s^–1&,,c,,MCQ
2,Kinematics,Assessment - Test- II,,13,"Two balls are simultaneously projected horizontally from the top of a building with velocities of 10 m s^–1& and 30 m s^–1&, respectively. What is the ratio of time taken by them to reach the ground?",1 : 1,4 : 9,3 : 2,2 : 1,,a,,MCQ
2,Kinematics,Assessment - Test- II,,14,Match the statements of Column A with those of Column B.,a,b,c,d,CH-2-14-ROW-60,b,,MCQ
2,Kinematics,Assessment - Test- II,,15,"Arrange the following steps in the proper sequence required to calculate the horizontal range made by a body in a horizontal projection.
A) Time taken by the body to reach the ground is equal to the time of flight.
B) The initial velocity u of the projected body, making an angle θ with the horizontal, is resolved into two components.
C) The time of flight is equal to the sum of the time of ascent and the time of descent, i.e., t = 2u sin q / g
D) The horizontal range is equal to the product of horizontal velocity and time of flight.
E) The horizontal velocity is ucos θ.",BACDE,BEACD,BCAED,BDACE,,b,,MCQ
3,Measurements and Kinematics,Assessment Test - I,,1,Which among the following is the dimensional formula for instantaneous speed?,A,B,C,D,CH-3-1-ROW-62,d,,MCQ
3,Measurements and Kinematics,Assessment Test - I,,2,A ball is thrown upwards with the velocity of 50 m s^–1& making an angle of 60^0& with the vertical. What is the ratio of time of ascent to time of descent? (Take g = 10 m s^–2&),1 : 1,1 : 2,2 : 1,1/2 : 1/3,,a,,MCQ
3,Measurements and Kinematics,Assessment Test - I,,3,A ball is thrown vertically up from the top of a tower of height 50 m with velocity 50 m s^–1&. What is the velocity of the ball on reaching the ground (in m s^–1&)? (Take g = 10 m s^–2&),A,B,C,D,CH-3-3-ROW-64,b,,MCQ
3,Measurements and Kinematics,Assessment Test - I,,4,"A screw guage, with positive-zero error 0.02 mm, is used to measure the thickness of a metal rod. The number of divisions on circular scale is 50 and 1 PSD = 0.5 mm. If the PSR and C.S.R are 8 and 32, respectively, then the thickness of the rod is _________.",43.2 cm,14.32 cm,4.3 mm,43.2 mm,,c,,MCQ
3,Measurements and Kinematics,Assessment Test - I,,5,What is the number of significant figures in the number 0.00025?,2,5,3,6,,a,,MCQ
3,Measurements and Kinematics,Assessment Test - I,,6,Match the statements of Column A with those of Column B.,a,b,c,d,CH-3-6-ROW-67,d,,MCQ
3,Measurements and Kinematics,Assessment Test - I,,7,"Assertion (A) : The accuracy of standard screw guage is more than the accuracy of a standard vernier caliper.
Reason (R) : The least count of standard screw guage is more than the least count of standard vernier caliper.",A and R are true and R is the correct explanation of A.,"A and R are true, but R is not the correct explanation of A.",A is true but R is false.,Both A and R are false.,,c,,MCQ
3,Measurements and Kinematics,Assessment Test - I,,8,"A shell is fired from a canon gun with the velocity 90 m s^–1& making an angle of 30^0& with the horizontal. Arrange the given following steps in a sequential order to determine the maximum height reached by the shell. 
(A) Determine the value of vertical component of velocity using formula u sin θ.
(B) Get the values of initial velocity u and angle of projection θ from the given data.
(C) Consider the formula, maximum height, h =(u ^2& sin^2& θ)/2g,
(D) Substitute the values of u, sin θ, g in above formula and get the value of h.",ABCD,BACD,DACB,BDCA,,b,,MCQ
3,Measurements and Kinematics,Assessment Test - I,,9,"Arrange the following steps in sequential order to measure the mass of an object correct to a milligram using physical balance.
(A) Mass of the body = mass of HRP + P1 (or) mass at LRP – P~2* 
(B) Find the average of the left and right turning points separately and then find the average of these values to arrive at the ZRP.
(C) Release the beam and measure the RP.
(D) If RP < ZRP, add 10 mg to get LRP and when RP > ZRP, remove 10 mg to get HRP.
(E) Place the object in the left pan and the standard weights in the right pan, in descending order, till it counter balances.",AECDB,BECDA,BADEC,CABED,,b,,MCQ
3,Measurements and Kinematics,Assessment Test - I,,10,"The distance between the two successive threads of a screw guage is 1/20 th part of one cm. The number of divisions on the circular scale is 100 and Z.E of this instrument is –0.26 cm. If a metallic sphere is placed in between the stud and tip of the screw, the P.S.R and C.S.R are 12 and 40, respectively. What is the diameter of the metallic sphere?",6.46 mm,6.46 cm,64.6 cm,46.4 cm,,a,,MCQ
3,Measurements and Kinematics,Assessment Test - I,,11,"A person throws a ball vertically upwards with velocity 20 m s^–1&  from the top of a building of height h and simultaneously throws another ball with same velocity in downward direction. If the ratio of the time taken by two balls to reach the ground is 5 : 2, then the height of the building is _________ m. (Take g = 10 m s*–2&)",800/9,9/800,400/3,3/400,,a,,MCQ
3,Measurements and Kinematics,Assessment Test - I,,12,The zero error of the screw guage shown in the figure is _________. (The L.C of the instrument is 0.001 cm),+3.2 mm, -3.2 mm, +0.3 cm, -0.3 cm,CH-3-12-ROW-72,a,,MCQ
3,Measurements and Kinematics,Assessment Test - I,,13,"A metal shot is placed between the stud and the screw of the above instrument the P.S.R and C.S.R are 9 and 92, respectively. What is the radius of the metal shot?",33.5 mm,0.67 mm,6.7  mm,3.36 mm,,d,,MCQ
3,Measurements and Kinematics,Assessment Test - I,,14,Find the correction value for the vernier caliper shown in the above figure. The L.C of the vernier caliper is 0.02 cm and 1 M.S.D = 1 mm, -0.6 mm, 0.6 mm, 0.8 mm, -0.8 mm,CH-3-14-ROW-75,b,,MCQ
3,Measurements and Kinematics,Assessment Test - I,,15,"From the above acceleration line graph, the change velocity from 0 to 10 s is _________ m s^–1&.",100,50,200,150,CH-3-15-ROW-76,a,,MCQ
3,Measurements and Kinematics,Assessment - Test- II,,1,Which among the following is the dimensional formula for instantaneous acceleration?,a,b,c,d,CH-3-1-ROW-77,c,,MCQ
3,Measurements and Kinematics,Assessment - Test- II,,2,A shell is fired into the air with a velocity 100 m s^–1& making an angle 60^0& with the horizontal. What is the maximum height Reached by the shell from the ground (in m)? (Take g = 10 m s^-2&),535,375,572,735,,b,,MCQ
3,Measurements and Kinematics,Assessment - Test- II,,3,A base ball is thrown horizontally from the top of a building of height 50 m with the velocity 100 m s^-2&. What is the time taken by the ball to reach the ground (in s)? (Take g = 10 m s^-2&),5,10, Ö10, Ö5,,c,,MCQ
3,Measurements and Kinematics,Assessment - Test- II,,4,"When an object is placed between the jaws of a vernier caliper, the M.S.R. is 3 mm and V.C.D. is 3 divisions. The maximum number of divisions on vernier scale are 10 and zero error of the instrument is + 0.12 cm. What is the length of the object (in cm)?",21,0.021,2.1,0.21,,d,,MCQ
3,Measurements and Kinematics,Assessment - Test- II,,5,The number of significant figures in the number 0.25000 is  ________.,5,2,3,6,,a,,MCQ
3,Measurements and Kinematics,Assessment - Test- II,,6,Match the statements of Column A with those of Column B.,a,b,c,d,CH-3-6-ROW-82,b,,MCQ
3,Measurements and Kinematics,Assessment - Test- II,,7,"Assertion (A): The accuracy of a measuring device increases with the
decrease in its least count. 
Reason (R): The least count is the smallest length that can be measured using a measuring device.",A and R are true and R is the correct explanation of A.,"A and R are true, but R is not the correct explanation of A.",A is true but R is false.,Both A and R are false.,,a,,MCQ
3,Measurements and Kinematics,Assessment - Test- II,,8,"A ball is hit with the velocity 100 m s–1 making an angle 60° with the horizontal. Arrange the following steps in sequential order to determine the range of the ball.
(A) The horizontal component of velocity of the ball is given by, U~x* = u cos θ.
(B) Collect the values of velocity of the ball u and the angle of projection θ
from the given data.
(C) Substitute the values of u, cos θ, g, sin θ in the above formula and get the
value of range R.
(D) Use the formula, R = u cos θ × T.T. Here,T.T is the total time of flight and is equal to 2u sin q/g .",CABD,DCBA,BADC,CBAD,,c,,MCQ
3,Measurements and Kinematics,Assessment - Test- II,,9,The reading obtained while measuring the weight of an object using physical is tabulated as shown below:,BCAD,DCAB,DBAC,CADB,CH-3-9-ROW-85,a,,MCQ
3,Measurements and Kinematics,Assessment - Test- II,,10,"One cm on main scale of vernier caliper is divided into 20 equal parts and
the number of vernier scale divisions are 10. The Z.E of the instrument is –0.45 mm. If an object is placed between the jaws of vernier calipers, the M.S.R and V.C.D are 12 M.S.D and 9, respectively. What is the length of the object?",69 mm,6.90 mm,6.90 cm,0.690mm,,b,,MCQ
3,Measurements and Kinematics,Assessment - Test- II,,11,"Two identical bodies are dropped from two different heights h~1* and h~2*, respectively. If the ratio of their final velocities are 3 : 5, then the ratio of h~1* and h~2* is _________.", 5 : 9, 3 : 25, 9 : 25, 25 : 3,,c,,MCQ
3,Measurements and Kinematics,Assessment - Test- II,,12,The zero error of the screw guage shown in the figure is  ________.(The L.C of the screw guage is 0.01 mm), -0.05 mm, + 0.05 mm, 0.01 mm, +0.01 mm,CH-3-12-ROW-88,a,,MCQ
3,Measurements and Kinematics,Assessment - Test- II,,13,"When this instrument is used to measure the length of an object, the PSR and CSR are found to be 19 and 97, respectively. What is length of the object? (1 PSD = 1 mm)", 2.02 cm, 20.02 mm, 2.02 mm, 2.002 mm,CH-3-12-ROW-88,b,,MCQ
3,Measurements and Kinematics,Assessment - Test- II,,14,"If the number of V.S.D is 10, the zero correction value of the above vernier caliper is _________.", -0.2 mm, +0.2 mm, -0.4 mm, + 0.4 mm,CH-3-14-ROW-90,d,,MCQ
3,Measurements and Kinematics,Assessment - Test- II,,15,A train starts from rest attains maximum velocity and immediately  decelerates and comes to a halt. The velocity–time graph of the train is drawn as shown above. Calculate the average velocity of the train.,120 m s^-1&,10 m s^-1&,20 m s^-1&,60 m s^-1&,CH-3-15-ROW-91,b,,MCQ
4,Dynamics,Assessment Test - I,,1,Identify a non-conserved physical quantity among the following in the case of an elastic collision.,Momentum,Kinetic energy,Both (a) and (b),None of these,,d,,MCQ
4,Dynamics,Assessment Test - I,,2,Which of the following has the greatest value of coefficient of  Friction?,Static friction,Rolling friction,Sliding friction,Fluid friction,,a,,MCQ
4,Dynamics,Assessment Test - I,,3,"If the work done by a motor to lift a 200 kg block to a height h is 29,400 J, then calculate the value of h.",9.8 m,10 m,147 m,15 m,,d,,MCQ
4,Dynamics,Assessment Test - I,,4,"A body of mass 15 kg rests on a floor of coefficient of friction 0.2. The velocity of the body has to be increased by 5 m s^–1& when it is displaced through a distance of 300 cm. Write the steps in sequential order to find the minimum force required.
(A) Calculate the net acceleration produced in the body, using the expression, v^2&– u^2& = 2as.
(B) The sum of the net force and frictional force gives the minimum force required to make the body move.
(C) Note the values of v, u, s, μ and m and convert all the units into the same system.
(D) Substitute the value of 'a' in the expression, F~net* = ma, to calculate the net force required to change its velocity.
(E) Calculate the net acceleration produced in the body, using the formula, Ff = μmg.",CDAEB,CEABD,CADEB,CBAED,,c,,MCQ
4,Dynamics,Assessment Test - I,,5,A bullet of mass 0.02 kg is stopped by a wooden block at rest. The work done by the block on the bullet is 2500 J. What is the velocity of the bullet when it hit the wooden block?,50 m s^-1&,500 m s^-1&,500 cm s^-1&,500 mm s^-1&,,b,,MCQ
4,Dynamics,Assessment Test - I,,6,"A bullet of mass 0.25 kg released from a gun with an initial velocity of
40 m s^–1& after hitting a wall it comes to rest in 20 s. What is the retarding force acting on it?",10 N,2 N,0.5 N,5 N,,c,,MCQ
4,Dynamics,Assessment Test - I,,7,"The energy stored in a stretched spring is 36 J and spring constant 800 N m^–1&, then the elongation in the spring is _________.",300 m,300 cm,3 cm,30 cm,,d,,MCQ
4,Dynamics,Assessment Test - I,,8,"A machine gun can fire 150 bullets per minute. If the mass of the bullet is 20 g and its velocity is 50 m s^–1&, then the rate of work done by the gun is _________.",15/7 W,70 W,62.5 W,50/3 W,,c,,MCQ
4,Dynamics,Assessment Test - I,,9,Match the entries given in Column A with the appropriate ones in Column B with the help of the figure. The coefficient of friction between both the surfaces of the block and the ground is 0.1 (Take g = 10 m s^–2&).,a,b,c,d,CH-4-9-ROW-100,c,,MCQ
4,Dynamics,Assessment Test - I,,10,"A block of mass 4 kg is attached to a spring and performing horizontal uniform circular motion. The spring constant is 4 × 104 N m^–1& and extension observed in the spring is 4 cm, then the work done by the centrifugal force on the spring is _________.",1 J,16 J,0,64 x 10^4& J,,c,,MCQ
4,Dynamics,Assessment Test - I,,11,"A block is sliding along a frictionless inclined plane as shown in figure
[Take g = 10 ms^–2&] . Find the work done by normal contact force when the body reaches the bottom.",a,b,c,d,CH-4-11-ROW-102,d,,MCQ
4,Dynamics,Assessment Test - I,,12,"If the horse power of an engine A is double that of another engine B. Then what is the ratio of time span of engines A and B, respectively, to do the same amount of work?",1 : 1,1 : 2,2 : 1,1 : 4,,b,,MCQ
4,Dynamics,Assessment Test - I,,13,A worker climbs up a staircase carrying a load of 40 kg on his head. The staircase has 20 steps and the height of each step is 10 cm. What is the work done by the worker to lift the load against the gravity when he reaches the 20^th& step?,200 J,80 J,784 J,74.8 J,,c,,MCQ
4,Dynamics,Assessment Test - I,,14,Match the statements of Column A with those of Column B.,A,B,C,D,CH-4-14-ROW-105,b,,MCQ
4,Dynamics,Assessment Test - I,,15,"The energy stored in a stretched spring is 8 J and the spring constant is 400 N m^–1&, then the elongation in the spring is _________.",200 m,0.2 m,2 cm,0.02 mm,,b,,MCQ
4,Dynamics,Assessment Test - II,,1,Identify a conserved physical quantities during collision from the following:,Momentum,Mass,Velocity,Both (a) and (b),,d,,MCQ
4,Dynamics,Assessment Test - II,,2,Which of the following has the least value of coefficient of friction?,Rolling friction,Limiting friction,Static friction,Sliding friction,,a,,MCQ
4,Dynamics,Assessment Test - II,,3,What is the work done by a motor to lift 500 kg of a block to 10 m height?,9800 J,49000 j,4900 j,98000 j,,b,,MCQ
4,Dynamics,Assessment Test - II,,4,Match the statements of Column A with those of Column B.,a,b,c,d,CH-4-4-ROW-110,c,,MCQ
4,Dynamics,Assessment Test - II,,5,"A ball of mass 0.5 kg moving with a velocity of 20 m s^–1& hits a wall normally and rebounds with a velocity of half of its initial velocity. Then, write the step in sequential order to determine the impulsive force.
(A) Find out the momentum of the ball before hitting the wall.
(B) Find out the momentum of the ball after bouncing back from the wall.
(C) Note down the given values of mass, initial velocity and final velocity.
(D) Determine the difference between the momentum of the ball which is impulsive force acting on it.",CABD,ACBD,CBDA,BCAD,,a,,MCQ
4,Dynamics,Assessment Test - II,,6,"Time period of a simple pendulum, T = 2πÖl/g, if the ratios of two different pendulums length and accelaration due to gravity are 16 : 9 and 64 : 81, respectively. What is the value of T~1*/T~2*?",3 : 2,2 : 3,1 : 1,1 : 1,,a,,MCQ
4,Dynamics,Assessment Test - II,,7,"A ball of mass 0.5 kg moving with a velocity 5 m s^–1& hits a wall normally and rebounds with half of the initial velocity. If the ball is in contact with the wall for 0.5 s, the force exerted by the wall on it is _________.",3.75 mN,3.75 x 10^-2& N,7.5 N,0.375 N,,c,,MCQ
4,Dynamics,Assessment Test - II,,8,"When a spring is stretched by 7 cm, the maximum force acting between any two points in the spring is _________ (Take spring constant, K = 500 N m^–1&).",35 N,45 N,50 N,60 N,,a,,MCQ
4,Dynamics,Assessment Test - II,,9,"When the time periods of two pendulums are in the ratio 1 : 5, the ratio of their effective lengths is _________.",25 : 1,5 : 1,1 : 5,1 : 25,,d,,MCQ
