Chapter Number,ChapterName,SubChapterName,Classification,QuestionNumber,QuestionText,Option1,Option2,Option3,Option4,Image?,Answer,AnswerDescription,QuestionType
1,Nature of Matter,Concept Application Level-1,,24,"A gaseous mixture of A, B and C is passed through water. The gaseous mixture B and C remains. If this gaseous mixture of B and C is subjected to sudden expansion followed by application of high pressure, B liquefies leaving behind C. Identify the set of
gases.","SO~3*, NO~2*, O~2*","Cl~2*, SO~2*, H~2*","CO~2*, CO, N~2*","NH~3*, N~2*, H~2*",,d,,MCQ
1,Nature of Matter,Concept Application Level-1,,25,Identify the element from the following:,Air,Iodine Vapour,Water,Amalgam,,b,,MCQ
1,Nature of Matter,Concept Application Level-1,,26,"In which of the following cases, cooking is very slow?",pressure cooker at sea level,pressure cooker at higher altitude,open vessel at sea level,open vessel at higher altitude,,d,,MCQ
1,Nature of Matter,Concept Application Level-1,,27,Which of the following reactions is not a combination reaction?,reaction of iodine with white phosphorus,reaction of iron with sulphur,addition of water to lime,addition of concentrated sulphuric acid to sugar,,d,,MCQ
1,Nature of Matter,Concept Application Level-1,,28,"A mixture of three liquids X, Y and Z when subject to fractional distillation, the order in which the vapours condense back to liquid state in fractionating tower is Y, X and Z. Arrange them in the correct order of vapour pressures.",Z < X < Y,Y < X < Z,X < Z < Y,X < Y < Z,,c,,MCQ
1,Nature of Matter,Concept Application Level-1,,29,Grease spots from garments can be separated by a method of,chromatography,solvent extraction,sublimation,dissolution in suitable solvents,,b,,MCQ
1,Nature of Matter,Concept Application Level-1,,30,Which of the following involves both neutralisation as well as precipitation?,reaction between baking powder and H~2*SO~4*,reaction between BaCl~2* and Na~2*SO~4*,reaction between AgNO~3* and HCl,reaction between slaked lime and H~2*SO~4*,,d,,MCQ
1,Nature of Matter,Concept Application Level-1,,31,"Arrange the following changes of energy during following phase transition in a proper order. Ice (0^0&C) → water (50^0&C) → ice (0^0&C)
1) potential energy increases and kinetic energy remains constant
2) potential energy decreases and kinetic energy remains constant
3) potential energy increases and kinetic energy increases
4) potential energy decreases and kinetic energy decreases",4 2 3 1 ,1 3 2 4,1 3 4 2 ,3 4 1 2,,c,,MCQ
1,Nature of Matter,Concept Application Level-1,,32,"For the separation of red ink from blue ink a technique is used which is described below. Arrange the statements in a proper sequence.
1) The blue and red ink form spots at certain distances on the paper.
2) Paper chromatography is used for the separation.
3) Paper and solvent are taken as stationary and mobile phases, respectively.
4) A narrow strip of paper with a line drawn is cut and a mixture of red and blue ink with the help of capillary is placed on the line marked on the paper.
5) The paper is suspended in the closed jar with the help of hook.",2 4 3 5 1 ,2 5 3 1 4,2 3 4 5 1 ,1 4 5 3 2,,c,,MCQ
1,Nature of Matter,Concept Application Level-1,,33,"Among the following, identify the substance in which molecules possess vibratory, rotatory and translatory motions in all directions except in one direction.",bromine,iodine,ammonia,silicon dioxide,,a,,MCQ
1,Nature of Matter,Concept Application Level-1,,34,"In Darjeeling, distilled water boils at a temperature",Above 373 K,Above 473 K,Below 373 K,at 373 K,,c,,MCQ
1,Nature of Matter,Concept Application Level-1,,35,"At melting point,",kinetic energy remains constant and potential energy increases,kinetic energy increases and potential energy remains constant,both potential energy and kinetic energy increase,potential energy increases with a decrease in kinetic energy,,a,,MCQ
1,Nature of Matter,Concept Application Level-1,,36,Which among the following statements is true?,The rate of evaporation in a coastal area is less when compared to a non-coastal area.,The rate of evaporation in a non-coastal area is less when compared to a coastal area.,In both the areas the rate of evaporation is the same.,None of the above,,a,,MCQ
1,Nature of Matter,Concept Application Level-1,,37,Which among the following is not a homogeneous mixture?,Solder,Aqueous solution of NaCl,Sulphur in carbon disulphide,Sulphur in water,,d,,MCQ
1,Nature of Matter,Concept Application Level-1,,38,Gunpowder is a _____,solid–liquid homogeneous mixture,solid–liquid heterogeneous mixture,solid–solid homogeneous mixture,solid–solid heterogeneous mixture,,DUMMY,,MCQ
1,Nature of Matter,Concept Application Level-1,,39,Which of the following gases can be separated completely from a mixture by using water as a solvent?,CO~2* and O~2*,N~2* and NH~3*,CO~2* and NH~3*,H~2* and N~2*,,c,,MCQ
1,Nature of Matter,Concept Application Level-1,,40,Identify the mixture which can be separated by magnetic separation method.,chalk powder + sand,iron + sand,common salt + sand,sulphur + sand,,b,,MCQ
1,Nature of Matter,Concept Application Level-1,,41,Which among the following is true?,Air is a bad conductor of heat and thermal expansion of solids is more than that of gases.,Air is a good conductor of heat and thermal expansion of solids is less than that of gases.,Air is a bad conductor of heat and thermal expansion of solids is less than that of gases.,Air is a good conductor of heat and thermal expansion of solids is more than that of gases.,,DUMMY,,MCQ
1,Nature of Matter,Concept Application Level-1,,42,Which of the following phenomena is based on the principle that cooling results due to evaporation?,formation of water drops on the surface of cold drink bottle,formation of crystals of ice on the inner surface of the lid of an ice cream box in freezer,white foggy appearance on the surface of large ice blocks,stretching out of tongues by dogs during summer,,DUMMY,,MCQ
1,Nature of Matter,Concept Application Level-1,,43,Which among the following is the false statement?,Water boils below 100^0&C on mountain peaks.,Ice undergoes sublimation on surface of moon.,Ice melts above 0^0&C on mountain peaks.,Cooking of food is faster on mountain peaks.,,a,,MCQ
1,Nature of Matter,Concept Application Level-1,,44,The order of vapour pressures of four solids is P << R < Q < S. Which of the following has the maximum tendency to sublime?,P,Q,R,S,,d,,MCQ
1,Nature of Matter,Concept Application Level-1,,45,"Identify the methods by which the individual components of mixture containing water, potassium nitrate, sodium chloride, alcohol and carbon tetrachloride can be separated.","separating funnel, fractional distillation, fractional crystallisation, distillation","fractional distillation, distillation, fractional crystallisation","separating funnel, fractional distillation,
filtration, distillation","separating funnel, fractional distillation,
sedimentation and decantation",,DUMMY,,MCQ
2,Atomic Structure,Concept Application Level-1,,1,"According to Thomson’s atomic model, electrons revolve round the nucleus.",,,,,,0,,TF
2,Atomic Structure,Concept Application Level-1,,2,"In a discharge tube, anode rays originate when electrons collide with gas molecules.",,,,,,1,,TF
2,Atomic Structure,Concept Application Level-1,,3,~8*O^16& and ~8*O^18& are isotopes while ~20*Ca^40&and ~18*Ar^40& are isobars.,,,,,,1,,TF
2,Atomic Structure,Concept Application Level-1,,4,Energy is absorbed when the electron jumps from K to L energy shells.,,,,,,1,,TF
2,Atomic Structure,Concept Application Level-1,,5,α-ray scattering experiment proved that the positive particles are present in the extra nuclear part of an atom.,,,,,,0,,TF
2,Atomic Structure,Concept Application Level-1,,6,Characteristic spectra of atoms are line spectra.,,,,,,1,,TF
2,Atomic Structure,Concept Application Level-1,,7,An electron in the excited state of an atom is highly unstable.,,,,,,1,,TF
2,Atomic Structure,Concept Application Level-1,,8,Anode rays are deflected towards the negative plate in the presence of an electric field because they consist of _____ particles.,,,,,,Positively charged,,FIB
2,Atomic Structure,Concept Application Level-1,,9,Some of the α-rays deflect in acute and obtuse angles due to the presence of the ______ in the centre of the atom.,,,,,,Loses,,FIB
2,Atomic Structure,Concept Application Level-1,,10,"According to classical electrodynamics, if an electrically charged particle revolves in a circular path, it continuously ______ energy.",,,,,,Zeeman,,FIB
2,Atomic Structure,Concept Application Level-1,,11,The energy of an electron present in the first orbit of an atom is ________ than the energy of electron in the other orbits.,,,,,,Emission Spectrum,,FIB
2,Atomic Structure,Concept Application Level-1,,12,Splitting of spectral lines in the presence of magnetic field is known as _____ effect.,,,,,,Positively charged,,FIB
2,Atomic Structure,Concept Application Level-1,,13,The kinetic energy of an electron present in the first orbit of an atom is _______ than that of the electron in the last orbit.,,,,,,Less,,FIB
2,Atomic Structure,Concept Application Level-1,,14,The spectra produced by the deexcitation of an electron is called _______________.,,,,,,More,,FIB
2,Atomic Structure,Concept Application Level-1,,15,Match the following,"A:f, B:e, C:b, D:  , E:d, F:a","A:f, B:e, C:b, D:  , E:d, F:a","A:f, B:e, C:b, D:  , E:d, F:a","A:f, B:e, C:b, D:  , E:d, F:a",CH-2-15-ROW-61,DUMMY,,MCQ
2,Atomic Structure,Concept Application Level-1,,16,Which of the following concepts was not considered in Rutherford’s atomic model?,the electrical neutrality of atom,the quantisation of energy,electrons revolve around nucleus at very high speeds,existence of nuclear forces of attraction on the electrons,,b,,MCQ
2,Atomic Structure,Concept Application Level-1,,17,"When alpha particles are sent through a thin metal foil, only one out of ten thousand of them rebounded. This observation led to the conclusion that",positively-charged particles are concentrated at the centre of the atom,more number of electrons is revolving around the nucleus of the atom,unit positive charge is only present in an atom,a massive sphere with more negative charge and unit positive charge is present at the centre of the atom,,a,,MCQ
2,Atomic Structure,Concept Application Level-1,,18,Canal ray experiment lead to the discovery of ______.,protons,neutrons,electrons,nucleus,,a,,MCQ
2,Atomic Structure,Concept Application Level-1,,19,"In which of the following pairs of shells, energy difference between two adjacent orbits is minimum?","K, L","L, M","M, N","N, O",,d,,MCQ
2,Atomic Structure,Concept Application Level-1,,20,"Assertion A : An electron in the inner orbit is more tightly bound to the nucleus. 
Reason B : The greater the absolute value of energy of an electron the more tightly the electron is bound to the nucleus.",Both A and B are true but B is not the appropriate reason for A.,Both A and B are individually correct and B is the correct reason for A.,A is correct but B is not correct.,Both A and B are not correct.,,a,,MCQ
2,Atomic Structure,Concept Application Level-1,,21,The electron revolves only in the orbits in which,a,b,c,d,CH-2-21-ROW-67,c,,MCQ
2,Atomic Structure,Concept Application Level-1,,22,Which among the following pairs are having different number of valence electrons?,a,b,c,d,CH-2-22-ROW-68,c,,MCQ
2,Atomic Structure,Concept Application Level-1,,23,"If two naturally occurring isotopes of an element are 7^X15&, 7^X11&; what will be the percentage composition of each isotope of X occurring, respectively, if the average atomic weight accounts to 14?","95, 5","80, 20","75, 25","65, 35",,c,,MCQ
2,Atomic Structure,Concept Application Level-1,,24,"According to quantum theory of radiation, which is false?",radiations are associated with energy,radiation is neither emitted nor absorbed discontinuously,the magnitude of energy associated with a quantum is dependent on frequency,photons are quanta of radiation,,b,,MCQ
2,Atomic Structure,Concept Application Level-1,,25,"Select True/False among the following statements:
i) Bohr’s theory successfully explained stability of the atom.
ii) Atoms give line spectra.
iii) Velocity of electromagnetic waves depends on the frequency.
iv) Bohr introduced the concept of orbital.","(i) T, (ii) T, (iii) F, (iv) F","(i) T, (ii) F, (iii) T, (iv) T","(i) F, (ii) T, (iii) F, (iv) F","(i) F, (ii) F, (iii) T, (iv) T",,a,,MCQ
2,Atomic Structure,Concept Application Level-1,,26,Which of the following particles do not produce electronic spectra?,Li^+2&,He^+2&,Be^+2&,Na^+2&,,b,,MCQ
2,Atomic Structure,Concept Application Level-1,,27,"An element has two isotopes with mass numbers 16 and 18. The average atomic weight is 16.5. The percentage abundance of these isotopes is ______ and ______, respectively.","75, 25","25, 75","50, 50","33.33, 66.67",,a,,MCQ
2,Atomic Structure,Concept Application Level-1,,28,Which among the following are isobars?,~b*X^a& and ~b*Y^a+1&,~b*X^a& and ~c*Y^b&,~b*X^a& and ~b+1*Y^a&,~b*X^a& and ~b-1*Y^a-1&,,c,,MCQ
2,Atomic Structure,Concept Application Level-1,,29,"Some of the elements have fractional atomic masses.
The reason for this could be",the existence of isobars,the existence of isotopes,the nuclear reactions,the presence of neutrons in the nucleus,,b,,MCQ
2,Atomic Structure,Concept Application Level-1,,30,Which of these pairs has almost similar masses?,proton–electron,neutron–electron,electron – ~1*H^1&,neutron - ~1*H^1&,,d,,MCQ
2,Atomic Structure,Concept Application Level-1,,31,The energy of an electron revolving in the 3^rd& orbit of Be^+3& ion is _________ ev,-10.2,-13.6,-24.2,-18.1,,c,,MCQ
2,Atomic Structure,Concept Application Level-1,,32,"Which of the following concepts, was not considered in Rutherford’s atomic model?",the electrical neutrality of atom,the quantisation of energy,electrons revolve around the nucleus at very high speeds,existence of nuclear forces of attraction on the electrons,,b,,MCQ
2,Atomic Structure,Concept Application Level-1,,33,"~7*X^15&, ~7*X^11& are two naturally occurring isotopes of an element X. What is the percentage of each isotope of X if the average atomic mass is 14?","95, 5","80, 20","75, 25","65, 35",,c,,MCQ
2,Atomic Structure,Concept Application Level-1,,34,A trinegative ion of an element has 8 electrons in its M shell. The atomic number of the element is,15,18,20,16,,a,,MCQ
2,Atomic Structure,Concept Application Level-1,,35,"Arrange the following statements given by various scientists in chronological order:
1) calculation of energy and radius of orbit
2) atoms of the same elements are identical in all respects
3) calculation of diameter of the nucleus and the atom
4) assumption of thinly spread positively-charged mass",4 3 1 2,4 2 3 1,2 4 3 1,3 4 2 1,,c,,MCQ
2,Atomic Structure,Concept Application Level-1,,36,What is the ratio of radii of the first successive odd orbits of hydrogen atom?,9 : 1,1 : 9,1 : 3,3 : 1,,b,,MCQ
2,Atomic Structure,Concept Application Level-1,,37,"An electron revolves round the nucleus in the 3rd orbit and jumped to a higher orbit X showing a difference in angular momentum equal to
h/π. The value of ‘X’ could be",4,6,5,7,,c,,MCQ
2,Atomic Structure,Concept Application Level-1,,38,Rutherford’s α-particle scattering experiment eventually led to the conclusion that,mass and energy are related,the point of impact with matter can be precisely determined,neutrons are buried deep in the nucleus,electrons are distributed in a large space around the nucleus,,d,,MCQ
2,Atomic Structure,Concept Application Level-1,,39,"Arrange the following steps which are carried out in α-ray experiment in the correct sequence:
1) Passage of α-particles through a slit
2) bombardment of α-particles with a gold foil
3) deflection of α-particles
4) production of α-particles",4 1 2 3,4 1 3 2,1 4 3 2,1 4 2 3,,a,,MCQ
2,Atomic Structure,Concept Application Level-1,,40,Which among the following pairs are having different number of total electrons?,Na^+& and Al^+3&,P^–3& and Ar,Mg^+2& and Ar,O^-2& and F^-&,,c,,MCQ
2,Atomic Structure,Concept Application Level-1,,41,"The postulates of Bohr’s atomic model are given below. Arrange them in the correct sequence:
1) As long as the electron revolves in a particular orbit, the electron does not lose its energy. Therefore, these orbits are called stationary orbits and the electrons are said to be in stationary energy states.
2) Electrons revolve round the nucleus in specified circular paths called orbits or shells.
3) The energy associated with a certain energy level increases with the increase of its distance from the nucleus.
4) An electron jumps from a lower energy level to a higher energy level by absorbing energy. But when it jumps from a higher to lower energy level, energy is emitted in the form of electromagnetic
radiation.
5) Each orbit or shell is associated with a definite amount of energy. Hence, these are also called energy levels and are designated as K, L, M and N, respectively.",1 3 4 5 2,2 3 5 1 4,2 5 3 1 4,2 1 4 3 5,,c,,MCQ
2,Atomic Structure,Concept Application Level-1,,42,"The ratio of atomic numbers of two elements A and B is 1 : 2. The number of electrons present in the valence shell (3rd) of A is equal to the difference in the number of electrons present in the other two
shells. Steps involved for the calculation of ratio of number of electrons present in a penultimate shell to anti-penultimate shell of B are given below.
Arrange them in the correct sequence:
1) calculation of atomic number of B
2) calculation of valence electrons present in A
3) calculation of atomic number of A
4) calculation of number of electrons present in the penultimate and anti-penultimate shells of B
5) writing electronic configuration of B",2 3 4 1 5,2 3 1 5 4,4 5 2 3 1,4 2 1 3 5,,b,,MCQ
2,Atomic Structure,Concept Application Level-1,,43,The equation given by Bohr to calculate radius of n^th& orbit of hydrogen atom is,a,b,c,d,CH-2-43-ROW-89,DUMMY,,MCQ
2,Atomic Structure,Concept Application Level-1,,44,The number of electrons present in the valence shell of an atom with atomic number 38 is,2,10,1,8,,a,,MCQ
2,Atomic Structure,Concept Application Level-1,,45,The mass number of an atom whose unipositive ion has 10 electrons and 12 neutrons is,22,23,21,20,,b,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,1,"In Dobereiner’s classification, the atomic weight and the properties of the first element are almost equal to the average of those of the 2nd and 3rd elements of a triad.",,,,,,0,,TF
3,Periodic Classification of Elements,Concept Application Level-1,,2,Atomic numbers of the isotopes of an element are different.,,,,,,0,,TF
3,Periodic Classification of Elements,Concept Application Level-1,,3,Differentiating electrons enter anti-penultimate shell in transition elements.,,,,,,0,,TF
3,Periodic Classification of Elements,Concept Application Level-1,,4,"Along a period, atomic volume of the elements gradually increases from left to right due to an increase in the number of valence electrons.",,,,,,0,,TF
3,Periodic Classification of Elements,Concept Application Level-1,,5,The element with atomic number 17 has the least size among all the elements of that period.,,,,,,1,,TF
3,Periodic Classification of Elements,Concept Application Level-1,,6,"The lower is the value of ionisation potential of an element, the greater is its reducing power.",,,,,,1,,TF
3,Periodic Classification of Elements,Concept Application Level-1,,7,"Among all the groups, the maximum number of elements is found in IIIB group.",,,,,,1,,TF
3,Periodic Classification of Elements,Concept Application Level-1,,8,"In the modified Mendeleev ’s periodic table, ________ groups and ________ periods are present, whereas in modern periodic table, _____ groups and _____ periods are present.","8, 7, 18, 7",,,,,DUMMY,,FIB
3,Periodic Classification of Elements,Concept Application Level-1,,9,"If three elements X, Y and Z form a triad and atomic weights of X and Z are 9 and 40, respectively, then the atomic weight of an element Y is
_____.",,,,,,24.5,,FIB
3,Periodic Classification of Elements,Concept Application Level-1,,10,Mendeleev named certain undiscovered elements as eka boron and eka aluminium which when later discovered were called _________ and________.,"scandium, gallium",,,,,DUMMY,,FIB
3,Periodic Classification of Elements,Concept Application Level-1,,11,"According to Newland’s classification, the properties of the 3rd element will find similarity with those of the______ element.",,,,,,10th,,FIB
3,Periodic Classification of Elements,Concept Application Level-1,,12,Extremely electropositive metals are present in ________ and ________ groups.,IA and IIA,,,,,DUMMY,,FIB
3,Periodic Classification of Elements,Concept Application Level-1,,13,The atomic number of an element that belongs to the IVA group and 4th period is ___________.,"IA, IIA",,,,,32,,FIB
3,Periodic Classification of Elements,Concept Application Level-1,,14,Good reducing agents are found in _____ and _____ groups.,,,,,,DUMMY,,FIB
3,Periodic Classification of Elements,Concept Application Level-1,,15,Match the following,"A:c, B:d, C:b, D:f, E:a, F:e","A:d, B:c, C:b, D:f, E:a, F:e","A:c, B:d, C:b, D:f, E:e, F:a","A:c, B:d, C:f, D:b, E:a, F:e",CH-3-15-ROW-106,a,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,16,"Atomic weights of three elements in a Doberenier traid are x, 81 and 127. Find the missing atomic weight.",104,35,46,23,,b,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,17,The properties which increase on going down the group are__________.,ionisation energy and electro negativity,atomic size and ionisation energy,electro negativity and atomic size,metallic character and reducing power,,d,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,18,"Which of the following belong to the same group?
A^3+& (number of electrons = 10)
B^2+& (number of electrons = 10)
C (number of electrons = 5)
D (number of electrons = 31)",ABC,BCD,ACD,ADB,,c,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,19,Which of the following is not true?,All the fourth period elements have the 4th shell as the valence shell.,In all fourth period elements differentiating electrons enter the 4th shell.,In fourth period elements differentiating electrons enter either the 4th shell or the third shell.,1st transition series elements are present in the fourth period.,,b,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,20,The values of the second electron affinities of elements are positive. Which of the following could be the appropriate reason?,Work has to be done against the force of repulsion of the valence electron of the uninegative ion.,"Work has to be done against the force of
attraction of the nucleus.",The electron loses its energy since it has to work against the repulsive force.,"In uninegative ions, the effective nuclear force of attraction towards the valence electrons becomes more",,a,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,21,"Why is the ionisation energy of sulphur less than that of phosphorous, though sulphur is next to phosphorous in the period?",Atomic radius of sulphur is greater than that of phosphorous.,Sulphur has half-filled electronic configuration,Phosphorus has half-filled electronic configuration,In the third period the ionisation energy decreases along the period,,c,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,22,The element which accepts electrons readily to form anion belongs to,VII A group and second period,VII A group and third period,O group and third period,VIA group and third period,,b,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,23,Identify the oxide which forms the strongest base:,MgO,Al~2*O~3*,Na~2*,CaO,,c,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,24,The formula of the oxide of an element M is M~2*O~3*. The first four ionisation energies of the element M can be in the order:,"120 kcal, 270 kcal, 400 kcal and 5098 kcal","210 kcal, 150 kcal, 370 kcal and 590 kcal","70 kcal, 100 kcal, 105 kcal and 120 kcal","560 kcal, 410 kcal, 320 kcal and 290 kcal",,a,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,25,The chemistry of alkali metals is essentially the chemistry of unipositive ions because ,they have low ionisation energy values,they have strong tendency to lose single valence electron,second ionisation energy values are very high,All the above,,d,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,26,"Na^+&, F^–& and Mg^+2& ions have the same",Size,Electronic configuration,Ionisation Energy,Nuclear charge,,b,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,27,Gallium is more electronegative than aluminium even though electronegativity of the elements decreases down the group. It is due to ______.,increase in the atomic size,increase in the ionisation energy,increase of effective nuclear charge,all the above,,c,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,28,The total number of inner transition elements is ________.,14,28,20,15,,b,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,29,Which one of the following doesn’t come under zero group?,He,K,Ne,Ar,,b,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,30,"The atomic numbers of 4 elements A, B, C and D are 8, 9, 10 and 11, respectively. The order of their atomic volume is",A > B > C < D,A< B < C > D,A > B < C < D,A < B > C > D,,c,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,31,"Arrange the following statements in chronological order:
1) Some elements be grouped in sets of three elements in the increasing order of their atomic weights in which the atomic weight of the middle element was found to be the arithmetic mean of the atomic weights of the other two elements.
2) The physical and chemical properties of elements are periodic functions of their atomic numbers.
3) The physical and chemical properties of elements are periodic functions of their atomic weights.
4) When elements are arranged in the increasing order of their atomic weights, the eighth element resembles the first in physical and chemical properties just as the eighth note on a musical scale resembles the first one.",1 4 3 2,1 3 4 2,4 2 1 3,2 4 3 1,,a,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,32,"The electron affinity increases on moving from left to right along a period. Arrange the reasons in a proper sequence.
1) The amount of energy released during the addition of an electron increases from left to right along a period.
2) Effective nuclear charge of the elements increases from left to right.
3) The atomic size of the elements decreases from left to right.
4) The tendency to gain electrons and form anion increases from left to right.",1 3 2 4,3 2 4 1,3 1 4 2,4 3 2 1,,b,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,33,"X belongs to IA or first group and fifth period and Y succeeds X in the group. Z succeeds Y in the period. Arrange the suitable statements in the correct sequence in order to arrange X, Y and Z in the increasing order of their atomic sizes.
a) effect of number of valence electrons and number of shells on the atomic size
b) identification of the elements X, Y and Z
c) determination of the number of shells and the number of valence electrons present in X, Y and Z
d) determination of the positions of Y and Z in the periodic table based on the position of X",dbca,bdca,cad,dca,,d,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,34,"Among third period elements halogen and alkaline earth metals are, respectively.","Cl, Na","S, Na","S, Mg","Cl, Mg",,d,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,35,Which among the following pairs of elements have maximum and minimum electron affinity values respectively?,"Be, Cl","He, K","Be, S","Cl, Cs",,d,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,36,Which of these triads could not be justified as Dobereiner’s triad?,"Li, Na, K","Cl, Br, I","C, N, O","Ca, Sr, Ba",,c,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,37,An element belongs to IIIA group and forth period in the modern periodic table. What could be the probable atomic number of that element?,23,49,31,13,,c,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,38,The formula of ion formed by an element A is A^+2&. The element A can probably belong to which of the following groups?,IIIA,VIIA,IIA,IA,,c,,MCQ
3,Periodic Classification of Elements,Concept Application Level-1,,39,The anomalous pairs in Mendeleev ’s periodic table is/are _________.,"Cu, Ni","Te, I","Ar, K",All the above,,d,,MCQ
