Chapter Number,ChapterName,SubChapterName,Classification,QuestionNumber,QuestionText,Option1,Option2,Option3,Option4,Image?,Answer,AnswerDescription,QuestionType
1,Synthetic Fibres and Plastics,Multiple Choice Questions,Level - 2,42,"Identify the correct statements.
i) Plastics are used to store many chemicals as they are not corroded easily.
ii) Electric wires are covered with plastics as they are good conductors of heat and electricity.
iii) Plastics are used in industries and for making household articles as they are very light, strong and durable.
iv) Metals are cheaper than plastics.
v) Plastics can be moulded into different shapesand sizes and can be reused.","(i), (ii) and (iv)","(ii), (iv) and (v)","(), (ii) and (v)",All of these,,c,,MCQ
1,Synthetic Fibres and Plastics,Multiple Choice Questions,Level - 2,43,"Rahul performs an experiment. He cuts out equal sized squares from each of the three fabrics nylon, knitted wool and cotton and weighs them. He then places each fabric square into a beaker containing 500 mL of water.
After 10 minutes Rahul removes the fabric squares from the water, weighs them and records his observations in a tabular form. Which of the observations made by him is incorrect?",Nylon,Knitted wool,Cotton,None of these,CH-1-43-ROW-44,b,,MCQ
1,Synthetic Fibres and Plastics,Multiple Choice Questions,Level - 2,44,Which of the following has the same monomer unit?,Nylon and cellulose,Polyester and nylon,Rayon and nylon,Cellulose and rayon,,d,,MCQ
1,Synthetic Fibres and Plastics,Multiple Choice Questions,Level - 2,45,Fill the boxes with appropriate options,,,,,CH-1-45-ROW-46,b,,MCQ
1,Synthetic Fibres and Plastics,Multiple Choice Questions,Level - 2,46,"Which of the following are animal fibres?
(i) Wool      (ii)  Cotton  (iii) Jute     (iv)  Silk",(ii) and (iii),(ii) and (iii),(i) and (iv),(ii) and (iv),,c,,MCQ
1,Synthetic Fibres and Plastics,Multiple Choice Questions,Level - 2,47,We should not wear polyester while working in kitchen because ____.,it produces heat and we feel hot.,"it feels uncomfortable, as it does not allow air to pass through","its fabric melts and sticks to the body, in case of fire",it is not hygienic to wear synthetic fibre clothes.,,c,,MCQ
1,Synthetic Fibres and Plastics,Multiple Choice Questions,Level - 2,48,Which of the following are incorrectly matched ?,(i) and (ii),"(i), (ii), and (iii)","(i), (iii) and (iv)",All of these,CH-1-48-ROW-49,c,,MCQ
1,Synthetic Fibres and Plastics,Multiple Choice Questions,Level - 2,49,The cloth made from cotton and synthetic fibres is known as,Rayon,Terylene,Terrycot,Polyester,,c,,MCQ
1,Synthetic Fibres and Plastics,Multiple Choice Questions,Level - 2,50,"Why is it not ad visable to wear synthetic clothes while bursting fire crackers?
i) All synthetic fibres are prepared by using raw materials of petroleum origin.
ii) Synthetic fibres catch fire easily.
iii) On heating, synthetic fibres melt and stick to the body of the person wearing it.",(i) only,(ii) only,(i) and (iii),(ii) and (iii),,d,,MCQ
1,Synthetic Fibres and Plastics,Match the following,Level - 2,1,"In this section, each question has two matchinglists Choices for the correct combination of elements from List-I and List-Il are given as options (a), (b), (c) and (d) out of which one is correct.","P-3, Q-2, R-4, S-1","P-3, Q-4, R-2, S-1","P-1, Q-3, R-4, S-2","P-4. Q-3, R-1, S-2",CH-1-1-ROW-52,b,,MCQ
1,Synthetic Fibres and Plastics,Match the following,Level - 2,2,Macth the following,"P-3, Q-4, R-2, S-1","P-2, Q-1, R-3, S-4","P-2, Q-4, R-1, S-3","P-3, Q-2, R-4, S-1",CH-1-2-ROW-53,c,,MCQ
1,Synthetic Fibres and Plastics,Match the following,Level - 2,3,Macth the following,"P-4, Q-3, R-1, S-2","P-3, Q-2, R-4, S-1","P-4, Q-2, R-3, S-1","P-4, Q-1, R-2, S-3",CH-1-3-ROW-54,d,,MCQ
1,Synthetic Fibres and Plastics,Match the following,Level - 2,4,Macth the following,"P-3, Q-2, R-4, S-1","P-1, Q-3, R-2, S-4","P-1, Q-4, R-3, S-2","P-4, Q-2, R-1, S-3",CH-1-4-ROW-55,b,,MCQ
1,Synthetic Fibres and Plastics,Match the following,Level - 2,5,Macth the following,"P-3, Q-2, R-4, S-1","P-2, Q-3, R-4, S-1","P-4, Q-2, R-3, S-1","P-4, Q-3, R-2, S-1",CH-1-5-ROW-56,c,,MCQ
1,Synthetic Fibres and Plastics,Match the following,Level - 2,6,Macth the following,"P-1, Q-3, R-4, S-2","P-3, Q-4, R-2, S-1","P-2, Q-3, R-1, S-4","P-3, Q-2, R-4, S-1",CH-1-6-ROW-57,b,,MCQ
1,Synthetic Fibres and Plastics,Match the following,Level - 2,7,Macth the following,"P-2, Q-3, R-4, S-1","P-1, Q-2, R-3, S-4","P-2, Q-4, R-3, S-1","P-3, Q-2, R-1, S-4",CH-1-7-ROW-58,a,,MCQ
1,Synthetic Fibres and Plastics,Match the following,Level - 2,8,Macth the following,"P-2, Q-1, R-3, S-4","P-3, Q-1, R-4, S-2","P-1, Q-3, R-4, S-2","P-3, Q-4, R-2, S-1",CH-1-8-ROW-59,b,,MCQ
1,Synthetic Fibres and Plastics,Match the following,Level - 2,9,Macth the following,"P-1, Q-4, R-3, S-2","P-4, Q-1, R-3, S-2","P-3, Q-4, R-2, S-1","P-2, Q-1, R-4, S-3",CH-1-9-ROW-60,c,,MCQ
1,Synthetic Fibres and Plastics,Match the following,Level - 2,10,Macth the following,"P-2, Q-1, R-4, S-3","P-2, Q-3, R-5, S-1","P-4, Q-2, R-5, S-1","P-4, Q-3, R-2, S-5",CH-1-10-ROW-61,b,,MCQ
1,Synthetic Fibres and Plastics,Assertion & Reason Type,Level - 2,1,"Directions: In the following questions, a statement of assertion is followed by a statement of reason. Mark the correct choice as :

Assertion : Polyester is a synthetic fibre.
Reason : Polyester is not synthesised from petrochemicals by linking ester units.",If both assertion and reason are true and reason is the correct explanation of assertion.,Ifboth assertion and reason are true but reason is not the correct explanation of assertion.,If assertion is true but reason is false.,1f both assertion and reason are false.,,c,,AR
1,Synthetic Fibres and Plastics,Assertion & Reason Type,Level - 2,2,"Assertion : On combing hair with a nylon comb, it gets charged and starts attracting small pieces of papers.
Reason : Synthetic fibres do not generate electric charge.",If both assertion and reason are true and reason is the correct explanation of assertion.,Ifboth assertion and reason are true but reason is not the correct explanation of assertion.,If assertion is true but reason is false.,1f both assertion and reason are false.,,c,,AR
1,Synthetic Fibres and Plastics,Assertion & Reason Type,Level - 2,3,"Assertion : Teflon is used to coat non-stick cooking pans.
Reason : Teflon is polytetrafluoroethene",If both assertion and reason are true and reason is the correct explanation of assertion.,Ifboth assertion and reason are true but reason is not the correct explanation of assertion.,If assertion is true but reason is false.,1f both assertion and reason are false.,,b,,AR
1,Synthetic Fibres and Plastics,Assertion & Reason Type,Level - 2,4,"Assertion : Thermosetting plastics soften oravailable in the forests
melt on heating.
Reason : Thermosetting plastics have linear strcutre",If both assertion and reason are true and reason is the correct explanation of assertion.,Ifboth assertion and reason are true but reason is not the correct explanation of assertion.,If assertion is true but reason is false.,1f both assertion and reason are false.,,d,,AR
1,Synthetic Fibres and Plastics,Assertion & Reason Type,Level - 2,5,"Assertion : PVC is used for making shoes, hand bags and raincoats.
Reason : It is a thermosetting polymer",If both assertion and reason are true and reason is the correct explanation of assertion.,Ifboth assertion and reason are true but reason is not the correct explanation of assertion.,If assertion is true but reason is false.,1f both assertion and reason are false.,,c,,AR
1,Synthetic Fibres and Plastics,Assertion & Reason Type,Level - 2,6,"Assertion : Bakelite is used for making electric switches and plugs.
Reason : It is a thermosetting polymer and an insulator.",If both assertion and reason are true and reason is the correct explanation of assertion.,Ifboth assertion and reason are true but reason is not the correct explanation of assertion.,If assertion is true but reason is false.,1f both assertion and reason are false.,,a,,AR
1,Synthetic Fibres and Plastics,Assertion & Reason Type,Level - 2,7,"Assertion : Acrylic fabrics are used in making socks and shawls.
Reason : Acrylic fabrics are replacement of wool",If both assertion and reason are true and reason is the correct explanation of assertion.,Ifboth assertion and reason are true but reason is not the correct explanation of assertion.,If assertion is true but reason is false.,1f both assertion and reason are false.,,a,,AR
1,Synthetic Fibres and Plastics,Assertion & Reason Type,Level - 2,8,"Assertion : Plastics are resistant to weather conditions. period of
Reason : Plastics are quite expensive and strong.",If both assertion and reason are true and reason is the correct explanation of assertion.,Ifboth assertion and reason are true but reason is not the correct explanation of assertion.,If assertion is true but reason is false.,1f both assertion and reason are false.,,c,,AR
1,Synthetic Fibres and Plastics,Assertion & Reason Type,Level - 2,9,"Assertion : Plastics are non-biodegradable.
Reason : They cannot be decomposed by microorganisms.",If both assertion and reason are true and reason is the correct explanation of assertion.,Ifboth assertion and reason are true but reason is not the correct explanation of assertion.,If assertion is true but reason is false.,1f both assertion and reason are false.,,a,,AR
1,Synthetic Fibres and Plastics,Assertion & Reason Type,Level - 2,10,"Assertion : Synthetic fibres are stronger than natural fibres.
Reason : Synthetic fibres are obtained from plants and animals",If both assertion and reason are true and reason is the correct explanation of assertion.,Ifboth assertion and reason are true but reason is not the correct explanation of assertion.,If assertion is true but reason is false.,1f both assertion and reason are false.,,c,,AR
1,Synthetic Fibres and Plastics,Comphrehension Type,Level – 3,1,"PASSAGE-I: Synthetic polynmers have become an integral part of our lives. They are replacing metals, wood and natural fibres due to their durability and less wear and tear. Synthetic polymers are non-biodegradable i.e., they are not decomposed in nature by microorganisms, hence cause pollution. The advantages of synthetic polymers are far more than their disadvantages. With careful use, they can be a boon to mankind.

Manufacturing synthetic fibres is actually helping conservation of forests because",synthetic fibres use chemicals while the natural fibres require raw materials from plants and animals,the chemicals used in synthetic fibres are available in the forests,the factories to produce synthetic fibres can not be set up in the forest,None of these,,a,,MCQ
1,Synthetic Fibres and Plastics,Comphrehension Type,Level – 3,2,"PASSAGE-I: Synthetic polynmers have become an integral part of our lives. They are replacing metals, wood and natural fibres due to their durability and less wear and tear. Synthetic polymers are non-biodegradable i.e., they are not decomposed in nature by microorganisms, hence cause pollution. The advantages of synthetic polymers are far more than their disadvantages. With careful use, they can be a boon to mankind.

The polybags carelessly thrown here and there pose a big threat to the environment and to the animals because",polythene bags clog the drains and respiratory systems of the animals causing their death,plastic materials are non-biodegradable,polythene bags destroy the beauty of the place and make the soil infertile where they are scattered,All of these,,d,,MCQ
1,Synthetic Fibres and Plastics,Comphrehension Type,Level – 3,3,"PASSAGE-I: Synthetic polynmers have become an integral part of our lives. They are replacing metals, wood and natural fibres due to their durability and less wear and tear. Synthetic polymers are non-biodegradable i.e., they are not decomposed in nature by microorganisms, hence cause pollution. The advantages of synthetic polymers are far more than their disadvantages. With careful use, they can be a boon to mankind.

A non-biodegradable material is the one which is not degenerated by microorganisms for a period of",2 months,1 Year,500 Years,6 Months,,c,,MCQ
1,Synthetic Fibres and Plastics,Olympiad / HOTS Corner,Level – 3,1,"The characteristics of different fibres are listed as 
W : I am strong, elastic, light and burn slowly. I shrink on heating and form hard beads with smell of burning hair.
X : I burn completely leaving no residue.
Y : I can be woven like silk fibres and dyed in a wide variety of colours. I burn quickly with a smell of burning paper.
Z : I do not get wrinkled easily. I burn slowly and produce black smoke.
W, X, Y and Z are respectively","Terylene, rayon, cotton and nylon","Bakelite, nylon, rayon and cotton","Melamine, PVC, nylon and rayon","Nylon, cotton, rayon and polyester",,d,,MCQ
1,Synthetic Fibres and Plastics,Olympiad / HOTS Corner,Level – 3,2,"Read the given statements about synthetic fibres and plastics carefully.
I. Polycot is a mixture of two types of fibres, polyester and cotton.
II. Calendar, woollen clothes and cold drink cans are all non-biodegradable.
III. Uniforms of firemen have coating of nylonto make them flame resistant.
IV. Polythene and PVC are the examples of thermosetting plastics.
Which of these statements is/are incorrect?",II and IV,I and III,Only II,"II, III and IV",,d,,MCQ
1,Synthetic Fibres and Plastics,Olympiad / HOTS Corner,Level – 3,3,"Read the given statements and select the correct option.
Statement 1: Bakelite is used for making electrical switches and handles of various utensils.
Statement 2: Bakelite is a good conductor of heat and electricity.
",Both statements 1 and 2 are true and statement 2 is the correct explanation of statement 1.,Both statements 1 and 2 are true but statement 2 is not the correct explanation of statement 1.,Statement 1 is true and statement 2 is false,Both statements 1 and 2 are false,,c,,MCQ
1,Synthetic Fibres and Plastics,Olympiad / HOTS Corner,Level – 3,4,Match the articles given in column-I with the fibres/plastics from which they are made in column-II,"P-1, Q-4, R-2, S-5, T-3","P-4, Q-2, R-3, S-1, T-5","P-3, Q-4, R-5, S-2, T-1","P-3, Q-5, R-4, S-1, T-2",,c,,MCQ
1,Synthetic Fibres and Plastics,Olympiad / HOTS Corner,Level – 3,5,Anuj has performed an experiment to compare the strength of different fibres. He arranged the set-up as shown in figure : Arrange the threads in order of their increasing strength.,Nylon < Silk < Cotton,Silk < Cotton < Nylon,Cotton < Nylon < Silk,Cotton < Silk < Nylon,CH-1-5-ROW-76,d,,MCQ
1,Synthetic Fibres and Plastics,Olympiad / HOTS Corner,Level – 3,6,"Solve the following riddles by identifying X, Y and Z.
X : Your mother loves to cook in the utensils which are coated withmebecauseI make them non-stick.
Y : Iprotect the firemen by coating their uniforms  to make them fire resistant.
Z : I am a very familiar form of polyester and used for making bottles, utensils, films, etc.",,,,,CH-1-6-ROW-77,d,,MCQ
1,Synthetic Fibres and Plastics,Olympiad / HOTS Corner,Level – 3,7,"I am a man-made fibre, stronger than a steel wire. Sonme of my uses are shown in the figures:
Who am I ?",Polyster,Acrylic,Nylon,Rayon,CH-1-7-ROW-78,c,,MCQ
1,Synthetic Fibres and Plastics,Olympiad / HOTS Corner,Level – 3,8,"Suhani, a class 8 student has listed the important properties and uses of a few plastics in the given table.
W, X, Y and Z could be respectively","Polystyrene, polythene, melamine and teflon","PVC, polythene, bakelite and melamine","Polythene, PVC, bakelite and melamine","Polythene, melamine, bakelite and teflon",CH-1-8-ROW-79,c,,MCQ
1,Synthetic Fibres and Plastics,Olympiad / HOTS Corner,Level – 3,9,Cotton is used to make clothes as,"It is strong, heavy and absorbs water","It has low tensile strength, absorbs dyes and is transparent","It is light, soft, absorbs dyes and sweat",It is good conductor of heat,,c,,MCQ
1,Synthetic Fibres and Plastics,Olympiad / HOTS Corner,Level – 3,10,"Read the following statements carefully.
P  - I am extensively used in the healthcare industry but my one disadvantage is that I am non-biodegradable.
Q  -  Iam very familiar form of polyester and used for making bottles, utensils, films, wires, etc.
R  -  I am synthetic fibre, having wool-like feel and cheaper than wool.
S   -  I am thermosetting plastic and p0or conductor of heat and electricity
P, Q, R and S are respectively","PET, Rayon, Petrochemical, Plastic","Terylerne, Acrylic, Rayon, Melamine","PVC, PET, Nylon, Teflon","Plastic, PET, Acrylic, Bakelite",,d,,MCQ
1,Synthetic Fibres and Plastics,Olympiad / HOTS Corner,Level – 3,11,"Nimit prepared a flowchart to show classification of fibres and plastics. He left few columns blank, Fill in the blanks by choosing the option with correct words.","P - Plant fibres, Q - Animal fibres,
R - Thermoplastics, S - Thermosetting","P - Animal fibres, Q - Plant fibres, R - Thermosetting, S - Thermoplastics","P-Rayon, Q-Animal fibres, R - Biodegradable, S - Non-biodegradable","P - Animal fibres, Q - Plant fibres, R - Non-biodegradable, S - Biodegradable",CH-1-11-ROW-82,b,,MCQ
1,Synthetic Fibres and Plastics,Olympiad / HOTS Corner,Level – 3,12,Match column-I with column-II and choose the correct option using the codes given below.,"P-3, Q-4, R-2, S-1","P-4, Q-1, R-3, S-2","P-3, Q-2, R-4, S-1","P-2, Q-4, R-1, S-3",CH-1-12-ROW-83,a,,MCQ
1,Synthetic Fibres and Plastics,Olympiad / HOTS Corner,Level – 3,13,"Which of the following statements are incorrect?
I. Rayon is a natural fibre as it is obtained by chemical treatment of wood pulp.
II. Plastics which cannot be softened by heating are called thermoplastics.
III. Nylon is semi-synthetic fibre.
IV. Plastics which get deformed easily on heating are known as thermosetting plastics.",I and III,"I, II and III","II, III and IV",All of these,,d,,MCQ
1,Synthetic Fibres and Plastics,Olympiad / HOTS Corner,Level – 3,14,Structure of PVC is,,,,,CH-1-14-ROW-85,a,,MCQ
1,Synthetic Fibres and Plastics,Olympiad / HOTS Corner,Level – 3,15,Chemical formula of Teflon is,,,,,CH-1-15-ROW-86,a,,MCQ
2,Materials: Metals and Non-metals,Multiple Choice Questions,Level - 1,1,Which of these elements is used as an antiseptic in medicine? ,Carbon,Oxygen,Nitrogen,Iodine,,d,,MCQ
2,Materials: Metals and Non-metals,Multiple Choice Questions,Level - 1,2,Which of the following does not contain a metallic element?,Sodium Chloride,Silicon dioxide,Magnesium oxide,Calcium Hydroxide,,b,,MCQ
2,Materials: Metals and Non-metals,Multiple Choice Questions,Level - 1,3,Bronze is an example of,an element,a compound of copper and zinc,a mixture of copper and lead,a mixture of copper and tin.,,d,,MCQ
2,Materials: Metals and Non-metals,Multiple Choice Questions,Level - 1,4,A metal dissolved in mercury is called a/an,Suspension,Emulsion,Amalgam,Solution,,c,,MCQ
2,Materials: Metals and Non-metals,Multiple Choice Questions,Level - 1,5,Identify the most reactive metal,Iron,Gold,Zinc,Pottassium,,d,,MCQ
2,Materials: Metals and Non-metals,Multiple Choice Questions,Level - 1,6,Which metal does not react with water?,Na,Mg,Cu,Fe,,c,,MCQ
2,Materials: Metals and Non-metals,Multiple Choice Questions,Level - 1,7,An element X forms an oxide XO which turns red litmus blue. Identify X.,A metal,A non-metal,A metalloid,A noble gas,,a,,MCQ
2,Materials: Metals and Non-metals,Multiple Choice Questions,Level - 1,8,An alloy used in making bodies of aircraft is,duralumin,steel,amalgam,solder,,a,,MCQ
2,Materials: Metals and Non-metals,Multiple Choice Questions,Level - 1,9,The non-metal used in vulcanization of rubber is,Sulphur,Carbon,Phosphorus,Nitrogen,,a,,MCQ
2,Materials: Metals and Non-metals,Multiple Choice Questions,Level - 1,10,Which of the following is a non-metal?,Tungsten,Mercury,Graphite,Platinum,,c,,MCQ
2,Materials: Metals and Non-metals,Multiple Choice Questions,Level - 1,11,A coil of copper wire can be made by pulling a arger piece of copper metal. This is due to which of the following properties of copper?,Malleability,Ductility,Tensile strength,Conductivity,,b,,MCQ
2,Materials: Metals and Non-metals,Multiple Choice Questions,Level - 1,12,"The metals are eaten away when they are exposed to water, oxygen and other chemicals. What is this process known as?",Oxidation,Corrosion,Galvanisation,Amalgamation,,b,,MCQ
2,Materials: Metals and Non-metals,Multiple Choice Questions,Level - 1,13,Metal which does not react even with steam is,Potassium,Iron,Magnesium,Silver,,d,,MCQ
2,Materials: Metals and Non-metals,Multiple Choice Questions,Level - 1,14,When steam is passed through zinc then,zinc oxide is formed,zinc hydroxide is formed,hydrochloric acid is formed,water is formed.,,d,,MCQ
2,Materials: Metals and Non-metals,Multiple Choice Questions,Level - 1,15,"The metal which is present in brass, bronze and German Silver is",Mg,Zn,Cu,Al,,c,,MCQ
2,Materials: Metals and Non-metals,Multiple Choice Questions,Level - 1,16,The metal that forms a self protecting film of oxide to prevent corrosion is,Cu,Al,Pt,Au,,b,,MCQ
2,Materials: Metals and Non-metals,Multiple Choice Questions,Level - 1,17,Two metals are melted and mixed together. The resulting mass is cooled to solidify. What is this solid called?,An alloy,A non-metal,An oxide,A mineral,,a,,MCQ
2,Materials: Metals and Non-metals,Multiple Choice Questions,Level - 1,18,"When a metal X is added to dilute HCI solution, there is no evolution of gas. The metal X is",K,Na,Ag,Zn,,c,,MCQ
