Chapter Number,ChapterName,SubChapterName,Classification,QuestionNumber,QuestionText,Option1,Option2,Option3,Option4,Image?,Answer,AnswerDescription,QuestionType
1,Force and Pressure,Assertion & Reason,,1,"Assertion : Mercury is preferred as a barometric substance over water.
Reason : Mercury is opaque and shiny so it is easier to note the observation",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,,b,AR
1,Force and Pressure,Assertion & Reason,,2,"Assertion : A small iron needle sinks in water while a large iron ship floats.
Reason : The shape of iron needle is like a flat surface while the shape of a ship is that which makes it easier to float.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,,c,AR
1,Force and Pressure,Assertion & Reason,,3,"Assertion : The apparent weight of a body floating on the surface of the liquid is zero.
Reason : The weight of the block acting vertically downwards is balanced by the buoyant force acting on the block upwards.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,,a,AR
1,Force and Pressure,Assertion & Reason,,4,"Assertion : Pascal's law is the working principle of a hydraulic lift.
Reason : Pressure is equal to the thrust per unit area.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,,b,AR
1,Force and Pressure,Assertion & Reason,,5,"Assertion : The blood pressure in humans is greater at the feet than at the brain
Reason : Pressure ofliquid at any point is proportional to height, density ofliquid and acceleration due to gravity",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,,a,AR
1,Force and Pressure,Assertion & Reason,,6,"Assertion : Sudden fall of pressure at a place indicates storm.
Reason : Air flows from higher pressure to lower pressure.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,,a,AR
1,Force and Pressure,Assertion & Reason,,7,"Assertion : Mass is a measure of inertia of the body.
Reason : Greater the mass, greater is the force required",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,,a,AR
1,Force and Pressure,Assertion & Reason,,8,"Assertion : If the net external force on the body is zero, then its acceleration is zero.
Reason : Acceleration does not depend on force.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,,c,AR
1,Force and Pressure,Assertion & Reason,,9,"Assertion : A cricketer moves his hands forward to catch a ball so as to catch it easily without hurting.
Reason : He tries to decrease the distance travelled by the. ball so that it hurts less.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,,d,AR
1,Force and Pressure,Assertion & Reason,,10,"Assertion : Same force applied for the same time causes the same change in momentum for different bodies.
Reason : The total momentum of an isolated system of interacting bodies remains conserved.",,,,,,,b,AR
1,Force and Pressure,Assertion & Reason,,11,"Assertion : A rocket works on the principle of conservation of linear momentum.
Reason : Whenever there is change in momentum of one body, the same change occurs in the momentum of the second body of the same system but in the opposite direction, provided external force is acting.",,,,,,,c,AR
1,Force and Pressure,Assertion & Reason,,12,"Assertion : A block placed on a table is at rest, because action force cancels the reaction force on the block.
Reason : The net force on the block is not equal to zero.",,,,,,,d,AR
1,Force and Pressure,Fill in the Blanks,,1,A change in the state of rest or of uniform motion is produced by ___________,Net External force,,,,,,,FIB
1,Force and Pressure,Fill in the Blanks,,2,1 newton = ___________ dyne,10^5&,,,,,,,FIB
1,Force and Pressure,Fill in the Blanks,,3,Frictional force is a _________ force.,Contact,,,,,,,FIB
1,Force and Pressure,Fill in the Blanks,,4,The change in momentum of a body has the same ________ as that of force applied on it,Direction,,,,,,,FIB
1,Force and Pressure,Fill in the Blanks,,5,A car at rest can be moved or a moving car can be stopped by applying ___________,External Unbalanced force,,,,,,,FIB
1,Force and Pressure,Fill in the Blanks,,6,A body is acted upon by a constant force then it will have a uniform __________,Acceleration,,,,,,,FIB
1,Force and Pressure,Fill in the Blanks,,7,When we jump out a boat standing in water it moves ___________,Backwards,,,,,,,FIB
1,Force and Pressure,Fill in the Blanks,,8,"When a body is travelling at constant velocity, the force on it is _____________",Zero,,,,,,,FIB
1,Force and Pressure,Fill in the Blanks,,9,"At constant temperature, the pressure of a gas is inversely proportional to its __________",Volume,,,,,,,FIB
1,Force and Pressure,Fill in the Blanks,,10,The length of water column that can exert I atm pressure is _________________,10.336m,,,,,,,FIB
1,Force and Pressure,Fill in the Blanks,,11,The property of a fluid to exert buoyant force on an object immersed in it is known as __________,Buoyancy,,,,,,,FIB
1,Force and Pressure,Fill in the Blanks,,12,The pressure exerted by mixture of atmospheric gases on its surroundings and on the surface of the earth is known as ________,Atmospheric pressure,,,,,,,FIB
1,Force and Pressure,Fill in the Blanks,,13,"As height of the liquid column increases, the pressure exerted by a liquid at a point ___________",Increases,,,,,,,FIB
1,Force and Pressure,True / False,,1,Gravitational force and electrostatic force are non-contact forces.,1,,,,,,,TF
1,Force and Pressure,True / False,,2,"If net force acting on a body is zero, it is said to be in equilibrium.",1,,,,,,,TF
1,Force and Pressure,True / False,,3,"If a body is moving with a constant speed along a straight line then in order to change its direction of motion, an external force has to be applied in direction normal to the direction of motion.",1,,,,,,,TF
1,Force and Pressure,True / False,,4,The area under a force-time graph gives acceleration.,0,,,,,,,TF
1,Force and Pressure,True / False,,5,It is not advisable to tie any luggage kept on the roof of a bus with rope.,0,,,,,,,TF
1,Force and Pressure,True / False,,6,"As the vertical height from mean sea level increases, the atmospheric pressure decreases",1,,,,,,,TF
1,Force and Pressure,True / False,,7,Atmospheric pressure is 1.013 x 10^5& N/m^2&.,1,,,,,,,TF
1,Force and Pressure,True / False,,8,Liquids exert pressure in all directions.,1,,,,,,,TF
1,Force and Pressure,True / False,,9,Archimedes' principle is a consequence of the conservatior of energy.,FALSE,,,,,,,TF
1,Force and Pressure,Match the Following,,1,Match the following,"A->(p),B->(s),C->(q),D->(r)","A->(s),B->(q),C->(p),D->(r)","A->(s),B->(p),C->(q),D->(r)","A->(r),B->(p),C->(q),D->(s)",CH-1-1-ROW-46,,c,MCQ
1,Force and Pressure,Match the Following,,2,Match the following,"A->(q),B->(p),C->(s),D->(r)","A->(s),B->(p),C->(q),D->(r)","A->(s),B->(r),C->(q),D->(p)","A->(p),B->(s),C->(q),D->(r)",CH-1-2-ROW-47,,b,MCQ
1,Force and Pressure,Single Option Correct,,1,"Three persons P, Q and R pull block with equal forces as shown in figure. Identify the direction of motion of the block?",In horizontal direction towards left.,In horizontal direction towards right,In vertically upward direction .,The block remains stationary,CH-1-1-ROW-48,,c,MCQ
1,Force and Pressure,Single Option Correct,,2,"A cube of side 'x' rests on the floor as shown in the figure. Given that the pressure exerted by this cube on the floor is P, what is the pressure exerted by another cube of the same material of side 4x? (Take g = 10N kg^-1&)",P,2P,4P,16P,CH-1-2-ROW-49,,c,MCQ
1,Force and Pressure,Single Option Correct,,3,"The force exerted by the floor of an elevator on the foot of a person standing there, is more than his weight, if the elevator is",going down and slowing down,going up and speeding up,going up and slowing down,either (a) and (b),,,b,MCQ
1,Force and Pressure,Single Option Correct,,4,The pressure exerted by a women wearing shoes with pointed heels is _____________ than what an elephant with one foot can exert on ground,much lesser,much greater,both equal,None of these,,,b,MCQ
1,Force and Pressure,Single Option Correct,,5,Pressure at a certain depth in river water is P~1* and at the same depth in sea water is P~2*. Then (density of sea water is greater· than that of river water),P~1* = P~2*,P~1* > P~2*,P~1* < P~2*,P~1* = P~2* = atmospheric pressure,,,c,MCQ
1,Force and Pressure,Single Option Correct,,6,"If the force on the surface is doubled and area is reduced to half, pressure will",become 2 times,become 3 times,become 4 times,remain unchanged,,,c,MCQ
1,Force and Pressure,Single Option Correct,,7,"In Fig. two boys A and B are shown applying force on a block. If the block moves towards the right, which one of the following statements is correct?",Magnitude of force applied by A is greater than that of B.,Magnitude of force applied by A is smaller than that of B.,Net force on the block is towards A.,Magnitude of force applied by A is equal to that of B.,CH-1-7-ROW-54,,a,MCQ
1,Force and Pressure,Single Option Correct,,8,Fig. shows a container filled with water. Which of the following statements is correct about pressure of water?,Pressure at A> Pressure at B> Pressure at C,Pressure at A=Pressure at B=Pressure at C,Pressure at A< Pressure at B>Pressure at C,Pressure at A< Pressure at B<Pressure _at C,CH-1-8-ROW-55,,d,MCQ
1,Force and Pressure,Single Option Correct,,9,"A body of mass 4 kg moving on a horizontal surface with an initial velocity of 6 ms^-1& comes to rest after 3 seconds. If one wants to keep the body moving on the same surface with the velocity of 6 ms^-1&, the force required is",Zero,4 N,8 N,16 N,,,c,MCQ
1,Force and Pressure,Single Option Correct,,10,"When an object is made to float in two different liquids of density d~1* and d~2*, the lenght of the object seen above the liquid surface are l~1* and l~2* respectevely. Which of the following is the correct alternative?",d~1* > d~2*  if  l~1* > l~2*,d~1* > d~2*  if  l~2* > l~1*,d~1* < d~2*  if  l~1* > l~2*,d~1* < d~2*  if  l~2* > l~1*,,,c,MCQ
1,Force and Pressure,Single Option Correct,,11,"When an object of weight W is immersed in a liquid, its weight in the liquid is found to be W~1* When it is immersed in water, the weight of the water displaced is found to be W~2*. The relative density of the liquid is",,,,,CH-1-11-ROW-58,,b,MCQ
1,Force and Pressure,Single Option Correct,,12,A solid cylinder of density 800 kg m^-3& floats in water. The percentage volume of solid cylinder outside the water is,10,80,50,20,,,d,MCQ
1,Force and Pressure,Single Option Correct,,13,Two pieces of metal when immersed in a liquid have equal upthrust on them; then,both pieces must have equal weights,both pieces must have equal densities,both pieces must have equal volumes,both are floating to the same depth,,,c,MCQ
1,Force and Pressure,Single Option Correct,,14,The apparent weight of wood floating on water if it weighs 100 gin air is,400 g,300 g,100 g,Zero,,,d,MCQ
1,Force and Pressure,Single Option Correct,,15,"Two pieces of metals are suspended from the arms of a balance and are found to be in equilibrium when kept immersed in water. The mass of one piece is 32 g and its density 8 g cm^-3&. The density of the other is 5 gper cm^3&.
Then the mass of the other is",28 g,35 g,21 g,33.6 g,,,b,MCQ
1,Force and Pressure,Single Option Correct,,16,"A man is sitting in a boat which is floating in pond. If the man drinks some water from the pond, the level of water in the pond will",Rise a little,Fall a little,remain stationary,None of these,,,c,MCQ
1,Force and Pressure,Single Option Correct,,17,"A spring balance is graduated on sea level. If a body is weighted at consecutively increased height from earth's surface, the weight indicated by the balance",will go on increasing continuously,will go on decreasing continuously,will remain same,will first increase and then decrease,,,b,MCQ
1,Force and Pressure,Single Option Correct,,18,"A sample of metal weighs 210 gin air, 140 gin water and 120 gin an unknown liquid. Then",the density of the metal is 3 g/cm^3&,the density of the -metal is 7 g/cm^3&,density of the metal is 4 times the density of unknown liquid,the metal still float in water,,,a,MCQ
1,Force and Pressure,One or More than One option correct,,1,Two similar buses are moving with same velocity on straight road. One of them is empty and the other is loaded with passengers,Both buses are stopped by the application of same force,Loaded bus will be stopped by applying large force,Loaded bus will be stopped by applying less force,Empty buses will be stopped by applying less force and loaded bus will be stopped by appplying large force.,,,"b,d",MAQ
1,Force and Pressure,One or More than One option correct,,2,Which of the following action cannot be describes as pushing by a body ?,Kicking,Lifting,Picking,Opening,,,"b,c,d",MAQ
1,Force and Pressure,One or More than One option correct,,3,Choose the correct options,A force is applied to an object in the direction of its motion. The speed of object will increase,If no force acts on a body it will either remain in rest or move in a straight line,Friction force can change speed of an object,None of these,,,"a,b,c",MAQ
1,Force and Pressure,One or More than One option correct,,4,Choose the correct options ?,A body floats in water because the net force acting on this body is zero,A mountain climber experiences a nose bleed due to increase in atmospheric pressure,A body floats in water because the net force acting on this body is non-zero,A mountain climber experiences a nose bleed due to decrease in atmospheric pressure,,,"a,d",MAQ
1,Force and Pressure,One or More than One option correct,,5,Pressure at a point in a fluid is directly proportional to,depth of the point from the surface,density of the fluid,acceleration due to gravity,the area of cross section,,,"a,c",MAQ
1,Force and Pressure,One or More than One option correct,,6,Which of the following factors affect pressure?,Area,Acceleration,Force,Current,,,"a,c",MAQ
1,Force and Pressure,One or More than One option correct,,7,Which of the following statements are true?,"When the mass of a body is doubled then the momentum of a body is also doubled, provided the body maintains the same velocity","We feel pain in the hand on hitting the wall, this is a consequence of Newton's third law of motion.",A table cloth can be pulled from the table without dislodging the dishes. This is due to inertia of rest,Momentum is a vector quantity.,,,"a,b,c,d",MAQ
1,Force and Pressure,One or More than One option correct,,8,"A large truck and a car, both moving with a velocity of same magnitude have a head-on-collision. Car suffers more damage than the truck. This is because",the material used in car is inferior than the matertal used in truck,car experience the greater force of impact than the truck,momentum transferred to the truck is greater than the momentum transferred to the car,momentum transferred to the car is greater than the momentum transferred to the truck,,,"b,d",MAQ
1,Force and Pressure,One or More than One option correct,,9,Choose the correct options,"An object of mass 10g acquires a speed of l00m/s after I second. If the force acting on the. object is constant, its magnitude will be IN.","If a force of2.5N acts on a body of mass 0.5 kg, then the acceleration produced in the body would be 5 m/s^2&","An object of mass 10g acquires a speed of I00m/s after I second. If the force acting on the object is constant, its magnitude will be 2N.","If a force of2.5N acts on a body of mass 0.5 kg, then the acceleration produced in the body would be 2.5 m/s^2&",,,"a,b",MAQ
1,Force and Pressure,Assertion & Reason,,1,"Assertion : The acceleration produced by a force in the motion of a body depends only upon its mass.
Reason : Larger is the mass of the body, lesser will be the acceleration produced.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,,a,AR
1,Force and Pressure,Assertion & Reason,,2,"Assertion : If the net external force on the body is zero, then its acceleration is zero.
Reason : Acceleration does not depend on force.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,,b,AR
1,Force and Pressure,Assertion & Reason,,3,"Assertion : An object can move with constant velocity if no net force acts on it. 
Reason : No net force is needed to move an object with constant velocity",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,,a,AR
1,Force and Pressure,Assertion & Reason,,4,"Assertion : The pressure at a point is the ratio of force to the area· on which force is acting.
Reason : Pressure is the thrust acting per unit area.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,,a,AR
1,Force and Pressure,Single Option Correct,,1,"China wares are wraped in straw of paper before packing.
This is the application of concept of",Impulse,Momentum,Acceleration,Force,,,a,MCQ
1,Force and Pressure,Single Option Correct,,2,The impulse cifa body is equal to,rate of change of its momentum,change in its momentum,the product of force applied on if.and the time of application of the force.,Both (b) and (c) ,,,d,MCQ
1,Force and Pressure,Single Option Correct,,3,A bullet of mass 20 g is fired from a rifle of 8 kg with a velocity of 100 m s^-1&. The velocity of recoil of the rifle is,0.25 m s~-1&,25m s~-1&,2.5 m s~-1&,250 m s~-1&,,,a,MCQ
1,Force and Pressure,Single Option Correct,,4,Conservation oflinear momentum is equivalent to,Newton's first law of motion,Newton's second law of motion,Newton's third law of motion,None of these,,,c,MCQ
1,Force and Pressure,Single Option Correct,,5,"If two balls each of mass 0.06 kg moving in opposite 1 direction with speed of 4 m s^-1& collide and rebound with same speed, then the impulse imparted to each ball due to other is",0.48 kg m s^-1&,0.53 kg m s^-1&,0.81 kg m s^-1&,0.92 kg m s^-1&,,,a,MCQ
1,Force and Pressure,Single Option Correct,,6,"When an elevator cabin falls down, the cabin and all the bodies fixed in the cabin are accelerated with respect to",ceiling of elevator,floor of elevator,man standing on earth,man standing in the cabin,,,c,MCQ
1,Force and Pressure,Single Option Correct,,7,"The tension in the cable of l 000 kg elevator is 1000 kg wt, the elevator",is ascending upwards,is descending downwards,may be at rest or accelerating,may be at rest or in uniform motion,,,d,MCQ
1,Force and Pressure,Single Option Correct,,8,"Consider an elevator moving downwards with an acceleration a, the force exerted by a passenger of mass m on the floor of the elevator is",ma ,ma - mg,mg - ma,mg + ma,,,c,MCQ
1,Force and Pressure,Single Option Correct,,9,A force time graph for the motion of a body is shown in Fig .. Change in linear momentum between O and 8s is,Zero,4 N-s,8 Ns,None of these,CH-1-9-ROW-87,,b,MCQ
1,Force and Pressure,Single Option Correct,,10,Kerosene oil rises up in a wick of a lantern because of,Diffusion of the oil through the wick,Surface tension,Buoyant force of air,the gravitational pull of the wick,,,b,MCQ
1,Force and Pressure,Single Option Correct,,11,In a stream line (laminar flow) the velocity of flow at an point in the liquid,does not vary with time,may vary in direction but not in magnitude,may vary in magnitude but not in direction,may vary both in magnitude and direction,,,a,MCQ
1,Force and Pressure,Single Option Correct,,12,Water is flowing through a horizontal pipe in streamline flow. At the narrowest part of the pipe,Velocity is maximum and pressure is minimum,Pressure is maximum and velocity is minimum,Both the pressure and velocity are maximum,Both the velocity and pressure are minimum,,,a,MCQ
1,Force and Pressure,Single Option Correct,,13,The constant velocity attained by a body while falling through a viscous medium is termed as :,critical velocity,terminal velocity,threshold velocity,None of these,,,b,MCQ
1,Force and Pressure,Single Option Correct,,14,The difference between viscosity and solid friction is,viscosity depends on area while solid friction donot.,viscosity depends on nature of material but so friction does not.,Both (a) and (b),Neither (a) nor (b),,,a,MCQ
1,Force and Pressure,Single Option Correct,,15,The unit of coefficient of viscosity is,kg m^-1&s^-1&,kg m^-1&s,N m^-1&,None of the above,,,a,MCQ
1,Force and Pressure,Single Option Correct,,16,Which among the following is most viscous fluid?,Water,Blood,Glycerine,Honey,,,c,MCQ
1,Force and Pressure,Single Option Correct,,17,"Liquid in a horizontal pipe flow in such a way that every particle of liquid follows exactly the same path of its preceeding particle:
The motion is",Streamline,Turbulent,Laminar,Both (a) and (c) ,,,d,MCQ
1,Force and Pressure,Single Option Correct,,18,A block of mass m is placed on a smooth horizontal surface as shown: The weight (mg) of the block and normal reaction (N) exerted by the surface on the block,form action-reaction pair,balance each other,act in same direction,Both (a) and (b),CH-1-18-ROW-96,,b,MCQ
1,Force and Pressure,Single Option Correct,,19,A pin of density greater than that of water can float on the surface of water. It is due to :,Viscosity ,Buoyancy,Surface tension,None of these,,,c,MCQ
1,Force and Pressure,Single Option Correct,,20,"With increase in temperature, the viscosity of gases :",Increases,Decreases,Remains same,Depends on the nature of the gas,,,a,MCQ
1,Force and Pressure,Single Option Correct,,21,The basic working of hydraulic lift is based on,Surface tension,Pascal law,Viscosity,Archimedes principle,,,b,MCQ
1,Force and Pressure,Single Option Correct,,22,Mercury Barometer is used for measuring,Pressure of gas,Pressure at a point inside liquid,Buoyancy,Atmospheric pressure,,,d,MCQ
1,Force and Pressure,Single Option Correct,,23,The direction of impulse is,same as that of the net force,opposite to that of the net force,same as that of the final velocity,same as that of the initial velocity,,,a,MCQ
1,Force and Pressure,Single Option Correct,,24,"A monkey is climbing up a rope, then the tension in the rope.",must be equal to the force applied by the monkey on the rope,must be less than the force applied by the monkey on the rope,must be greater than the force applied by the monkey on the rope,"may be equal to, less than or gr.eater the force applied by the monkey on the rope",,,a,MCQ
1,Force and Pressure,Single Option Correct,,25,A force of 100 N acts on a body of mass 2 kg for 10s. The change in momentum of the body is,100 N -s,250 N -s,500 N -s,1000 N -s,,,d,MCQ
1,Force and Pressure,Single Option Correct,,26,A force of 10 N acts on a body of mass 20 kg for 10 seconds. Change in its momentum is,5 kg m/s,100 kg m/s,200 kg m/s,1000 kg m/s,,,b,MCQ
1,Force and Pressure,One or Morethan one option correct,,27,Which of the following statements are correct regarding linear momentum ofa body?,It is measure of quantity of motion contained by the body,Change in momentum is the measurement of impulse,Impulse and acceleration act in same direction to the change in momentum,"In case of uniform circular motion, the linear momentum is conserved",,,"a,b,d",MAQ
1,Force and Pressure,One or Morethan one option correct,,28,The given figure shows the cross section of a dam and its reservoir. Choose the correct options,The widening of the wall; towards the bottom is because of increase in pressure with depth of water.,"The widening of the wall, towards the bottom is because of decrease in pressure with depth of water.",Torque about the base tries to tuln the dam.,None of these,,,"a,c",MAQ
1,Force and Pressure,One or Morethan one option correct,,29,Choose the correct statements from the figure ?,water flowing through hole P will move a smaller distance as compared to Q and R,water flowing through hole Q will be maximum,water flowing through R will be more than Q but less than P,water flowing through all holes will travel same distance as pressure exerted by a liquid is equal in all direction,CH-1-29-ROW-107,,"a,b,d",MAQ
1,Force and Pressure,Assertion & Reson,,33,"Assertion : A rocket works on the principle of conservation of linear momentum.
Reason : Whenever there is change in momentum of one body, the same change occurs in the momentum of the second body of the same system but in the opposite direction.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,,a,AR
1,Force and Pressure,Assertion & Reson,,34,"Assertion : Inertia of an object of mass 10 kg is greater than the inertia of an object of mass 5 kg.
Reason : Inertia is inversely proportional to the mass of an object.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,,c,AR
1,Force and Pressure,Assertion & Reson,,35,"Assertion : Smaller the droplets of water, spherical they are.
Reason : Force of surface tension is equal, and opposite to force of gravity.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,,c,AR
1,Force and Pressure,Assertion & Reson,,36,"Assertion : Machine parts are jammed.
Reason : The viscosity of lubricant is used in machine part increase at low temperature.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,,a,AR
1,Force and Pressure,Assertion & Reson,,37,"Assertion : Falling raindrops acquire a terminal velocity.
Reason : A constant force in the direction of motion and a velocity d~endent force opposite to the directions of motion, always result in the acquisition of terminal velocity.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,,a,AR
2,Friction,Multiple Choice Questions,,1,The frictional force exerted by fluids is also called,Drug,Drag,Drop,Drown,,,b,MCQ
2,Friction,Multiple Choice Questions,,2,A boat or an aeroplane has a pointed front/head to,increase the friction of fluid,reduce the friction offluid,to look good,forno reason,,,b,MCQ
2,Friction,Multiple Choice Questions,,3,The sole of the shoes becomes plain after wearing it for several months. The reason is,wearing out due to friction,wearing out due to no friction,sole is of bad quality,sole is ofgood quality,,,a,MCQ
2,Friction,Multiple Choice Questions,,4,Friction is ,Foe,Frined,Both (a) and (b),None of these,,,c,MCQ
2,Friction,Multiple Choice Questions,,5,Friction can be reduced by using,Oil,Grease,Powder,All of these,,,d,MCQ
2,Friction,Multiple Choice Questions,,6,Force of friction depends on,roughness of surface,size of surface,inclination of the surface,area of the surface,,,a,MCQ
2,Friction,Multiple Choice Questions,,7,Sliding friction is _____________ than rolling friction,Smaller,Greater,Equal,None of these,,,b,MCQ
2,Friction,Multiple Choice Questions,,8,It is difficult to walk on an oily floor because,Floor gets spoiled,There is more resistance,Force is friction is high,Force of friction is very less,,,d,MCQ
2,Friction,Multiple Choice Questions,,9,Lubricants are substances which,increase friction,are used to light fire,reduce friction,are used to put out a fire,,,c,MCQ
2,Friction,Multiple Choice Questions,,10,Which of the following produces least friction?,Sliding friction,Rolling friction,Composite friction,Static friction,,,b,MCQ
2,Friction,Assertion & Reason,,1,"Assertion : Static friction is self adjusting force.
Reason : Friction does not depend on the mass of the body.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,,c,AR
2,Friction,Assertion & Reason,,2,"Assertion : Friction is a necessary evil.
Reason : When two bodies does not slip over each other, the friction force is called kinetic friction.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,,c,AR
2,Friction,Assertion & Reason,,3,"Assertion : In order to reduce sliding friction, lubricants are used.
Reason : Lubrication changes the conditions of rubbing, replacing the sliding friction by rolling friction, thereby reducing the force of friction.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,,c,AR
