Chapter Number,ChapterName,SubChapterName,Classification,QuestionNumber,QuestionText,Option1,Option2,Option3,Option4,Image?,Answer,AnswerDescription,QuestionType
1,Matter and Its classification,Summative Exercise,Fill in the Blanks,17,Si unit of density is _________ times its CGS unit.,,,,,,1000,,FIB
1,Matter and Its classification,Summative Exercise,Fill in the Blanks,18,"If 1 mg ns^-1& = 10^x& mg ps^-1&, then the value of x is ________",,,,,,0,,FIB
1,Matter and Its classification,Summative Exercise,Fill in the Blanks,19,"In a screw gauage, the pitch of the screw is 0.5 mm and the number of circular scale divisions are 50, then the least count is _____________",,,,,,0.01 mm,,FIB
1,Matter and Its classification,Summative Exercise,Fill in the Blanks,20,The number of significant figures in 500.06 is _______.,,,,,,5,,FIB
1,Matter and Its classification,Summative Exercise,True / False,21,Similar the unit of measurement smaller is its numerical value.,,,,,,1,,TF
1,Matter and Its classification,Summative Exercise,True / False,22,10 mN is equal 10^-3& dynes.,,,,,,0,,TF
1,Matter and Its classification,Summative Exercise,True / False,23,Mass of a material varies with temperature.,,,,,,0,,TF
1,Matter and Its classification,Summative Exercise,True / False,24,Weight of a body varies from place to place.,,,,,,1,,TF
1,Matter and Its classification,Summative Exercise,True / False,25,A measuring jar is graduated in ml from bottom to top.,,,,,,1,,TF
1,Matter and Its classification,Summative Exercise,True / False,26,4.32 x 10^5& seconds make a week.,,,,,,0,,TF
1,Matter and Its classification,Summative Exercise,True / False,27,The ratio of CGS unit of volume to that of SI unit of volume is 1 : 10^6& .,,,,,,1,,TF
1,Matter and Its classification,Summative Exercise,True / False,28,An iron ball and a copper ball of same mass can occupy same volume.,,,,,,0,,TF
1,Matter and Its classification,Summative Exercise,True / False,29,Light year is the unit of time.,,,,,,0,,TF
1,Matter and Its classification,Summative Exercise,True / False,30,"An area of one square mm is 10,000 times graeter than one square cm.",,,,,,0,,TF
1,Matter and Its classification,Summative Exercise,True / False,31,The distance between two atoms in a molecule is measured in order of Angstrom.,,,,,,1,,TF
1,Matter and Its classification,Summative Exercise,True / False,32,The total heaight of identical coins of each thickness 0.5 cm placed one over the other is 50 mm.,,,,,,1,,TF
1,Matter and Its classification,Summative Exercise,True / False,33,10^-9& mm make 1 km,,,,,,0,,TF
1,Matter and Its classification,Summative Exercise,True / False,34,One metre makes 10^2& cm.,,,,,,1,,TF
1,Matter and Its classification,Summative Exercise,True / False,35,Time period of a seconds pendulum is independent of its length.,,,,,,0,,TF
1,Matter and Its classification,Summative Exercise,Match the Following,36,Match the following,"A-r, B-s, C-q, D-p, E-t","A-s, B-r, C-q, D-p, E-t","A-r, B-s, C-q, D-t, E-p","A-r, B-s, C-p, D-q, E-t",CH-1-36-ROW-37,a,,MCQ
1,Matter and Its classification,Summative Exercise,Match the Following,37,Match the following,"A-t, B-q, C-s, D-p, E-r","A-t, B-s, C-q, D-r, E-p","A-t, B-q, C-s, D-p, E-r","A-t, B-s, C-q, D-p, E-r",CH-1-37-ROW-38,d,,MCQ
1,Matter and Its classification,Further Practice,Multiple Choice Questions,1,"The time periods of two simple pendulums of different lengths is the same on two different planets. If the lengths of the two pendulums are in the ratio of 1 : 9, then the ratio of the accelerations due to gravity  on the two planets is:",1 : 3,1 : 9,3 : 1,9 : 1,,B,,MCQ
1,Matter and Its classification,Further Practice,Multiple Choice Questions,2,"If the length of a seconds pendulum on a planet I 2 m, then the acceleration due to gravity on the surface of that planet is:",9.8 m s^-2&,19.6 m s^-2&,2 π^2& m s^-2&,4 π^2& m s^-2&,,C,,MCQ
1,Matter and Its classification,Further Practice,Multiple Choice Questions,3,"7.9 Kg of steel scrap was melted and recast into a cuboid of block 20 cm long, 10 cm wide and 5 cm high. The density of steel is :",7.9 kg m^-3&,7900 kg m^-3&,7.9 g cm^-3&,790 kg  m^-3&,,B,,MCQ
1,Matter and Its classification,Further Practice,Multiple Choice Questions,4,The diameter of a wire as measured by a screw guage of pitch 0.5 mm is 8.3 mm. The pitch scale reading is:,16,8,4,80,,A,,MCQ
1,Matter and Its classification,Further Practice,Multiple Choice Questions,5,"If the length of a vernier scale having  25 divisions corresponf=d to 23 main scale divisions, then given that 1 M.S.D=1 mm, the least coumt of the vernier calipers is:",80 mm,0.04 mm,0.08 cm,None of the above,,A,,MCQ
1,Matter and Its classification,Further Practice,Multiple Choice Questions,6,"In a given system of units , the ratio of the unit of volume of the area gives the unit of:",mass,length,time,temperature,,B,,MCQ
1,Matter and Its classification,Further Practice,Multiple Choice Questions,7,Which of the following is not a derived quantity?,The floor area of a room,The height of a room,The volume of air in a roo,The weight of air in a room,,B,,MCQ
1,Matter and Its classification,Further Practice,Multiple Choice Questions,8,The volume of a single liquid drop can be measured using a:,measuring jar,measuring flask,pipette,burette,,D,,MCQ
1,Matter and Its classification,Further Practice,Multiple Choice Questions,9,Which of the following CGS unit if relative density?,kg m^2& s^-2&,Kg m^-3&,g cm^-3&,None of the above,,D,,MCQ
1,Matter and Its classification,Further Practice,Multiple Choice Questions,10,"If the units of length and time are doubled, the unit of speed:",doubles,gets halved,becomes one-thirs,remains constant,,D,,MCQ
1,Matter and Its classification,Further Practice,Multiple Choice Questions,11,The number of significant figures in 10.02 is:,1,2,3,4,,D,,MCQ
1,Matter and Its classification,Further Practice,Multiple Choice Questions,12,The least coumt of a vernier calipers having 20 vernier divisions when 1 M.S.D = 0.1 cm is:,0.5 mm,0.05 cm,0.05 mm,0.5 cm,,C,,MCQ
1,Matter and Its classification,Further Practice,Multiple Choice Questions,13,"If the time taken by the boib of a simple pendulum to go ftom one extremme position to the other extreme position is 0.75s, the time period of the pendulum is:",1.5 s,0.75 s,0.375 s,3 s,,A,,MCQ
1,Matter and Its classification,Further Practice,Multiple Choice Questions,14,The number of significant figures of 0.0632 m is:,5,4,3,2,,C,,MCQ
1,Matter and Its classification,Further Practice,Multiple Choice Questions,15,"In the above figure division indicated as 1, 2, 3….. Represents mm then M.S.R is :",4 mm,4.5 mm,4.2 mm,4.3 mm,CH-1-15-ROW-53,B,,MCQ
1,Matter and Its classification,Further Practice,Multiple Choice Questions,16,The figures shown in options represent the postion of zero's of headscale and pitch scale when two studs arre in contact with each other. Which of the folloe=wing figures has positive zero error?,A,B,C,D,CH-1-16-ROW-54,A,,MCQ
1,Matter and Its classification,Further Practice,Multiple Choice Questions,17,"A screw guage has a negative zero error. Which is correct among these? 
[Hint: n is the total number of circular scale divisions]",Correction=  -coincinding division of C.S x L.C,Correction= +coincinding division of C.S x L.C,Correction= [[n - coincinding division of C.S] x L.C],Correction= [[n + coincinding division of C.S] x L.C],,C,,MCQ
1,Matter and Its classification,Further Practice,Multiple Choice Questions,18,The figure shows a scre guage in which circular scale has 200 divisions. Then the radius of the wire is:,0.02585 cm,25.85 cm,2.585 cm,0.2585 cm,CH-1-18-ROW-56,A,,MCQ
1,Matter and Its classification,Further Practice,Multiple Choice Questions,19,If 6 mm is the distance moved by the thimble on the main scale has 200 divisions. Then the radius of the wire is:,1 mm,2 cm,0.1 mm,0.01 cm,,A,,MCQ
1,Matter and Its classification,Further Practice,Multiple Choice Questions,20,The circular scale of a screw gauage has 100 divisions. Its spindle moves forward by 2.5 mm when given five complete turns.  Then the least count of screw gauge is :,0.005 cm,0.005 mm,0.0005 mm,0.0005 cm,,B,,MCQ
1,Matter and Its classification,Further Practice,Multiple Answer Questions,1,Choose the correct statement from the following options.,If the zeroeth division of the vernier and main scales of a standard vernier callipers coincode then measured length is equal to the actual length.,The least count of veriner scale is 0.9 mm,The length of a one vernier scale division is greater than that of one main scale divison.,The internal jaws are used for measuring the internal diameter of a hollow cylinder,,"A, B, D",,MAQ
1,Matter and Its classification,Further Practice,Multiple Answer Questions,2,Which of the following is true about the density of a substance?,It is a derived quantity,The unit of density of SI system is kilogram per metre^3&.,The density of a substance can be measured if the mass of the substance for a certain volume is known,Density is a vector quantity,,"A, B, C",,MAQ
1,Matter and Its classification,Further Practice,Multiple Answer Questions,3,Among the following identify the dervied quantities,Gravitational constant,Frequency,Electric charge,Electric current,,"A, B, C",,MAQ
1,Matter and Its classification,Further Practice,Multiple Answer Questions,4,The unit for power is ,J s^-1&,g m^2& s^-3&,kg cm^2& s^-3&,dyne s^-2&,,"A, B, C",,MAQ
1,Matter and Its classification,Further Practice,Multiple Answer Questions,5,Which of the following statements below should be used while using the symbol for a unit of a physical quantity?,The symbol named after scientist should have capital letter.,They take plural forms.,They can be written in full.,They should be written only in the agreed symbols.,,"A, C, D",,MAQ
1,Matter and Its classification,Further Practice,Assertion and Reason type questions,1,"Assertion : Kilogram is a standard unit of mass.
Reason : Kilogram is well defined and invariant.",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,A,,AR
1,Matter and Its classification,Further Practice,Assertion and Reason type questions,2,"Assertion : Time period of a simple pendulum is independent of length of simple pendulum.
Reason : Time period of a simple pendulum is the number of oscillations made by it in one second.",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both assertion and Reason are INCORRECT,,D,,AR
1,Matter and Its classification,Further Practice,Assertion and Reason type questions,3,"Assertion : A screw gauage of pitch 1 mm advances 3/4 mm for three fourth rotation of head.
Reason : Pitch is the distance moved by the screw for on ecomplete rotation of head.",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,A,,AR
1,Matter and Its classification,Further Practice,Assertion and Reason type questions,4,"Assertion : 1 mm^2& = 10^-6& m^2&
Reason :  Volume is a derived quantity of length",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,C,,AR
1,Matter and Its classification,Further Practice,Assertion and Reason type questions,5,"Assertion : The SI unit of volume is m^3&
Reason : Volume is a derived quantity of length",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,A,,AR
1,Matter and Its classification,Further Practice,Assertion and Reason type questions,6,"Assertion : A vernier calipers has a positive error of 0.5 mm then the correction is -0.5 mm.
Reason : In case of positive zero error, measured length is greater than the actual length.",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,A,,AR
1,Matter and Its classification,Further Practice,Assertion and Reason type questions,7,"Assertion : The SI unit of weight is newton.
Reason : Weight is the force of gravity with which a body is attracted towards the earth.",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,A,,AR
1,Matter and Its classification,Further Practice,Assertion and Reason type questions,8,"Assertion : 10 decades make a century.
Reason : 1 century makes 100 years and 1 decade make 10 years.",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,A,,AR
1,Matter and Its classification,Further Practice,Assertion and Reason type questions,9,"Assertion : The least count of vernier calipers is 0.1 mm
Reason :  LC = 1MSD/1VSD",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,C,,AR
1,Matter and Its classification,Further Practice,Assertion and Reason type questions,10,"Assertion : The watches having hours hand, minutes hand and seconds hand have least count as 1 ms.
Reason : Least count is the measurement that can be measured accurately by an instrument.",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,D,,AR
1,Matter and Its classification,Further Practice,Section-C-Previous Contest Questions,1,A cube has a side of length 1.2 x 10^-2& m. Calculate its volume.,1.728 x 10^-6& m^3&,1.44 x 10^-4& m^3&,1.2 x 10^-8& ,0.4 x 10^-2& m^3&,,A,,MCQ
1,Matter and Its classification,Further Practice,Section-C-Previous Contest Questions,2,The circular scale of a screw gauage has 50 divisions and pitch of 0.5 mm.  Find the diameter of sphere.  Main scale reading is 2.,1.2 mm,1.25 mm,2.22 mm,2.25 mm,CH-1-2-ROW-75,A,,MCQ
1,Matter and Its classification,Further Practice,Section-C-Previous Contest Questions,3,"N divisions on the main scale of vernier callipers coincide with (N + 1) divisions on the vernier scale.  If each divisions on the main scale of a units, determine the least count of instrument.",(N + 1) Main scale division,(N+1)^-1& Main scale divisions,N Main scale division,(1-N) Main scale divisions,,B,,MCQ
1,Matter and Its classification,Further Practice,Section-C-Previous Contest Questions,4,A light year is unit of :,Acceleration,Distance,Speed,Time,,B,,MCQ
1,Matter and Its classification,Further Practice,Section-C-Previous Contest Questions,5,"A wire of length 50 cm has a mass of 20g. If its radius is halved by stretching, its new mass per unit length will be :",0.4 g cm^-1&,0.2 kg m^-1&,0.1 gr cm^-1&,0.2 g cm^-1&,,C,,MCQ
1,Matter and Its classification,Further Practice,Section-C-Previous Contest Questions,6,Thickness of the page on which your are writing is the order of :,0.1 cm,0.1 micrometer,0.1 angstrom,0.1 mm,,D,,MCQ
1,Matter and Its classification,Further Practice,Section-C-Previous Contest Questions,7,1 horse power is equal to ……… watt :,746,500,646,700,,A,,MCQ
1,Matter and Its classification,Further Practice,Section-C-Previous Contest Questions,8,Which of the following is the smallest unit?,millimetre,angstrom,Fermi,metre,,C,,MCQ
1,Matter and Its classification,Further Practice,Section-C-Previous Contest Questions,9,Which of the following is not a unit of time?,hour,Nano second,Microsecond,light year,,D,,MCQ
1,Matter and Its classification,Further Practice,Section-C-Previous Contest Questions,10,Parallactic second is a unit of :,Time,Speed,Distance,None of these,,C,,MCQ
2,Motion in one Dimension,Summative Exercise,Fill in the Blanks,1,"For a body moving along a circular path, the average velocity and average speed can never be ___________.",,,,,,equal,,FIB
2,Motion in one Dimension,Summative Exercise,Fill in the Blanks,2,When a particle moves in a straight line from point A to point B the distance covered is __________ the magnitude of the displacement.,,,,,,equal to,,FIB
2,Motion in one Dimension,Summative Exercise,Fill in the Blanks,3,Average velocity of a body is the ratio of the _________ of the body to the total time taken.,,,,,,total displacement,,FIB
2,Motion in one Dimension,Summative Exercise,Fill in the Blanks,4,The ratio of magnitude of average velocity to average speed is __________,Less than or equal to,Less than or equal to,Less than or equal to,Less than or equal to,,D,,FIB
2,Motion in one Dimension,Summative Exercise,Fill in the Blanks,5,"If a body does not change its position with respect to its surroundings, the body is said to be _________",,,,,,at rest,,FIB
2,Motion in one Dimension,Summative Exercise,Fill in the Blanks,6,Area under the velocity-time graph gives _________.,,,,,,displacement,,FIB
2,Motion in one Dimension,Summative Exercise,Fill in the Blanks,7,The equations of motion are applicable only when the body moves with ________ acceleration.,,,,,,uniform,,FIB
2,Motion in one Dimension,Summative Exercise,Fill in the Blanks,8,The time taken by a body which is falling freely from a height 'h' to reach the ground is _________.,Ö2h/8,,,,,DUMMY,,FIB
2,Motion in one Dimension,Summative Exercise,Fill in the Blanks,9,"A body projected vertically up with a velocity 'u; attains a maximum height H. If it is thrown up with velocity 2u, it attains a maximum height of ___________.",,,,,,4H,,FIB
2,Motion in one Dimension,Summative Exercise,Fill in the Blanks,10,Two balls are dropped from heights h~1* and h~2* respectively.  The ratio of their velocities on reaching the ground is _________.,Öh~1*(Öh~2*(,,,,,DUMMY,,FIB
2,Motion in one Dimension,Summative Exercise,Fill in the Blanks,11,The sum of the time of ascent and the time of descent is called ___________.,,,,,,time of flight,,FIB
2,Motion in one Dimension,Summative Exercise,Fill in the Blanks,12,"During upward motion of a body projected vertically upward, the angle between velocity and 'g' is __________.",900^0&,91^0&,90^0&,9^0&,,C,,FIB
2,Motion in one Dimension,Summative Exercise,Fill in the Blanks,13,72 km h^-1& = __________ m s^-1&,,,,,,20,,FIB
2,Motion in one Dimension,Summative Exercise,Fill in the Blanks,14,A body is first displaced by 5 m and they by 12 m in different directions.  The minimum displacement it can have is ________ m.,,,,,,7,,FIB
2,Motion in one Dimension,Summative Exercise,Fill in the Blanks,15,"A car attains a velocity of 10 m s^-1& in 5s, If initially it had been at rest, its acceleration must be ___________.",20 m s^-2&,2 m s^-1&,0.2 m s^-2&,2 m s^-2&,,D,,MCQ
2,Motion in one Dimension,Summative Exercise,Fill in the Blanks,16,Two balls are projected horizontally from the top of a building simulatneously with velocities 12 m s^-1& and 15 m s^-1& respectively.  The ratio of times taken by them to reach the ground is _____________.,,,,,,1:1,,FIB
2,Motion in one Dimension,Summative Exercise,Fill in the Blanks,17,A particle is projected up with a velocity of 20 m s^-1& from the tower of height 25 m.  Its velocity on reaching the ground is _______ m s^-1&.,,,,,,30,,FIB
2,Motion in one Dimension,Summative Exercise,Fill in the Blanks,18,A freely falling body travels with uniform __________,,,,,,acceleration,,FIB
2,Motion in one Dimension,Summative Exercise,Fill in the Blanks,19,"If a body starts from rest and moves with uniform acceleration, then displacement of the body is directly proportional to __________.",,,,,,Square of the time,,FIB
2,Motion in one Dimension,Summative Exercise,Fill in the Blanks,20,The ratio of velocities acquired by a freely falling body starting from rest at the end of 1 second and 2 seconds is ________.,,,,,,1:2,,FIB
2,Motion in one Dimension,Summative Exercise,True / False,21,The velocity of a body can change even if its acceleration is zero.,,,,,,0,,TF
2,Motion in one Dimension,Summative Exercise,True / False,22,The displacement of a body has the same direction as that of its average velocity.,,,,,,1,,TF
2,Motion in one Dimension,Summative Exercise,True / False,23,The direction of acceleration due to gravity is always vertically downward.,,,,,,1,,TF
2,Motion in one Dimension,Summative Exercise,True / False,24,Displacement time graph of a body moving with uniform velocity is always a straight line.,,,,,,0,,TF
2,Motion in one Dimension,Summative Exercise,True / False,25,displacement of a particle moving in a circle at any two different instants of time is zero.,,,,,,0,,TF
2,Motion in one Dimension,Summative Exercise,True / False,26,A body which is displaced would definitely have covered some distance.,,,,,,0,,TF
2,Motion in one Dimension,Summative Exercise,True / False,27,Motion of an ant on a floor along the edges is an example of translatory motion.,,,,,,1,,TF
2,Motion in one Dimension,Summative Exercise,True / False,28,A bdoy at rest with initial displacement can be shown in the displacement(s) versus time (t) graph given below,a,b,c,d,CH-2-28-ROW-111,0,,TF
2,Motion in one Dimension,Summative Exercise,True / False,29,The ratio of the heights from which two bodies are dropped is 3 : 5 respectively.  The ratio of their final velocities is Ö5 : Ö3,,,,,,0,,TF
2,Motion in one Dimension,Summative Exercise,True / False,30,A body moving with equal displcaments in equal intervals of time is said to be moving with uniform velocity.,,,,,,1,,TF
2,Motion in one Dimension,Summative Exercise,True / False,31,A body having uniform speed will always have uniform velocity.,,,,,,0,,TF
2,Motion in one Dimension,Summative Exercise,True / False,32,A freely falling body means a body whose acceleration is equal to the acceleration due to gravity but its initial velocity may or may not be zero.,,,,,,1,,TF
2,Motion in one Dimension,Summative Exercise,True / False,33,The acceleration of a moving body can be found from area under velocity time graph.,,,,,,0,,TF
2,Motion in one Dimension,Summative Exercise,True / False,34,If Akhil takes 10 hours and Santosh takes 12 hours to travel to chennai from hyderabad then the average velocity of Akhil is more than that of Santosh.,,,,,,1,,TF
2,Motion in one Dimension,Summative Exercise,True / False,35,A body moving in a straight line ca have constant velocity with varying speed.,,,,,,0,,TF
2,Motion in one Dimension,Summative Exercise,Match the Following,36,Match the following,"A-s, B-t, C-r, D-q, E-p","A-r, B-s, C-t, D-q, E-p","A-s, B-r, C-t, D-q, E-p","A-s, B-r, C-t, D-p, E-q",CH-2-36-ROW-119,c,,MCQ
2,Motion in one Dimension,Summative Exercise,Match the Following,37,Match the following,"A-q, B-t, C-s, D-p, E-r","A-t, B-q, C-p, D-s, E-r","A-r, B-q, C-s, D-p, E-t","A-t, B-q, C-s, D-p, E-r",CH-2-37-ROW-120,d,,MCQ
2,Motion in one Dimension,Further Practice,Multiple Choice Questions,1,At the maximum height of a body thrown vertically up,Velocity is not zero but acceleration is zero,Acceleration is not zero but velocity is zero,Both acceleration and velocity are zero,Both acceleration and velocity are not zero,,B,,MCQ
2,Motion in one Dimension,Further Practice,Multiple Choice Questions,2,"To reach the same height on the moon as on the earth, a body must be projected up with ",Higher velocity on the moon,Lower velocity on the moon,Same velocity on the moon and earth,It depends on the mass of the body,,B,,MCQ
2,Motion in one Dimension,Further Practice,Multiple Choice Questions,3,A body dropeed from the top of a tower reaches the ground in 4s.  Height of the tower is ,39.2 m,44.1 m,58.8 m,78.4 m,,D,,MCQ
2,Motion in one Dimension,Further Practice,Multiple Choice Questions,4,"A body projected vertically up with a velocity 10 m s^-1& reaches a height of 20 m.  If it is projected with a velocity of 20 m s^-1&, then the maximum height reached by the body is :",20 m,10 m,80 m,40 m,,C,,MCQ
2,Motion in one Dimension,Further Practice,Multiple Choice Questions,5,A Stone is dropped from a rising ballon at a height of 300 m above the ground and it reaches the ground in 10 s.  The velocity of the ballon when it was dropped is :,19 m s^-1&,19.6 m s^-1&,29 m s^-1&,0 m s^-1&,,B,,MCQ
2,Motion in one Dimension,Further Practice,Multiple Choice Questions,6,The distance of a particle as a function of time is shown below.  The graph indicates that,The particle starts with certain velocity but the motion is retarded and finally the particle stops,the velocity of the particle is constant throughout,the acceleration of the particle is constant throughout.,The particle starts with another constant velocity the motion is in acceleration and finally the particle moves with another constant velocity.,CH-2-6-ROW-126,B,,MCQ
2,Motion in one Dimension,Further Practice,Multiple Choice Questions,7,"A driver applies brakes when he sees a child on the railway track, the speed of the train reduces from 54 h^-1& to 18 km h^-1& in 5s.  What is the distance traveled by the train during this interval of time?",52 m,50 m,25 m,80 m,,A,,MCQ
2,Motion in one Dimension,Further Practice,Multiple Choice Questions,8,The speed of a car reduces from 15 m s^-1& to 5 m s^-1& over a displacement of 10 m.  What is the uniform acceleration of the car?,-10 m s^-2&,+10 m s^-2&,2 m s^-2&,-0.5 m s^-2&,,A,,MCQ
2,Motion in one Dimension,Further Practice,Multiple Choice Questions,9,A bodyu travels at a speed of 10 m s^-1& for a time interval 't' and next at a speed of 40 m s^-1& for next time interval 't'. Find average speed for the total journey.,40 m s^-2&,20 m s^-2&,5 m s^-2&,25 m s^-2&,,D,,MCQ
2,Motion in one Dimension,Further Practice,Multiple Choice Questions,10,"A body falls from a height  of 200 m.  If gravitational attraction ceases after 2 s, further time taken by it to reach the ground is (g=10 m s^-2&)",5 s,9 s,13 s,17 s,,C,,MCQ
2,Motion in one Dimension,Further Practice,Multiple Choice Questions,11,A body thrown vertically up with a velocity 'u' reaches the maximum height 'h' after 'T' second.  Correct the statement among the following is :,at a height h/2 from the ground its velocity is u/2,at a time T its velocity is 'u',at a time '2T' its velocity is -u,at a time 2T its velocity is -6u,,C,,MCQ
2,Motion in one Dimension,Further Practice,Multiple Choice Questions,12,"A body projected up with a velocity u reaches height h.  To reach double the height, it must be projected up with a velocity of :",2u,u/2,Ö2 u,u/ Ö2 ,,C,,MCQ
2,Motion in one Dimension,Further Practice,Multiple Choice Questions,13,A train travels between two stations 'P' and 'Q'. It travels with a velocity 20 km h^-1& from P to Q and returns to station P with  a velocity 30 km h^-1&.  The average speed for the total journey.,25 km h^-1&,24 m h^-1&,6.67 m s^-1&,0 m s^-1&,,C,,MCQ
2,Motion in one Dimension,Further Practice,Multiple Choice Questions,14,A ball is released from the top of a tower of height h metres.  It takes T seconds to reach the ground.  What is the position of the ball in T/3 seconds?,h/9 metres from the ground,7h/9 metres from the ground,8h/9 metres from the grounds,17h/18 metres from the ground,,C,,MCQ
2,Motion in one Dimension,Further Practice,Multiple Choice Questions,15,"A ball is thrown vertically upwards.  It has a speed of 10 m s^-1&, when it has reached one half of its maximum height.  How high does the ball rise? (Take g = 10 m s^-2&)",10 m,5 m,15 m,20 m,,A,,MCQ
2,Motion in one Dimension,Further Practice,Multiple Choice Questions,16,"If a ball is thrown vertically upwards with speed u, the distance covered during the last t seconds of its ascent is :",ut,1/2 gt^2&,(u + g t) t,ut - 1/2 g t^2&,,B,,MCQ
2,Motion in one Dimension,Further Practice,Multiple Choice Questions,17,A stone is thrown with an initial speed of 4.9 m s^-1& from a bridge in vertically upward direction.  It falls down in water after 2 s. The height of the bridge is :,24.7 m,19.8 m,9.8 m,4.9 m,,C,,MCQ
