Chapter Number,ChapterName,SubChapterName,Classification,QuestionNumber,QuestionText,Option1,Option2,Option3,Option4,Image?,Answer,AnswerDescription,QuestionType
1,Crop Production & Management,Master Boards,,1,The excess water in the field is known as ________,Water loggin,,,,,,,FIB
1,Crop Production & Management,Master Boards,,2,Crops such as ______ requires a constant supply of water.,Paddy,,,,,,,FIB
1,Crop Production & Management,Master Boards,,3,_________ Crop is grown during the month of June to September.,Kharif,,,,,,,FIB
1,Crop Production & Management,Master Boards,,4,_________ is the first step to be followed before growing a crop.,Preparation of soil,,,,,,,FIB
1,Crop Production & Management,Master Boards,,5,The process of converting dead organic matter into rich humus with the help of earthworm is known as _________,Vemicomposting,,,,,,,FIB
1,Crop Production & Management,Master Boards,,6,"________ are a good source of nitrogen, phosphorus and potassium but are good for only short term use.",Fertilizers,,,,,,,FIB
1,Crop Production & Management,Master Boards,,7,Rotation of leguminous crop with wheat or maize is an example of ___________,Crop rotation,,,,,,,FIB
1,Crop Production & Management,Master Boards,,8,"In ________ system of irrigation, water is delivered at or near the roots of the plant drop by drop.",Drip,,,,,,,FIB
1,Crop Production & Management,Master Boards,,9,Weeds can be removed manually with a_______.,Harrow/Khurpi,,,,,,,FIB
1,Crop Production & Management,Master Boards,,10,The seeds of paddy are first grown in small plots called ______.,Nurseries,,,,,,,FIB
1,Crop Production & Management,Master Boards,,11,The substances that are added to the soil in the form of nutrients for the healthy growth of plants are called ______ and _______,"Manure, Fertilizers",,,,,,,FIB
1,Crop Production & Management,Master Boards,,12,_________ is a simple tool which is used for removing weeds and for loosening the soil.,Hoe,,,,,,,FIB
1,Crop Production & Management,Master Boards,,13,________ is the agricultural practice of breeding and raising livestock.,Animal Husbandry,,,,,,,FIB
1,Crop Production & Management,Master Boards,,14,_______ are like artificial rainmakers.,Sprinklers,,,,,,,FIB
1,Crop Production & Management,Master Boards,,15,Organisms that damage the crop are known as ________,Pests,,,,,,,FIB
1,Crop Production & Management,Master Boards,,1,Cotton is a Rabi crop.,0,,,,,,,TF
1,Crop Production & Management,Master Boards,,2,"The agricultural practice, called harvesting comes before weeding",0,,,,,,,TF
1,Crop Production & Management,Master Boards,,3,Groundnut enriches the soil with nitrogen.,1,,,,,,,TF
1,Crop Production & Management,Master Boards,,4,Nitrogenous fertilizer is required for growing nitrogenous crops.,0,,,,,,,TF
1,Crop Production & Management,Master Boards,,5,"In addition to gunny bags, metal bins are also used for stor od grains on large scales.",0,,,,,,,TF
1,Crop Production & Management,Master Boards,,6,Rotation of crop helps in controlling weeds.,1,,,,,,,TF
1,Crop Production & Management,Master Boards,,7,Combine is a combination of harvester and thresher.,1,,,,,,,TF
1,Crop Production & Management,Master Boards,,8,Plough is used for adding manure or fertilizers to the crop.,1,,,,,,,TF
1,Crop Production & Management,Master Boards,,9,The excessive use of manure causes water pollution,0,,,,,,,TF
1,Crop Production & Management,Master Boards,,10,Rabi crops are grown in winter.,1,,,,,,,TF
1,Crop Production & Management,Foundation Builder,,1,Person known for his pioneering efforts in promoting the green revolution in India is,Benjamin Franklin,Norman Borlang,Robert Brown,Albert Einstein,,b,,MCQ
1,Crop Production & Management,Foundation Builder,,2,Which of the following is not a rabi crop?,What,Mustard,Sugarcane,Peas,,c,,MCQ
1,Crop Production & Management,Foundation Builder,,3,Which of the following crops would enrich the soil with nitrogen?,Apple,Beans,Paddy,Potato,,b,,MCQ
1,Crop Production & Management,Foundation Builder,,4,The process of turning and loosening of soil is called,Tilling,Harvesting,Threshing ,Irrigation,,a,,MCQ
1,Crop Production & Management,Foundation Builder,,5,Threshing is the process of,separating chaff from the grain,cutting of mature crop,sowing seeds by hands,turning and loosening of soil,,a,,MCQ
1,Crop Production & Management,Foundation Builder,,6,Which of the following statements is not correct about fertilizer?,It enriches the soil with organic material.,It provides nutrients to the soil immediately in concentrated from,It increases the crop production several times,It is available in all seasons,,a,,MCQ
1,Crop Production & Management,Foundation Builder,,7,Which of the following is a modern method of Irrigation?,Rahat,Moat,Chain pump,Drip system,,d,,MCQ
1,Crop Production & Management,Foundation Builder,,8,Which of the following is incorrectly matched?,,,,,CH-1-8-ROW-44,d,,MCQ
1,Crop Production & Management,Foundation Builder,,9,The simple tool used for removing weeds and for loosening the soil is called.,Plough,Sickle,Harrow,Trowel,,a,,MCQ
1,Crop Production & Management,Foundation Builder,,10,The process of putting seeds in the soil for germination is known as,sowing,manuring,weeding,tilling,,a,,MCQ
1,Crop Production & Management,Foundation Builder,,11,Ploughing in bigger fields is done by using,Hoe,Cultivator,Combine,Sickle,,b,,MCQ
1,Crop Production & Management,Foundation Builder,,12,Whieh of the following statements is not correct about ploughing?,It facilitates deeper penetration of soils,It maintains fertility of soil.,It helps in proper mixing of organic matter and nutrients evenly,It helps in enriching the soil with organic matter and nutrients,,d,,MCQ
1,Crop Production & Management,Foundation Builder,,13,The process of removing weeds from the cultivated field is known as,weeding,weedicide,tilling,crop rotation,,a,,MCQ
1,Crop Production & Management,Foundation Builder,,14,An example of manure is,cow dung,urea,ammonium sulphate,super phosphate,,a,,MCQ
1,Crop Production & Management,Foundation Builder,,15,The large scale storage of food grains is done in,Gunny bag + Jute bags,Jute bags + Metal bins,Metal bins + Grain silos,Grain silos + gunny bag,,d,,MCQ
1,Crop Production & Management,Foundation Builder,,16,The last step in crop production is,soil preparation,crop harvesting,irrigating,sowing,,b,,MCQ
1,Crop Production & Management,Foundation Builder,,17,An example of fertilizer is,cow dung,plant waste,urea,urine,,c,,MCQ
1,Crop Production & Management,Foundation Builder,,18,Which of the following statement is incorrect?,Always use certified seeds to maintain the quality of crop.,Harvest the crop when grains are fully matured.,Use recommended dose of fertilizers,Irrigate the soil with polluted water,,d,,MCQ
1,Crop Production & Management,Foundation Builder,,19,By which method was a new breed 'Hisardale' of sheep fomed by using Bikaneri ewes and Marino rams? [NTSE],Mutational breeding,Cross breeding,Inbreeding ,Out crossing,,b,,MCQ
1,Crop Production & Management,Foundation Builder,,20,Select the incorect statement regarding inbreeding. [NTSE],Inbreeding depression cannot be overcome by out crossing.,Inbreeding helps in elimination of deleterious alleles from the population,Inbreeding is necessary to evolve a pure line in any animal.,Continued inbreeding reduces fertility and leads to inbreeding depression,,a,,MCQ
1,Crop Production & Management,Foundation Builder,,21,Homozygous purelines in cattle can be obtained by: [NTSE],mating of unrelated individuals of same breed.,mating of individuals of different breed.,mating of individuals of different species.,mating of related individuals of same breed.,,d,,MCQ
1,Crop Production & Management,Foundation Builder,,22,Outbreeding is an important strategy of animal husbandry because it: [NTSE],is useful in producing purelines of animals.,is useful in overcoming inbreeding depression.,exposes harmful recessive genes that are eliminated by selection.,helps in accumulation of superior genes,,b,,MCQ
1,Crop Production & Management,Foundation Builder,,23,A system of rotating crops with legume or grass pasture to improve soil structure and fertility is called [NTSE],Ley farming,Contour farming,Strip farming,Shifting agriculture,,a,,MCQ
1,Crop Production & Management,Foundation Builder,,24,Which one of the following is detrimental to soil fertility? [NTSE],Saprophytic bacteria,Nitrosomonas,Nitrobacter,Pseudomonas,,d,,MCQ
1,Crop Production & Management,Foundation Builder,,25,Bombyx mori (silkworm) belongs to the order [NTSE],Lepidoptera,Diptera,Hymenoptera,Coleoptera,,a,,MCQ
1,Crop Production & Management,Foundation Builder,,26,An indigenous breed of chickens is : [JSTSE],Plymouth rock,Aseel,White leghorn,Rhode Island Red,,b,,MCQ
1,Crop Production & Management,Foundation Builder,,27,Causing storage losses to agricultural produce [JSTSE],Insects,Rodents,Mites,All the above,,d,,MCQ
1,Crop Production & Management,Foundation Builder,,28,In Plant hybridisation crossing is done between |JSTSE|,Intervarietal,Interspecific,Intergeneric,All the above,,d,,MCQ
1,Crop Production & Management,Foundation Builder,,29,Growing of different crops on a piece of land in a pre-planned succession is known as [JSTSE],Inter cropping,Crop rotation,Hydridisation,None of the above,,b,,MCQ
1,Crop Production & Management,Foundation Builder,,30,Leghorn is a improved variety of [JSTSE],Fish,Cow,Sheep,Fowl,,d,,MCQ
1,Crop Production & Management,Foundation Builder,,31,Which of the following is a rock bee? [JSTSE],Apis dorsata,Apis cerana,Apis florae,Apis mellifera,,a,,MCQ
1,Crop Production & Management,Foundation Builder,,32,"The characteristic shown by local breeds of cow like Red
Sindhi, Sahiwal is: [JSTSE]",Long lactation periods,Well built and strong,Excellent resistance to disease,High milk production,,c,,MCQ
1,Crop Production & Management,Foundation Builder,,33,Which of the following is the indigenous breed of chickens? [JSTSE],Plymouth rock,White Leghorn,Rhode Island Red,Aseel,,d,,MCQ
1,Crop Production & Management,Foundation Builder,,34,A farmer made an observation in a backwater paddy field of coastal Kerala that the paddy plants wilt during noon onwards everyday but appear normal next morning. What would be the possible reason for wilting? [NSTE],The rate of water absorption is less than the rate of transpiration in the afternoon.,The rate of water absorption is more than the rate of transpiration in the afternoon.,The changes in the rate of water absorption and transpiration are not associated with wilting.,The rate of water absorption is not related to the rate of transpiration,,a,,MCQ
1,Crop Production & Management,Foundation Builder,,35,Manure formed by earthworms is called as- [nste],Organic manure,Vermi compost,Manure,None of these,,b,,MCQ
1,Crop Production & Management,Foundation Builder,,36,"Weeds not only use nutrients from the soil but are also [NTSE]
A) harmful for some organisms including human beings
B) useful for the crops and harmful for human beings
C) harmful to the crops and some animals
D) Crop specific
Select the alternative which includes all correct statements","(A), (C) and (D)","(B), (C) and (D)","(A), (B) and (C) ","(A), (B) and (D)",,a,,MCQ
1,Crop Production & Management,Foundation Builder,,37,"A few gram seeds were placed in each of the three pots A, B and C containing soil. The soil in Pot A is mixed with some green twigs and leaves. The soil in pot B is mixed with old cow dung while soil of pot C is mixed with urea. Pots are watered regularly. Which of the following will be observed after 10 days? [NSTE]",Lot of growth in A,Not much growth in B,Lot of growth in B but very little growth in C,Little growth in A and lot of growth in B and C,,d,,MCQ
1,Crop Production & Management,Foundation Builder,,38,Which of the following rotation of erops will reduce dependence on the use of chemical fertilizers? [NSTE],Rice and Chilli,Wheat and Potato,Potato and Rice,Gram and Rice,,d,,MCQ
1,Crop Production & Management,Foundation Builder,,39,Rani had an uneven plot of land in which water was scarce. What system could she adopt tor imigation? [NSTE],Canal ,Sprinkler,Drip,Hand pump,,b,,MCQ
1,Crop Production & Management,Foundation Builder,,40,Causing storage losses to agricultural produce [JSTSE],Insects,Rodents,Mites,All the above,,d,,MCQ
1,Crop Production & Management,Foundation Builder,,41,Growing of different crops on a piece of land in a pre-planned succession is known as [JSTSE],Inter cropping,Crop rotation,Hydridisation,None of the above,,b,,MCQ
1,Crop Production & Management,Foundation Builder,,42,Leghorn is a improved variety of [JSTSE],Fish,Cow,Sheep,Fowl,,d,,MCQ
1,Crop Production & Management,Foundation Builder,,43,A farmer made an observation in a backwater paddy field of coastal Kerala that the paddy plants wilt during noon onwards everyday but appear normal next morming. What would be the possible reason for wilting? [NTSE],The rate of water absorption is less than the rate of transpiration in the afternoon.,The rate of water absorption is more than the rate of transpiration in the afternoon,The changes in the rate of water absorption and transpiration are not associated with wilting.,The rate of water absorption is not related to the rate of transpiration,,a,,MCQ
1,Crop Production & Management,Foundation Builder,,1,"Assertion : Gram and Barley are Rabi crops
Reason : They are grown during the months of November to April.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,a,,AR
1,Crop Production & Management,Foundation Builder,,2,"Assertion : Fertilizers provide quick replenishment of plant nutrients in the soil and restore its fertility.
Reason : They are easily absorbed by the plants.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,a,,AR
1,Crop Production & Management,Foundation Builder,,3,"Assertion : A fertilizer provides a lot of organic matter like humus to the soil.
Reason : They are very rich in plant nutrients like NPK.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,d,,AR
1,Crop Production & Management,Foundation Builder,,4,"Assertion : Crop improvement can be done by breeding new varieties of crops having higher yields.
Reason : The main aim of plant breeding is to produce new crops superior to existing ones.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,b,,AR
1,Crop Production & Management,Foundation Builder,,5,"Assertion : When the crop is changed during crop rotation, the weeds associated with it usually disappear
Reason : The weeds are very choosy about the crop with which they grow.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,a,,AR
1,Crop Production & Management,Foundation Builder,,6,"Assertion : Earthworm are calleda farmer's friends.
Reason : The burrowing action of earthworms helps to loosen the soil particles.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,a,,AR
1,Crop Production & Management,Foundation Builder,,1,The best way to increase the yield of wheat in India is,to sow seeds of improved varieties,to use tractors,to reduce the quantity of rational consumers,to remove weeds from wheat fields.,,a,,MCQ
1,Crop Production & Management,Foundation Builder,,2,Fowl grown only for meat is known as,Hydrid ,Broiler,Milch,Bird Culture,,b,,MCQ
1,Crop Production & Management,Foundation Builder,,3,Increase in food production has been possible by the success of,Green revolution,White revolution,Red revolution,green revolution for food grain and white revolution for milk,,d,,MCQ
1,Crop Production & Management,Foundation Builder,,4,The term 'aquaculture' means,Cattle breeding,Marine fisheries,Inland fisheries,Both (b) and (c) ,,d,,MCQ
1,Crop Production & Management,Foundation Builder,,5,Hydridization,is done to incorporate desirable characteristics into crop varieties.,refers to crossing between genetically dissimilar plants,may be intervarietal or interspecific.,All these statements are correct,,d,,MCQ
1,Crop Production & Management,Foundation Builder,,6,Manure helps in improving soil fertility and structure by supplying small quantities of nutrients. It is also advantageous in,protecting environment from excessive use of fertilizers,recycling farm waste,disposing biological waste,All of these,,d,,MCQ
1,Crop Production & Management,Foundation Builder,,7,"Cattle husbandry is done for the following purposes
i) Milk Production              ii)  Agriculture work
iii) Meat production          iv) Egg production","(i), (ii) and (iii)","(ii), (iii) and (iv)",(iii) and (iv),(i) and (iv),,a,,MCQ
1,Crop Production & Management,Foundation Builder,,8,Fertilizers should be used carefully because,increase in soil fertility is only short lived.,they can be harmful to the micro-organisms present in the soil,they can lead to water pollution,All of these,,d,,MCQ
1,Crop Production & Management,Foundation Builder,,9,"Organic farming is a farming system with ________ use of chermicals such as fertilizers, herbicides or pesticides and with a _________ input of organic manures.","almost no, minimum","minimal, max1mum","maximum, minimum","excessive, little",,b,,MCQ
1,Crop Production & Management,Foundation Builder,,10,Use of neem leaves or turmeric during grain storage serves the purpose of,bio-pesticides,providing nutrients,impart the desired colours to the grain,preparation of biofertilizers,,a,,MCQ
1,Crop Production & Management,Foundation Builder,,11,Mixed cropping is,growing same crops in different seasons.,growing two or more crops simultaneously on the same piece of land in a haphazard manner.,growing two or more crops simultaneously on the same field in a detinite pattern.,growing different crops on a piece of land in a preplanned succession,,b,,MCQ
1,Crop Production & Management,Foundation Builder,,12,"Poultry farming is undertaken to raise following 
i) Egg production             ii) Feather production
iii)  Chicken meat            iv) Milk production",(i) and (ii),(i) and (ii),(ii) and (iii),(iii) and (iv),,a,,MCQ
1,Crop Production & Management,Foundation Builder,,13,Insect pests damage the crop by,"cutting the root, stem and leaf.",sucking the cell sap.,boring into the stems and fruits.,All of these,,d,,MCQ
1,Crop Production & Management,Foundation Builder,,14,The most common activity followed by the farmers to generate additional income is,part-time jobs in industries,bee-keeping,star gazing,pumping of water,,b,,MCQ
1,Crop Production & Management,Foundation Builder,,15,Eutrophication is caused by,excessive use of fertilizers,excessive growing of crops,monocropping,None of the above,,a,,MCQ
1,Crop Production & Management,Foundation Builder,,16,Green manure is formed by,decomposing animal residue,decomposing algae,ploughing of leguminous plants into the soil,decomposition of the dead plants and animal wastes,,c,,MCQ
1,Crop Production & Management,Foundation Builder,,17,The main source of food and fodder is,Lichen,ceralis,fungus,Cotton,,b,,MCQ
1,Crop Production & Management,Foundation Builder,,18,Rhizobium bacteria is,the bacteria found in the intestines of animals which help in the digestion of cellulose present in their feed.,the bacteria which are used in sewage works to break down the organic matter in sewage and make it harmless.,the nitrogen fixing bacteria present in root nodules of leguminous plant convert atmospheric nitrogen gas into nitrogen compound,the bacteria that makes curd from milk.,,c,,MCQ
1,Crop Production & Management,Foundation Builder,,19,"On the basis of following features identify correct option.
I) It consists of organic matter
II) It is prepared from animal excreta and plant waste.
III) It causes no pollution",Manure,Fertilizer,Vermi-Compost,Pesticide,,a,,MCQ
1,Crop Production & Management,Foundation Builder,,20,"On the basis of following features identify correct option.
I) It helps in absorption of nutrient elements by plants from soil.
II) It provides moisture for germination of seeds as seeds do not germinate in dry soils.",Nutrient management,Mineral replenishment,Irrigation,Cropping patterns,,c,,MCQ
1,Crop Production & Management,Foundation Builder,,21,By which method was a new breed 'Hisardale' of sheep formedby using Bikaneri ewes and Marino rams? [NTSE],Mutational breeding,Cross breeding,Inbreeding,Out crossing,,b,,MCQ
1,Crop Production & Management,Foundation Builder,,22,Select the incorrect statement regarding inbreeding. [NTSE],Inbreeding depression cannot be overcome by outcrossing.,Inbreeding helps in elimination of deleterious alleles from the population.,Inbreeding is necessary to evolve a pure line in any animal.,Continued inbreeding reduces fertility and leads to inbreeding depression,,a,,MCQ
1,Crop Production & Management,Foundation Builder,,23,Select the incorrect statement.,Inbreeding increases homozygosity,Inbreeding is essential to evolve purelines in any animal.,Inbreeding selects harmful recessive genes that reduce fertility and productivity,Inbreeding helps in accumulation of superior genes and elimination of undesirable genes.,,c,,MCQ
1,Crop Production & Management,Foundation Builder,,24,"In plant breeding programmes, the entire collection (of plants/seeds) having all the diverse alleles for all genes in a given crop is called :",cross-hybridisation among the selected parents.,evaluation and selection of parents,germplasm collection,selection of superior recombinants,,c,,MCQ
1,Crop Production & Management,Foundation Builder,,25,Jaya and Ratna developed for green revolution in India are the varieties of,Maize,Rice,Wheat,Bajra,,b,,MCQ
1,Crop Production & Management,Foundation Builder,,26,Crop plants grown in monoculture are,free from intraspecific competition,characterised by poor root system,highly prone to pests,low in yield,,c,,MCQ
1,Crop Production & Management,Foundation Builder,,27,Which of the follovwing has maximum genetic diversity in India?,Rice ,Mango,Wheat,Groundnut,,a,,MCQ
1,Crop Production & Management,Foundation Builder,,28,Match Column - I with Column - II,A -> 3; B -> 2; C -> 1; D -> 4,A -> 3; B -> 1; C -> 4; D -> 2,A -> 1; B -> 3; C -> 4; D -> 2,A -> 2; B -> 1; C -> 3; D -> 4,CH-1-28-ROW-113,b,,MCQ
1,Crop Production & Management,Foundation Builder,,29,Match Column - I with Column - II,"(A) - (i), (B) - (iii), (C) - (iv), (D) - (ii)","(A) - (ii), (B) - (iv), (C) - (iii), (D) - (i)","(A) - (iv), (B) - (iii), (C) - (ii), (D) - (i)","(A) - (i), (B) - (ii), (C) - (iv), (D) - (iii)",CH-1-29-ROW-114,b,,MCQ
2,Micro-Organisms,Master Boards,,1,The vaccine for small pox was discovered by,Alexandar Fleming,Edward Jenner,Lovis Pasteur,Rober Koch,,b,,MCQ
2,Micro-Organisms,Master Boards,,2,Which of the following is not a use of micro organisms?,preparation of medicine,preparation of food by photosynthesis,recycling of materials in nature,increasing the fertility of soil,,b,,MCQ
2,Micro-Organisms,Master Boards,,3,Partial sterilization ofa product such as milk at a high temperature is known as,Pasteurization,Pickling,Filtration,Refrigeration,,a,,MCQ
2,Micro-Organisms,Master Boards,,4,Which of the following disease can be cured using antibiotics?,AIDS,Dengue,Typhoid,Malaria,,c,,MCQ
2,Micro-Organisms,Master Boards,,5,Which among the following statement is not associated with food preservation,Preservation of decay a spoilage,Decreased shelf life,Air-tight sealing,Storage for future use,,b,,MCQ
2,Micro-Organisms,Master Boards,,1,"Assertion : Biofertilizer are preferred to chemical fertilizer.
Reason : Chemical fertilizer are more hazardous to environment.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,a,,AR
2,Micro-Organisms,Master Boards,,2,"Assertion : Beside curdling of milk, LAB also improve curds nutritional activity.
Reason : LBB, when present in human stomach, check disease causing microbes.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,b,,AR
2,Micro-Organisms,Master Boards,,3,"Assertion : Newer antibiotics are required produced regularly.
Reason : Pathogen often develop resistance to existing antibiotics.",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,a,,AR
2,Micro-Organisms,Master Boards,,4,"Assertion : Atmospheric nitrogen gas is always fixed by nitrogen fixing micro organisms.
Reason : Decomposerrelease nitrogen gas from dead bodies of plants and animals",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,d,,AR
2,Micro-Organisms,Master Boards,,5,"Assertion : Curdling is required in the manufacture of cheese.
Reason :  Lactic acid bacteria are used for purpose",If both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of Assertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,b,,AR
2,Micro-Organisms,Master Boards,,1,_________ can reproduce and multiply only inside the host cell.,Virus,,,,,,,FIB
2,Micro-Organisms,Master Boards,,2,_________ spreads by the bite of female Anopheles mosquito,Malaria,,,,,,,FIB
2,Micro-Organisms,Master Boards,,3,The protection of the body from infectious disease by administration of vaccines is called ___________,Vaccination,,,,,,,FIB
2,Micro-Organisms,Master Boards,,4,_________ accidently discovered penicillin.,Alexander Flemming,,,,,,,FIB
2,Micro-Organisms,Master Boards,,5,_________ teaches our immune system to fight against the microbes.,Vaccine,,,,,,,FIB
2,Micro-Organisms,Master Boards,,6,Bacteria such as _________ can fix atmospheric nitrogen and convert it into usable nitrogenous compounds.,Rhizobium,,,,,,,FIB
2,Micro-Organisms,Master Boards,,7,The process of breakdown of organic matter from the dead bodies of plants and animals into raw materials is known as ___________,Decomposition,,,,,,,FIB
2,Micro-Organisms,Master Boards,,8,"The causative microorganism of disease, measles, is a _________",Virus,,,,,,,FIB
2,Micro-Organisms,Master Boards,,9,Common cold is a/ an __________ borne disease,Air,,,,,,,FIB
2,Micro-Organisms,Master Boards,,10,Raw mangoes and tamarind can be preserved by __________,Salt,,,,,,,FIB
2,Micro-Organisms,Master Boards,,1,Microorganisms live only in air.,0,,,,,,,TF
2,Micro-Organisms,Master Boards,,2,All the microorganisms are harmful.,0,,,,,,,TF
2,Micro-Organisms,Master Boards,,3,Bacteria and fungi have the ability to decompose organic matter.,1,,,,,,,TF
2,Micro-Organisms,Master Boards,,4,Amoebic dysentery is caused by a protozoan called Entamoeba histolytica.,1,,,,,,,TF
2,Micro-Organisms,Master Boards,,5,Viruses are non-celular organisms.,1,,,,,,,TF
2,Micro-Organisms,Master Boards,,6,Rabies is a fatal disease caused by bacteria.,0,,,,,,,TF
2,Micro-Organisms,Master Boards,,7,Pasteurization is a technique of preserving food especially milk.,1,,,,,,,TF
2,Micro-Organisms,Master Boards,,8,Algae is able to convert sugar into alcohol and carbon dioxide,0,,,,,,,TF
2,Micro-Organisms,Master Boards,,9,All blue green algae have the ability to fix nitrogen.,0,,,,,,,TF
2,Micro-Organisms,Master Boards,,10,Rennin converts milk into curd.,1,,,,,,,TF
2,Micro-Organisms,Master Boards,,11,Viral fever can be treated by giving antibiotics.,0,,,,,,,TF
2,Micro-Organisms,Excise-3-Foundation Builder,,1,Which of the following organisms is considered to be on the borderline of living and non-living?,Bacteria,Algae,Virus,Fungi,,c,,MCQ
2,Micro-Organisms,Excise-3-Foundation Builder,,2,Amoeba and Paramecium belongs to group,Bacteria,Algae,Fungi,Protozoan,,d,,MCQ
2,Micro-Organisms,Excise-3-Foundation Builder,,3,Which microbe is used to make curd from milk?,Bacteria,Virus,Fungi,Protozoan,,a,,MCQ
2,Micro-Organisms,Excise-3-Foundation Builder,,4,Which of the following makes bread soft and fluffy?,Finely ground flour,Alcohol given off during fermentation of sugar,Carbon dioxide gas given off during fementation of sugar,Oxygen gas,,c,,MCQ
