Chapter Number,ChapterName,SubChapterName,Classification,QuestionNumber,QuestionText,Option1,Option2,Option3,Option4,Image?,Answer,AnswerDescription,QuestionType
1,Motion,Master Boards,,1,"Assertion : Displacement' of a body may be zero when distance travelled by it is not zero. 
Reason : The displacement is the longest distance between initial and finai position.",lf both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of As sertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,c,,MCQ
1,Motion,Master Boards,,2,"Assertion : Position-time graph of a stationary object is a straight line parallel to time axis.
Reason : For a stationary object, position does not change with time.",lf both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of As sertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,a,,MCQ
1,Motion,Master Boards,,3,"Assertion : An object can have constant speed but variable velocity.
Reason : Speed is scalar but velocity is a vector quantity",lf both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of As sertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,a,,MCQ
1,Motion,Master Boards,,4,"Assertion : The average and instantaneous velocities have same value in a uniform motion.
Reason : In uniform motion, the velocity of an object increases uniformly",lf both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of As sertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,c,,MCQ
1,Motion,Master Boards,,5,"Assertion : A body may be accelerated even when it is moving uniformly. 
Reason : When direction of motion of the body is changing, the body mu st have acceleration.",lf both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of As sertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,a,,MCQ
1,Motion,Master Boards,,6,"Assertion : The equation of motion can be applied only if acceleration is prependicular to the direction of velocity and is constant.
Reason : If the acceleration of a body is non zero then its motion is known as uniform motion.",lf both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of As sertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,d,,MCQ
1,Motion,Master Boards,,7,"Assertion : Acceleration of a body can be associated with 'slowing down' of the body.
Reason : Acceleraqtion is a vector quantity.",lf both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of As sertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,b,,MCQ
1,Motion,Master Boards,,8,"Assertion : The speed of a body can never be negative.
Reason : The speed of an object is the distance travelled by it in unit time.",lf both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of As sertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,a,,MCQ
1,Motion,Master Boards,,1,Distance travelled divided by elapsed time gives ________,,,,,,Average Speed,,FIB
1,Motion,Master Boards,,2,"If a car starts at rest and accelerates uniformly, the distance it travels is proportional to the _______ of the time it travels.",,,,,,Square,,FIB
1,Motion,Master Boards,,3,"If a car is going northward and the driver jams on its brakes, the direction of its acceleration is _________",,,,,,South,,FIB
1,Motion,Master Boards,,4,"A ball thrown vertically upwards return to its starting point in 4s. If g = 10 m/s^2&, its initial speed was __________ m/s",,,,,,20,,FIB
1,Motion,Master Boards,,5,"A body, dropped from a tower with zero velocity, reaches the ground in 4 sec. The height of the tower is about _________ m",,,,,,80,,FIB
1,Motion,Master Boards,,6,The magnitude of average velocity may or may not be equal to the average speed,,,,,,1,,TF
1,Motion,Master Boards,,7,The speed-time graph of a moving object is a straight line parallel to the time-axis. It means the speed is __________,,,,,,uniform,,FIB
1,Motion,Master Boards,,8,A stone is let to fall from a buillding of height 30m. The ratio of heights fallen by it after 2s and 3s is ___________.,4:9,3:9,4:10,9:4,,a,,MCQ
1,Motion,Master Boards,,1,Area under velocity-time graph shows displacement.,,,,,,1,,TF
1,Motion,Master Boards,,2,Magnitude of displacement can be equal to or lesser than distance,,,,,,1,,TF
1,Motion,Master Boards,,3,"If particle speed is constant, acceleration of the particle must be zero",,,,,,0,,TF
1,Motion,Master Boards,,4,A particle moving with uniform velocity must be along a straight line. ,,,,,,1,,TF
1,Motion,Master Boards,,5,The equation,,,,,CH-1-5-ROW-42,1,,TF
1,Motion,Master Boards,,6,"In a journey, numerical value of displacement ≤ distance",,,,,,1,,TF
1,Motion,Master Boards,,1,Match the following,(A) -> (r); (B) -> (s); (C) -> (p); (D) -> (q),(A) -> (s); (B) -> (r); (C) -> (q); (D) -> (p),(A) -> (r); (B) -> (s); (C) -> (q); (D) -> (p),(A) -> (r); (B) -> (q); (C) -> (s); (D) -> (p),CH-1-1-ROW-44,c,,MCQ
1,Motion,Master Boards,,2,Match the following,(A) -> (p); (B) -> (t); (C) -> (r); (D) -> (q),(A) -> (t); (B) -> (p); (C) -> (r); (D) -> (q),(A) -> (p); (B) -> (t); (C) -> (q); (D) -> (r),(A) -> (r); (B) -> (t); (C) -> (p); (D) -> (q),CH-1-2-ROW-45,a,,MCQ
1,Motion,Master Boards,,3,Match the following,(A) -> (r); (B) -> (p); (C) -> (s); (D) -> (q),(A) -> (q); (B) -> (p); (C) -> (s); (D) -> (r),(A) -> (q); (B) -> (s); (C) -> (p); (D) -> (r),(A) -> (s); (B) -> (p); (C) -> (q); (D) -> (r),CH-1-3-ROW-46,b,,MCQ
1,Motion,Foundation Builder,,1,"If a car at rest accelerates uniformly to a speed of 144 km/h m 20 sec., it covers a distance of",20 cm,400 m,1440 cm,2980 cm,,b,,MCQ
1,Motion,Foundation Builder,,2,"The displacement of a particle is given by 
y = a + bt + ct^2& - d t^4&
The initial velocity and acceleration are respectively","b, -4d","-b, 2c","b, 2c","2c, -4d",,c,,MCQ
1,Motion,Foundation Builder,,3,Which one of the following graph indicates that the body is at rest?,A,B,C,D,CH-1-3-ROW-49,d,,MCQ
1,Motion,Foundation Builder,,4,"The displacement x of a particle moving along a straight line at time t is given by
x = a~0* + a~1*t + a~2*t^2&
What is the acceleration of the particle?",a~1*,a~2*,2a~2*,3a~2*,,c,,MCQ
1,Motion,Foundation Builder,,5,"The displacement-time graphs of two particles A and B are straight lines making angles of respectively 30^0& and 60^0& with the time axis. If the velocity of A is v~A* and that of B is v~B* , the value of V~A*/V~B* is",1/2,1/Ö3,Ö3,1/3,,d,,MCQ
1,Motion,Foundation Builder,,6,A person travels along a straight road for the first half time with a velocity v arid the second half time with a velocity v~2*. Then the mean velocity v is given by,A,B,C,D,CH-1-6-ROW-52,a,,MCQ
1,Motion,Foundation Builder,,7,A passenger travels along the straigh! road for half the distance with velocity v~1* and the remalillilg half distance with velocity v~2*. Then average velocity is giveri by,A,B,C,D,CH-1-7-ROW-53,d,,MCQ
1,Motion,Foundation Builder,,8,"If a body travels with an acceleration a~1* for time t~1* and acceleration a~2* for time t~2*, t~1* and t~2* being successive
time intervals, then the average acceleration of the body is",A,B,C,D,CH-1-8-ROW-54,b,,MCQ
1,Motion,Foundation Builder,,9,A bus starts moving with aceeleration 2 m/s^2&. A cyclist 96 m behind the bus starts simultaneously towards the bus at 20 m/s. After what time will he be able to overtake the bus?,4 sec,8 sec,12 sec,16 sec,,b,,MCQ
1,Motion,Foundation Builder,,10,"When the speed of a car is v, the minimum distance over which it can be stopped is s. If the speed becomes nv, what will be the minimum distance over which it can be stopped during same retardation",s/n,ns,s/n^2&,n^2&s,,d,,MCQ
1,Motion,Foundation Builder,,11,"The velocity of a particle at an instant is 10 m/s . After 5 sec, the velocity of the particle is 20 m/s. The velocity at 3 seconds before from the instant when velocity of a particle is 10 m/s.",8 m/s,4 m/s,6 m/s,7 m/s,,b,,MCQ
1,Motion,Foundation Builder,,12,"A rubber ball is dropped from a height of 5 metre on a plane where the acceleration due to gravity is not known. On bouncing, it rises to a height of 1.8 m. On bouncing, the ball loses its velocity by a factor of",-,-,-,-,CH-1-12-ROW-58,c,,MCQ
1,Motion,Foundation Builder,,13,A particle covers half of the circle of radius r. Then the displacement and distance of the particle are respectively,"2πr, 0","2r, πr","πr/2, 2r","πr, r",,b,,MCQ
1,Motion,Foundation Builder,,14,"A body covers 26, 28, 30, 32 meters in 10^th&, 11^th&, 12^th& and 13^th& seconds respectively. The body starts",from rest and moves with uniform velocity,from rest and moves with uniform acceleration,with an initial velocity and moves with uniform acceleration,with an initial velocity and moves with uniform velocity,,c,,MCQ
1,Motion,Foundation Builder,,15,"The speed of the car is v, the minimum distance over which it can be stopped is x. If the speed becomes nv, then the minimum distance in which it can be stopped in same time is ",x/n,nx,x/n^2&,n^2&x,,b,,MCQ
1,Motion,Foundation Builder,,16,A car moving with a speed of 40 km/hour can be stopped b y applying brakes after at least 2m. If the same car is moving with a speed of 80 km/hour what is the minimum stopping distance.,8 m,6 m,4 m,2 m,,a,,MCQ
1,Motion,Foundation Builder,,17,"An automobile travelling with a speed of 60 km/h, can brake to stop within a distance of20m. If the car is going twice as fast i.e., 120 km/h, the stopping distance will be",60 m,40 m,20 m,80 m,,d,,MCQ
1,Motion,Foundation Builder,,18,F or the velocity time graph shown in the figure below the distance covered by the body in the last two seconds of its motio n is what fraction of the total distance travelled by it in all the seven seconds?,A,B,C,D,CH-1-18-ROW-64,b,,MCQ
1,Motion,Foundation Builder,,19,"If a body is moving at constant speed in a circular path, its",velocity is constant and its acceleration is zero,velocity and acceleration are both changing direction only,velocity and acceleration are both increasing,velocity is constant and acceleration is changing direction,,b,,MCQ
1,Motion,Foundation Builder,,20,"A graph is plotted showing the velocity of a car as a function of time. If the graph is a straight line, it means that",the car started at rest,acceleration was constant,acceleration was increasing,velocity was constant,,b,,MCQ
1,Motion,Foundation Builder,,21,"If a car is traveling north on a straight road and its brakes are applied, it will",have no acceleration,accelerate to the south,accelerate to the north,accelerate either east or west,,b,,MCQ
1,Motion,Foundation Builder,,22,Which of the following curves do not represent motion of a body?,A,B,C,D,CH-1-22-ROW-68,b,,MCQ
1,Motion,Foundation Builder,,23,The acceleration of a car that speeds up from 12 meters per second to 30 meters per second in 15 seconds -,2.4 m/s^2&,1.2 m/s^2&,2 m/s^2&,5.2 m/s^2&,,b,,MCQ
1,Motion,Foundation Builder,,24,"If a body covers 26 m and 30 m in the 6th and 7th seconds of its travel, then the initial velocity and acceleration of the body are","4 ms^-1&, 4 ms^-2&","6 ms^-1&, 4 ms^-2&","10 ms^-1&, 8 ms^-2&","0, 4 ms^-2&",,a,,MCQ
1,Motion,Foundation Builder,,25,"The ratio of maximum heights reached by two bodies projected vertically up is a : b, then the ratio of initial velocities of is",a : b,a^2& : Öb,Öb : Öa,Öa : Öb,,d,,MCQ
1,Motion,Foundation Builder,,26,A body moving along a straight line at 20 m/s undergoes an acceleration of -4 m/s^2& . After two seconds its speed will be,-8 m/s,12 m/s,16 m/s,28 m/s,,b,,MCQ
1,Motion,Foundation Builder,,27,"A particle experience constant acceleration for 20 seconds after starting from rest. If it travels a distance sl in the first 10 seconds and distance s2 in the next 10 seconds, then",s2 = s1,s2 = 2s1,s2 = 3s1,s2 = 4s1,,c,,MCQ
1,Motion,Foundation Builder,,28,"In which of the following cases, the object does not possess an acceleration or retardation when it moves in",upward direction with decreasing speed,downward direction with increasing speed,with constant speed along circular path,with constant speed ato·ng horizontal direction,,d,,MCQ
1,Motion,Foundation Builder,,29,The displacement-time graph of a moving particle is show below. The instantaneous velocity of the particle is negative at the point?,A,B,C,D,CH-1-29-ROW-75,c,,MCQ
1,Motion,Foundation Builder,,30,V-F graph of two vehicles A and B starting at the same time from rest is given as under. Which of the following statements can be deduced from the graph as correct?,Velocity of B is higher than that of A,Acceleration of A is higher than that of B,Acceleration of B is higher than that of A,Acceleration of A is increasing at a slower rate than that of B,CH-1-30-ROW-76,b,,MCQ
1,Motion,Foundation Builder,,31,A ball is thrown vertically upwards with a given velocity 'v' such that it rises for T seconds (T > 1). What is the distance traversed by the ball during the last one second of ascent (in meters)? (Acceleration due to gravity is g m/s^2&.),A,B,C,D,CH-1-31-ROW-77,c,,MCQ
1,Motion,Foundation Builder,,32,A person walks 25.0^0& north of east for 3.18 km. How far would she have to walk due north and then due east to arrive at the same location?,Towards north 2.88 km and towards east 1.34 km,Towards north 2.11 km and towards east 2.11 km,Towards north 1.25 km and towards east 1.93 km,Towards north 1.34 km and towards east 2.88 km,,d,,MCQ
1,Motion,Foundation Builder,,33,A ball of mass m is thrown from a height h with a speed v. For what initial direction of the ball will its speed on hitting.the ground be maximum?,horizontally,vertically downwards,at an angle of 45^0& from the vertical in the downward direction,speed does not depend on the direction in which the ball is thrown,,d,,MCQ
1,Motion,Foundation Builder,,34,The numerical ratio of displacement to distance for a moving object is:,always less than 1,equal to or more than 1,always more than 1,equal to or less than 1,,d,,MCQ
1,Motion,Foundation Builder,,35,The velocity-time graph of an object moving along a straight line is shown below :,A,B,C,D,CH-1-35-ROW-81,a,,MCQ
1,Motion,Foundation Builder,,36,Which of the following represents graph for zero acceleration?,(iii) and (iv),(i) and (iii),(i) and (ii),(ii) and (iv),CH-1-36-ROW-82,c,,MCQ
1,Motion,Foundation Builder,,37,Acceleration in a particle moving in uniform circular motion is due to,Change in velocity,Change is speed,Acceleration is zero,Change is speed as well as direction,,a,,MCQ
1,Motion,Foundation Builder,,38,A body is thrown vertically upwards. Which one of the following graphs correctly represent the velocity vs time?,A,B,C,D,CH-1-38-ROW-84,a,,MCQ
1,Motion,Foundation Builder,,39,Displacement time graph of a particle moving on x-axis is -,Particle is continuously going in +vex-direction,Particle is at rest,Velocity increases upto time t~0* then becomes constant,The particle moves at constant velocity upto a time t~0* and then stops .,CH-1-39-ROW-85,d,,MCQ
1,Motion,Foundation Builder,,40,"A ball is thrown vertically up from the point A (see figure). A person, standing at a height Hon the roof a of a building, tries to catch it, He m/sses the catch, the ball overshoots and simultaneously the person starts a stop-watch.
The ball reaches its highest point and he manages to catch it upon its return. By this time, a time interval T has elapsed as recorded by the stop-watch. If g is tbe acceleration due to gravity at this place, the speed with which the ball was thrown from point A will be :",A,B,C,D,CH-1-40-ROW-86,c,,MCQ
1,Motion,Foundation Builder,,41,An athlete cimpletes one round of a circular track of radius R in 40 seconds. The displacement at the end of 2 minutes 20 seconds will be,Zero,2R,πR,7πR,,b,,MCQ
1,Motion,Foundation Builder,,42,The displacement time graph of a body m motion is given as below-,A,B,C,D,CH-1-42-ROW-88,d,,MCQ
1,Motion,Foundation Builder,,43,Which of the graph represents non-unifom acceleration?,A,B,C,D,CH-1-43-ROW-89,c,,MCQ
1,Motion,Foundation Builder,,44,The initial velocity of a particle is 10 m/s. It is moving with an acceleration of 4m/s^2&. The distance covered by the particle after 2s is,6 m,18 m,22 m,28 m,,d,,MCQ
1,Motion,Foundation Builder,,45,The velocity (v) and time (t) graph of a body in a straight line motion is shown in the figure. The point S is at 4.333 seconds. The total distance covered by the body in 6 s is:,A,B,C,D,CH-1-45-ROW-91,a,,MCQ
1,Motion,Foundation Builder,,1,Average velocity of a body moving with constant acceleration can be calculated by,A,B,C,D,CH-1-1-ROW-92,"a, c",,MCQ
1,Motion,Foundation Builder,,2,Which of the following are vector quantities ?,Speed,Distance,Velocity,Acceleration,,"c, d",,MCQ
1,Motion,Foundation Builder,,3,"If a body starts from rest, its",u = 0,a= 0,velocity increases,velocity decreases,,"a, c",,MCQ
1,Motion,Foundation Builder,,4,"If a body moves with uniform velocity, its",u = v,v = 0,u = 0,a = 0,,"a, d",,MCQ
1,Motion,Foundation Builder,,5,Velocity time graph of a body moving with variable acceleration is,A,B,C,D,CH-1-5-ROW-96,"a, d",,MCQ
1,Motion,Foundation Builder,,6,Which of the following is correct about the given below graph?,Velocity is zero,Velocity is constant,Acceleration is zero,Acceleration is variable,CH-1-6-ROW-97,"b, c",,MCQ
1,Motion,Foundation Builder,,7,Which of the following statements are true for displacements?,It can be zero,It cannot be zero,Its magnitude is greater than distance travelled,Its magnitude is lesser than or equal to the distance travelled,,"a, d",,MCQ
1,Motion,Foundation Builder,,8,The speed of an object is,distance per unit time,a scalar quantity,displacement per unit time,a vector quantity,,"a, b",,MCQ
1,Motion,Foundation Builder,,1,"Assertion : The distance-time graph ofunifonn motion is a straight line.
Reason : Independent variable is taken along x-axis and dependent variable along y-axis.",lf both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of As sertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,b,,AR
1,Motion,Foundation Builder,,2,"Assertion : The velocity of a body is a vector quantity.
Reason : A vector quantity has only magnitude and no direction",lf both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of As sertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,c,,AR
1,Motion,Foundation Builder,,3,"Assertion : Motion of moon around earth is a nonuniform motion.
Reason : The size of moon is smaller than that of earth.",lf both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of As sertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,d,,AR
1,Motion,Foundation Builder,,4,"Assertion : If a body moves with unifonn velocity, its acceleration is zero.
Reason : Rate of change of velocity is zero in case of body moving with uniform velocity.",lf both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of As sertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,a,,AR
1,Motion,Foundation Builder,,5,"Assertion : Instantaneous speed is the speed of a body over a long period of time.
Reason : The graph representing non-unifonn speed will be a curve with increasing or decreasing slope.",lf both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of As sertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,d,,AR
1,Motion,Foundation Builder,,6,"Assertion : Displacement of a body may be zero when distance travelled by it is not zero.
Reason : The displacement is the longest distance between initial and final positions.",lf both Assertion and Reason are correct and Reason is the correct explanation of Assertion.,"If both Assertion and Reason are correct, but Reason is not the correct explanation of As sertion.",If Assertion is correct but Reason is incorrect.,If Assertion is incorrect but Reason is correct.,,c,,AR
1,Motion,Foundation Builder,,1,"A body droppe.d from a height 'h' with an initial speed zero, strikes the ground with a velocity 3 km/hour. Another body of same mass dropped from the same height 'h' with an initial speed u' = 4 km/ hour. Find the final velocity of second mass, with which it strikes the ground",3 km/h,4 km/h,5 km/h,6 km/h,,c,,MCQ
1,Motion,Foundation Builder,,2,"A ball is dropped downwards, after 1 sec another ball is dropped downwards from the same point. What is the distance between them after 3 sec?",25 m,20 m,50 m,9.8 m,,a,,MCQ
1,Motion,Foundation Builder,,3,"A projectile of mass m is thrown with a velocity v making an angle 60^0& with the horizontal. Neglecting air resistance, the change in momentum from the departure A to its arrival at B, along the vertical direction is",A,B,C,D,CH-1-3-ROW-108,b,,MCQ
1,Motion,Foundation Builder,,4,Two trains are each 50 m long moving parallel towards each other at speeds 10 m/s and 15 m/s respectively. After what time will they pass each other?,A,B,C,D,CH-1-4-ROW-109,b,,MCQ
1,Motion,Foundation Builder,,5,"A stone is thrown vertically upwards. When the particle is at a height half of its maximum height, its speed is 10 m/sec; then maximum height attained by particle is (g = 10 m/sec^2&)",8 m,10 m,15 m,20 m,,b,,MCQ
1,Motion,Foundation Builder,,6,"A parachutist after bailing out falls 50 m without friction. When parachute opens, it decelerates at 2 m/s^2& . He reaches the ground with a speed of 3 m/s. At what height, did he bail out ?",182 m,91 m,111 m,293 m,,d,,MCQ
1,Motion,Foundation Builder,,7,The range of a particle when launched at an angle of 15^0& with the horizontal is 1.5 km. What is the range of the projectile when launched at an angle of 45^0& to the horizontal?,1.5 km,3.0 km,6.3 km,0.75 km,,b,,MCQ
1,Motion,Foundation Builder,,8,A gun fires two bullets at 60^0& and 30^0& with horizontal. The bullets strike at some horizontal distance: The ratio of maximum height for the two bullets is in the ratio.,2 : 1,03:01,04:01,1 : 1,,b,,MCQ
1,Motion,Foundation Builder,,9,Two balls are projected at an angle 8 and (90^0& - Ɵ) to the horizontal with the same speed. The ratio of their maximum vertical heights is,1 : 1,tanƟ : 1,1 : tan Ɵ,tan^2&Ɵ : 1,,d,,MCQ
1,Motion,Foundation Builder,,10,"The velocity of projection of a body is increased by 2%. Other factors remaining unchanged, what will be the percentage change in the maximum height attained?",1%,2%,4%,8%,,c,,MCQ
1,Motion,Foundation Builder,,11,A body is thrown with a velocity of 9.8 ms^-1& making an angle of 30^0& with the horizontal. It will hit the ground after a time,3.0 s,2.0 s,1.5 s,1 s,,d,,MCQ
1,Motion,Foundation Builder,,12,"If the horizontal range of a projectile is equal to the maximum height reached, then the corresponding angle of projection is",tan^-1& (1),tan^-1& (Ö3),tan^-1& (4),tan^-1& (12),,c,,MCQ
1,Motion,Foundation Builder,,13,Which of the following statements is FALSE for a particle moving in a circle with a constant angular speed?,The acceleration vector points to the centre of the circle,The acceleration vector is tangent to the circle,The velocity vector is tangent to the circle,The velocity and acceleration vectors are perpendicular to each other,,b,,MCQ
1,Motion,Foundation Builder,,14,"In uniform circular motion, the velocity vector and acceleration vector are",perpe11dicular to each other,same direction,opposite direction,not related to each other,,a,,MCQ
1,Motion,Foundation Builder,,15,A smooth square platform ABCD is moving towards right with a uniform speed v. At what angle Ɵ must a particle be projected from A with speed u so that it strikes the point B,-,-,-,-,CH-1-15-ROW-120,b,,MCQ
1,Motion,Foundation Builder,,16,The circular motion of a particle with constant speed is,periodic but not simple harmonic,simple harmonic but not periodic,periodic and simple harmonic,neither periodic nor simple harmonic,,a,,MCQ
1,Motion,Foundation Builder,,17,"An aeroplane flying at a constant speed releases a bomb. As the bomb moves away from the aeroplane, it will",always be vertically below the aeroplane only if the aeroplane was flying horizontally,always be vertically below the aeroplane only if the aeroplane was flying at an angle of 45^0& to the horizontal,always be vertically below the aeroplane,gradually fall behind the aeroplane if the aeroplane was flying horizontally,,c,,MCQ
1,Motion,Foundation Builder,,18,A particle moves along a circular track of 6 m radius such that the arc of the circular track covered subtends an angle of 30^0& at the centre. The distance covered by the body is,π m ,13 π m,4 π m,6 π m,,d,,MCQ
1,Motion,Foundation Builder,,19,"If u is the initial velocity, of a body projected with an and Ɵ with the horizontal, then the maximum height reached",A,B,C,D,CH-1-19-ROW-124,d,,MCQ
1,Motion,Foundation Builder,,20,"Two bullets are fired horizontally, simultaneously and with different ve!odties from the same place. Which bullet will hit the ground earlier ?",It would depend upon the weights of the bullets.,The slower one.,The faster one,Both will reach simultaneously,,d,,MCQ
1,Motion,Foundation Builder,,21,Two particles are projected simultaneously from the level ground as shown in figure. They may collide after a time :,A,B,C,D,CH-1-21-ROW-126,c,,MCQ
1,Motion,Foundation Builder,,22,"If a particle is .projected at 45^0&, then",R = 4 H,4R = H,2 H = R,None of these,,a,,MCQ
1,Motion,Foundation Builder,,23,"A cyclist moving at a speed of 20 m/s takes a turn, if he doubles his speed then chance of overturn",is doubled,is halved,becomes four times,becomes 1/4 tunes,,d,,MCQ
1,Motion,Foundation Builder,,24,"A projectile can have the same range · or two angles of projection. If 't~1*' and 't~2*' be the times of flights in the two cases, then the product of the two the product of flights is proportional to",A,B,C,D,CH-1-24-ROW-129,c,,MCQ
1,Motion,Foundation Builder,,25,"If a ball thrown vertically up attains a maximum height of 80 m , then its velocity of projection is (Take g = 10 ms^-2&) relative velocity v~AB* or v~BA* of two bodies A & B may be",40 ms^-1&,10 ms^-1&,10 ms^-2&,10 ms^-1&,,a,,MCQ
